signal_date,entry_date,exit_date,candidate_rank,ticker,entry_open,entry_close,exit_close,entry_market,exit_market,source_quality,adjustment_policy,official_ohlc_path_ready,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2020-11-20,2020-11-23,2020-11-30,4,6488,445.0,467.5,558.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-11-27,2020-11-30,2020-12-07,1,6173,64.8,64.3,65.2,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-11-27,2020-11-30,2020-12-07,2,2492,193.0,194.5,208.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-11-27,2020-11-30,2020-12-07,3,4906,30.2,30.2,30.6,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-11-27,2020-11-30,2020-12-07,4,3711,78.0,76.6,78.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-11-27,2020-11-30,2020-12-07,5,5871,160.5,156.0,158.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-04,2020-12-07,2020-12-14,1,3443,319.5,326.0,319.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-04,2020-12-07,2020-12-14,2,6173,67.3,65.2,70.7,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-04,2020-12-07,2020-12-14,3,2330,512.0,514.0,508.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-04,2020-12-07,2020-12-14,4,3406,640.0,613.0,584.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-04,2020-12-07,2020-12-14,5,5871,159.0,158.5,152.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-11,2020-12-14,2020-12-21,1,6153,35.3,35.1,35.6,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-11,2020-12-14,2020-12-21,2,2456,128.5,126.0,118.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-11,2020-12-14,2020-12-21,3,6451,121.5,120.5,116.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-11,2020-12-14,2020-12-21,4,5425,52.4,54.8,53.2,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-11,2020-12-14,2020-12-21,5,5347,114.5,116.0,115.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-18,2020-12-21,2020-12-28,1,6182,41.25,41.5,42.65,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-18,2020-12-21,2020-12-28,2,6239,96.0,94.2,95.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-18,2020-12-21,2020-12-28,3,6257,44.7,45.5,45.7,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-18,2020-12-21,2020-12-28,4,3413,210.5,212.0,207.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-18,2020-12-21,2020-12-28,5,2478,76.1,75.0,82.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-25,2020-12-28,2021-01-04,1,6182,41.7,42.65,41.8,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-25,2020-12-28,2021-01-04,2,2308,252.0,254.5,265.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-25,2020-12-28,2021-01-04,3,2330,512.0,515.0,536.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-25,2020-12-28,2021-01-04,4,6271,184.5,185.0,188.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-25,2020-12-28,2021-01-04,5,6415,2355.0,2330.0,2410.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-31,2021-01-04,2021-01-11,1,3059,34.0,33.3,36.4,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-31,2021-01-04,2021-01-11,2,6116,12.35,12.35,12.35,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-31,2021-01-04,2021-01-11,3,2330,530.0,536.0,584.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-31,2021-01-04,2021-01-11,4,5347,113.5,114.0,118.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2020-12-31,2021-01-04,2021-01-11,5,6271,179.0,188.0,195.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-08,2021-01-11,2021-01-18,3,5483,170.0,174.0,163.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-08,2021-01-11,2021-01-18,4,5425,58.3,58.0,55.4,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-15,2021-01-18,2021-01-25,1,2354,76.0,77.3,75.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-15,2021-01-18,2021-01-25,2,5483,159.0,163.0,170.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-15,2021-01-18,2021-01-25,3,3711,99.0,100.5,102.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-15,2021-01-18,2021-01-25,4,5425,56.5,55.4,54.9,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-15,2021-01-18,2021-01-25,5,2458,163.0,165.0,172.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-22,2021-01-25,2021-02-01,1,3680,364.0,369.5,332.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-22,2021-01-25,2021-02-01,2,2308,288.0,295.5,285.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-22,2021-01-25,2021-02-01,3,3711,106.0,102.0,94.9,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-22,2021-01-25,2021-02-01,4,3380,35.0,35.35,33.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-22,2021-01-25,2021-02-01,5,2458,176.0,172.5,161.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-29,2021-02-01,2021-02-17,1,1536,116.0,113.5,120.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-29,2021-02-01,2021-02-17,2,3042,83.3,83.7,99.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-29,2021-02-01,2021-02-17,3,6257,48.65,48.25,52.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-29,2021-02-01,2021-02-17,4,2308,277.0,285.0,299.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-01-29,2021-02-01,2021-02-17,5,3653,295.0,290.0,310.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-05,2021-02-17,2021-02-22,1,3003,52.2,55.3,58.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-05,2021-02-17,2021-02-22,2,6257,51.6,52.0,51.9,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-05,2021-02-17,2021-02-22,3,6510,918.0,952.0,919.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-05,2021-02-17,2021-02-22,4,6147,74.0,73.5,75.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-05,2021-02-17,2021-02-22,5,6176,118.0,117.5,119.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-19,2021-02-22,2021-03-02,1,2449,40.35,40.1,39.8,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-19,2021-02-22,2021-03-02,2,6257,51.2,51.9,50.7,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-19,2021-02-22,2021-03-02,3,3293,840.0,855.0,746.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-19,2021-02-22,2021-03-02,4,8464,381.0,377.0,397.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-02-19,2021-02-22,2021-03-02,5,3044,135.0,136.0,140.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-03-12,2021-03-15,2021-03-22,1,3260,82.0,81.3,81.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-03-12,2021-03-15,2021-03-22,2,3540,77.0,78.3,76.2,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-03-12,2021-03-15,2021-03-22,3,2377,152.5,159.0,165.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-03-12,2021-03-15,2021-03-22,4,3189,95.2,93.7,91.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-03-12,2021-03-15,2021-03-22,5,3711,104.0,102.5,108.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-01,2021-04-07,2021-04-12,1,6488,791.0,787.0,798.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-01,2021-04-07,2021-04-12,2,3152,578.0,572.0,531.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-01,2021-04-07,2021-04-12,3,2344,30.35,30.15,34.85,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-01,2021-04-07,2021-04-12,4,3529,892.0,904.0,797.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-01,2021-04-07,2021-04-12,5,2006,46.2,47.15,52.2,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-09,2021-04-12,2021-04-19,1,3218,342.0,303.0,297.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-09,2021-04-12,2021-04-19,2,5299,170.0,172.0,170.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-09,2021-04-12,2021-04-19,3,6488,824.0,798.0,831.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-09,2021-04-12,2021-04-19,4,8936,37.7,39.6,35.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-09,2021-04-12,2021-04-19,5,2449,44.2,43.3,43.65,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-16,2021-04-19,2021-04-26,1,1785,57.5,56.5,57.9,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-16,2021-04-19,2021-04-26,2,6182,46.6,48.15,58.8,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-16,2021-04-19,2021-04-26,3,6138,144.5,140.5,148.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-16,2021-04-19,2021-04-26,4,2352,35.15,35.55,36.2,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-16,2021-04-19,2021-04-26,5,5299,170.0,170.5,171.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-23,2021-04-26,2021-05-03,1,3059,41.9,41.5,38.4,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-23,2021-04-26,2021-05-03,2,1785,58.9,57.9,51.8,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-23,2021-04-26,2021-05-03,3,3227,196.5,197.5,187.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-23,2021-04-26,2021-05-03,4,8358,84.4,81.1,74.7,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-23,2021-04-26,2021-05-03,5,1102,50.0,50.8,49.6,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-29,2021-05-03,2021-05-10,1,1785,56.5,51.8,50.9,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-29,2021-05-03,2021-05-10,2,3059,41.9,38.4,37.1,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-29,2021-05-03,2021-05-10,3,5471,110.0,102.0,97.2,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-29,2021-05-03,2021-05-10,4,3260,124.5,121.0,106.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-04-29,2021-05-03,2021-05-10,5,3014,120.0,117.0,112.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-05-07,2021-05-10,2021-05-17,1,2105,51.3,51.5,41.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-05-07,2021-05-10,2021-05-17,2,3014,118.0,112.0,93.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-05-07,2021-05-10,2021-05-17,3,1303,89.0,89.0,77.9,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-05-07,2021-05-10,2021-05-17,4,1101,52.5,52.9,47.9,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-05-07,2021-05-10,2021-05-17,5,2515,10.2,10.45,8.04,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-06-18,2021-06-21,2021-06-28,1,2330,590.0,583.0,590.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-06-18,2021-06-21,2021-06-28,2,3006,126.0,120.5,154.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-06-18,2021-06-21,2021-06-28,3,3260,99.0,96.3,110.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-06-18,2021-06-21,2021-06-28,4,1802,31.5,30.8,35.2,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-06-18,2021-06-21,2021-06-28,5,6116,22.05,22.4,23.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-05,2021-07-12,1,3014,126.0,128.5,125.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-05,2021-07-12,2,3374,170.5,172.0,186.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-05,2021-07-12,3,3081,260.0,260.5,253.5,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-05,2021-07-12,4,2327,567.0,571.0,586.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-05,2021-07-12,5,3037,127.5,132.0,140.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-12,2021-07-19,1,6269,130.0,129.5,132.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-12,2021-07-19,2,3042,126.5,129.5,137.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-12,2021-07-19,3,3374,176.0,186.0,179.0,TPEx,TPEx,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-12,2021-07-19,4,3019,92.0,94.3,89.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-12,2021-07-19,5,2608,64.0,62.3,59.3,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-16,2021-07-19,2021-07-26,1,6269,131.5,132.5,129.5,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
2021-07-16,2021-07-19,2021-07-26,2,3443,436.0,447.5,441.0,TWSE,TWSE,official_unadjusted_ohlcv_selected_ticker_month,unadjusted_ohlc_only_adjusted_close_blocked_not_fabricated,true,,0,False,False,False,False,False,False,False,True,False
