snapshot_date,ticker,name,market,top250_core_rank,turnover_value,source_reuse,source_url,source_hash,retrieved_at_utc,available_at_policy,membership_type,future_data_violation_count
2026-07-09,3163,波若威,TPEx,105,2111662255,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3189,景碩,TWSE,106,2066662104,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6442,光聖,TWSE,107,2059120600,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2885,元大金,TWSE,108,2043207140,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2441,超豐,TWSE,109,2018961025,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2455,全新,TWSE,110,1955070702,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2369,菱生,TWSE,111,1941550469,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6451,訊芯-KY,TWSE,112,1878463244,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3167,大量,TWSE,113,1878182795,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2375,凱美,TWSE,114,1868034347,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2634,漢翔,TWSE,115,1867418759,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6727,亞泰金屬,TPEx,116,1858279808,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,1802,台玻,TWSE,117,1839806856,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6282,康舒,TWSE,118,1789552752,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3131,弘塑,TPEx,119,1769634575,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6278,台表科,TWSE,120,1760395975,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6525,捷敏-KY,TWSE,121,1728997289,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2353,宏碁,TWSE,122,1723579335,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3653,健策,TWSE,123,1703607350,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3491,昇達科,TPEx,124,1688846505,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8027,鈦昇,TPEx,125,1651511870,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3035,智原,TWSE,126,1599277073,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,5328,華容,TPEx,127,1560533652,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2884,玉山金,TWSE,128,1544958434,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3706,神達,TWSE,129,1539588003,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,4764,雙鍵,TWSE,130,1525780507,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,4989,榮科,TWSE,131,1519132601,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,1216,統一,TWSE,132,1493160365,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6257,矽格,TWSE,133,1483295488,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8043,蜜望實,TPEx,134,1453584242,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,4919,新唐,TWSE,135,1449804780,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8033,雷虎,TWSE,136,1435218879,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3005,神基,TWSE,137,1418146633,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,1314,中石化,TWSE,138,1413399265,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3324,雙鴻,TPEx,139,1390915886,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8028,昇陽半導體,TWSE,140,1386414273,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2376,技嘉,TWSE,141,1375510233,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,1785,光洋科,TPEx,142,1350789100,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2478,大毅,TWSE,143,1343214408,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,1519,華城,TWSE,144,1317157074,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,4979,華星光,TPEx,145,1296589738,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2883,凱基金,TWSE,146,1275863363,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3149,正達,TWSE,147,1272811993,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8042,金山電,TPEx,148,1272048139,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8016,矽創,TWSE,149,1260191342,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2428,興勤,TWSE,150,1245676750,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,1717,長興,TWSE,151,1237206393,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2464,盟立,TWSE,152,1229459108,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3675,德微,TPEx,153,1227201586,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6197,佳必琪,TWSE,154,1221023187,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6683,雍智科技,TPEx,155,1212233620,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6207,雷科,TPEx,156,1197799957,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3362,先進光,TPEx,157,1192056401,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2347,聯強,TWSE,158,1182622007,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3583,辛耘,TWSE,159,1179564410,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3264,欣銓,TPEx,160,1178535804,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3016,嘉晶,TWSE,161,1168097955,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2458,義隆,TWSE,162,1167254871,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,5386,青雲,TPEx,163,1162337332,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3715,定穎投控,TWSE,164,1137631847,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,5471,松翰,TWSE,165,1135220860,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2890,永豐金,TWSE,166,1099260298,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,4904,遠傳,TWSE,167,1096350419,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8069,元太,TPEx,168,1081043778,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,8261,富鼎,TWSE,169,1078580551,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6196,帆宣,TWSE,170,1073688849,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2610,華航,TWSE,171,1072621612,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,5536,聖暉*,TPEx,172,1068735870,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,3406,玉晶光,TWSE,173,1063695578,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2493,揚博,TWSE,174,1060653046,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2481,強茂,TWSE,175,1051758593,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2603,長榮,TWSE,176,1046571626,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,6510,精測,TPEx,177,1034628605,local_official_full_market_compact,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2026/07/09&response=json,db9446f79cf29c6bf944c394bebe80aafcf0e609caae379197b72320e2fca60a,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
2026-07-09,2467,志聖,TWSE,178,1018690609,local_official_full_market_compact,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20260709&type=ALLBUT0999&response=json,b5753cce032fcddf9e606c16a73c9d5cabfd7097a5db3cf9f6f63d76e7398b0c,2026-07-12T11:54:31+00:00,official EOD traded value available after market close; eligible next trading day,layer0_core_top250_only_no_buffer,0
