ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type,required_unique_ticker_dates,ready_unique_ticker_dates,blocked_unique_ticker_dates,kd_raw_hlc_warmup_ready
3481,群創,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
2605,新興,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
3563,牧德,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
4991,環宇-KY,TPEx,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
2890,永豐金,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
2455,全新,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
3715,定穎投控,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
4764,雙鍵,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,58,2,False
8086,宏捷科,TPEx,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
2376,技嘉,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
3413,京鼎,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
8155,博智,TPEx,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
6739,竹陞科技,TPEx,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
6438,迅得,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,58,2,False
3033,威健,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
6231,系微,TPEx,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,60,0,True
6944,兆聯實業,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
7750,新代,TWSE,2026-03-20,60,60,2025-12-12,2026-03-19,initial_or_reentry_primary80,60,59,1,False
2049,上銀,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
2382,廣達,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
2412,中華電,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
2330,台積電,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
3231,緯創,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
3706,神達,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
2481,強茂,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
8028,昇陽半導體,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
8046,南電,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
3105,穩懋,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
2912,統一超,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
3030,德律,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
6531,愛普*,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
6139,亞翔,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
3036,文曄,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
5880,合庫金,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
3044,健鼎,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
2891,中信金,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
2886,兆豐金,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
3702,大聯大,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
3045,台灣大,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
8210,勤誠,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
1519,華城,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
3363,上詮,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
6584,南俊國際,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
3587,閎康,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
4971,IET-KY,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
2449,京元電子,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
2351,順德,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
6197,佳必琪,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
3026,禾伸堂,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
6788,華景電,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
6903,巨漢,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
4904,遠傳,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,59,1,False
2308,台達電,TWSE,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
7728,光焱科技,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
5439,高技,TPEx,2026-03-27,60,60,2025-12-19,2026-03-26,initial_or_reentry_primary80,60,60,0,True
8021,尖點,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3260,威剛,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2376,技嘉,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
5274,信驊,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3211,順達,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3443,創意,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3006,晶豪科,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
5289,宜鼎,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
4908,前鼎,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2027,大成鋼,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
6944,兆聯實業,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
2880,華南金,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3715,定穎投控,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2605,新興,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
6223,旺矽,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2885,元大金,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
8996,高力,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
6213,聯茂,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
3189,景碩,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2353,宏碁,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
6291,沛亨,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
4949,有成精密,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,58,2,False
3037,欣興,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2834,臺企銀,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
2467,志聖,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
6415,矽力*-KY,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
2892,第一金,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3529,力旺,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
3163,波若威,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
2408,南亞科,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
6643,M31,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
8299,群聯,TPEx,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,60,0,True
6669,緯穎,TWSE,2026-04-02,60,60,2025-12-26,2026-04-01,initial_or_reentry_primary80,60,59,1,False
2347,聯強,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6231,系微,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
8028,昇陽半導體,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,59,1,False
6788,華景電,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
3583,辛耘,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
2379,瑞昱,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6187,萬潤,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
2455,全新,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6438,迅得,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,59,1,False
5443,均豪,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
3042,晶技,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
3533,嘉澤,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
4991,環宇-KY,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
2308,台達電,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
2345,智邦,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
2486,一詮,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6672,騰輝電子-KY,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,59,1,False
6515,穎崴,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6139,亞翔,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
7610,聯友金屬-創,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,59,1,False
1717,長興,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
8155,博智,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
5439,高技,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6530,創威,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
7751,竑騰,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
4768,晶呈科技,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
8064,東捷,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
3587,閎康,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
3673,TPK-KY,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
5434,崇越,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
4764,雙鍵,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,59,1,False
3645,達邁,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
8271,宇瞻,TWSE,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6903,巨漢,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
4973,廣穎,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
6664,群翊,TPEx,2026-04-10,60,60,2026-01-02,2026-04-09,initial_or_reentry_primary80,60,60,0,True
2313,華通,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3211,順達,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2355,敬鵬,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3090,日電貿,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3406,玉晶光,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
8358,金居,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
1785,光洋科,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3044,健鼎,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
8996,高力,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
8210,勤誠,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
8021,尖點,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2317,鴻海,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2376,技嘉,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
6175,立敦,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2880,華南金,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3008,大立光,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3131,弘塑,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2303,聯電,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2395,研華,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2049,上銀,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3653,健策,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3689,湧德,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
5536,聖暉*,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2329,華泰,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2059,川湖,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3006,晶豪科,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
6190,萬泰科,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
1560,中砂,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3264,欣銓,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3563,牧德,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
3293,鈊象,TPEx,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2495,普安,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
6831,邁科,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,59,1,False
3017,奇鋐,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
6257,矽格,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
7750,新代,TWSE,2026-04-17,60,60,2026-01-09,2026-04-16,initial_or_reentry_primary80,60,60,0,True
2436,偉詮電,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6640,均華,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
3491,昇達科,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
3231,緯創,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6191,精成科,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
1590,亞德客-KY,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6187,萬潤,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6715,嘉基,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,59,1,False
6223,旺矽,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
3605,宏致,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
2455,全新,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
7734,印能科技,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
2356,英業達,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6414,樺漢,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6669,緯穎,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,59,1,False
3533,嘉澤,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
5439,高技,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
5289,宜鼎,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6231,系微,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6515,穎崴,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
5386,青雲,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
2476,鉅祥,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
3324,雙鴻,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6530,創威,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6182,合晶,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6196,帆宣,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
8271,宇瞻,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
5284,jpp-KY,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
5483,中美晶,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
3374,精材,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6510,精測,TPEx,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6285,啟碁,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
5469,瀚宇博,TWSE,2026-04-24,60,60,2026-01-16,2026-04-23,initial_or_reentry_primary80,60,60,0,True
6739,竹陞科技,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2402,毅嘉,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
6261,久元,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3026,禾伸堂,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
8112,至上,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2327,國巨*,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2451,創見,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
4749,新應材,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2360,致茂,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3673,TPK-KY,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3689,湧德,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3260,威剛,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2489,瑞軒,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
8155,博智,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
8150,南茂,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2059,川湖,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
4967,十銓,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
6788,華景電,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2404,漢唐,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
8299,群聯,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3587,閎康,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
1560,中砂,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
6274,台燿,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
1303,南亞,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
6683,雍智科技,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3715,定穎投控,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2308,台達電,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
4931,新盛力,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
3711,日月光投控,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2472,立隆電,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
8039,台虹,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
6805,富世達,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,59,1,False
4979,華星光,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
1727,中華化,TWSE,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
6727,亞泰金屬,TPEx,2026-04-30,60,60,2026-01-22,2026-04-29,initial_or_reentry_primary80,60,60,0,True
2049,上銀,TWSE,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
3081,聯亞,TPEx,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
3105,穩懋,TPEx,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
3605,宏致,TWSE,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
6187,萬潤,TPEx,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
3017,奇鋐,TWSE,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
6584,南俊國際,TPEx,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
6196,帆宣,TWSE,2026-05-08,60,60,2026-01-29,2026-05-07,initial_or_reentry_primary80,60,60,0,True
