date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted,source_url,source_hash
2025-01-15,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-15,TWSE,reused_existing_compact,188,188,0,False,local_compact,
2025-01-16,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-16,TWSE,reused_existing_compact,188,188,0,False,local_compact,
2025-01-17,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-17,TWSE,reused_existing_compact,184,184,0,False,local_compact,
2025-01-20,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-20,TWSE,reused_existing_compact,184,184,0,False,local_compact,
2025-01-21,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-01-21,TWSE,reused_existing_compact,184,184,0,False,local_compact,
2025-01-22,TPEx,reused_existing_compact,64,64,0,False,local_compact,
2025-01-22,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-02-03,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-02-03,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2025-02-04,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-02-04,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2025-02-05,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-02-05,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2025-02-06,TPEx,reused_existing_compact,67,67,0,False,local_compact,
2025-02-06,TWSE,reused_existing_compact,180,180,0,False,local_compact,
2025-02-07,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-02-07,TWSE,reused_existing_compact,171,171,0,False,local_compact,
2025-02-10,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-02-10,TWSE,reused_existing_compact,177,177,0,False,local_compact,
2025-02-11,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-02-11,TWSE,reused_existing_compact,177,177,0,False,local_compact,
2025-02-12,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-02-12,TWSE,reused_existing_compact,177,177,0,False,local_compact,
2025-02-13,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-02-13,TWSE,reused_existing_compact,177,177,0,False,local_compact,
2025-02-14,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2025-02-14,TWSE,reused_existing_compact,167,167,0,False,local_compact,
2025-02-17,TPEx,reused_existing_compact,64,64,0,False,local_compact,
2025-02-17,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2025-02-18,TPEx,reused_existing_compact,64,64,0,False,local_compact,
2025-02-18,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2025-02-19,TPEx,reused_existing_compact,64,64,0,False,local_compact,
2025-02-19,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2025-02-20,TPEx,reused_existing_compact,64,64,0,False,local_compact,
2025-02-20,TWSE,reused_existing_compact,175,175,0,False,local_compact,
2025-02-21,TPEx,reused_existing_compact,61,61,0,False,local_compact,
2025-02-21,TWSE,reused_existing_compact,164,164,0,False,local_compact,
2025-02-24,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-02-24,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-02-25,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-02-25,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-02-26,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-02-26,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-02-27,TPEx,reused_existing_compact,59,59,0,False,local_compact,
2025-02-27,TWSE,reused_existing_compact,164,164,0,False,local_compact,
2025-03-03,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-03,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-03-04,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-04,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-03-05,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-05,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-03-06,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-06,TWSE,reused_existing_compact,173,173,0,False,local_compact,
2025-03-07,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2025-03-07,TWSE,reused_existing_compact,162,162,0,False,local_compact,
2025-03-10,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-10,TWSE,reused_existing_compact,170,170,0,False,local_compact,
2025-03-11,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-11,TWSE,accepted,170,169,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250311&type=ALLBUT0999&response=json,74b479be4bad73db4f0d774d3224fe2e14bb82e355e06b95fb6ef6edc4746f81
2025-03-12,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-12,TWSE,reused_existing_compact,170,170,0,False,local_compact,
2025-03-13,TPEx,reused_existing_compact,60,60,0,False,local_compact,
2025-03-13,TWSE,reused_existing_compact,170,170,0,False,local_compact,
2025-03-14,TPEx,reused_existing_compact,57,57,0,False,local_compact,
2025-03-14,TWSE,reused_existing_compact,161,161,0,False,local_compact,
2025-03-17,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-03-17,TWSE,reused_existing_compact,174,174,0,False,local_compact,
2025-03-18,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-03-18,TWSE,reused_existing_compact,174,174,0,False,local_compact,
2025-03-19,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-03-19,TWSE,reused_existing_compact,174,174,0,False,local_compact,
2025-03-20,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-03-20,TWSE,reused_existing_compact,174,174,0,False,local_compact,
2025-03-21,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-03-21,TWSE,reused_existing_compact,170,170,0,False,local_compact,
2025-03-24,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-03-24,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2025-03-25,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-03-25,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2025-03-26,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-03-26,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2025-03-27,TPEx,reused_existing_compact,66,66,0,False,local_compact,
2025-03-27,TWSE,reused_existing_compact,172,172,0,False,local_compact,
2025-03-28,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-03-28,TWSE,reused_existing_compact,165,165,0,False,local_compact,
2025-03-31,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-03-31,TWSE,reused_existing_compact,167,167,0,False,local_compact,
2025-04-01,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-04-01,TWSE,reused_existing_compact,167,167,0,False,local_compact,
2025-04-02,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-04-02,TWSE,reused_existing_compact,160,160,0,False,local_compact,
2025-04-07,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-04-07,TWSE,reused_existing_compact,160,160,0,False,local_compact,
2025-04-08,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-04-08,TWSE,reused_existing_compact,160,160,0,False,local_compact,
2025-04-09,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-04-09,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-04-10,TPEx,reused_existing_compact,63,63,0,False,local_compact,
2025-04-10,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-04-11,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2025-04-11,TWSE,reused_existing_compact,160,160,0,False,local_compact,
2025-04-14,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2025-04-14,TWSE,reused_existing_compact,160,160,0,False,local_compact,
2025-04-15,TPEx,reused_existing_compact,58,58,0,False,local_compact,
2025-04-15,TWSE,reused_existing_compact,160,160,0,False,local_compact,
2025-04-16,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-04-16,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-04-17,TPEx,reused_existing_compact,65,65,0,False,local_compact,
2025-04-17,TWSE,reused_existing_compact,166,166,0,False,local_compact,
2025-04-18,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-04-18,TWSE,reused_existing_compact,158,158,0,False,local_compact,
2025-04-21,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-04-21,TWSE,reused_existing_compact,158,158,0,False,local_compact,
2025-04-22,TPEx,reused_existing_compact,62,62,0,False,local_compact,
2025-04-22,TWSE,reused_existing_compact,158,158,0,False,local_compact,
2025-04-23,TPEx,reused_existing_compact,72,72,0,False,local_compact,
2025-04-23,TWSE,accepted,162,160,2,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250423&type=ALLBUT0999&response=json,7e28d255fc045e5bac3097c32fa2c12e814f112c0f01b592c49d357f9990196c
2025-04-24,TPEx,reused_existing_compact,72,72,0,False,local_compact,
2025-04-24,TWSE,accepted,162,161,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250424&type=ALLBUT0999&response=json,d0fe5f73bad391ed8ce37820449e5c71444bb18b90ad65b179453a903c9ce468
2025-04-25,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-04-25,TWSE,accepted,157,45,112,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250425&type=ALLBUT0999&response=json,1de2ae1800a34ca47f50816d3de83489d7134afb013e98f7cbc4aaa3aa1d44f5
2025-04-28,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-04-28,TWSE,accepted,157,156,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250428&type=ALLBUT0999&response=json,0f270c07ece257891fe81e7dc570fe9b2f3b5683c0b420c428503aeddd1f45c8
2025-04-29,TPEx,reused_existing_compact,70,70,0,False,local_compact,
2025-04-29,TWSE,accepted,157,156,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250429&type=ALLBUT0999&response=json,3b2a208852856fa6c1ff936f5812dded26f883b5a1139154c24f718481e70379
2025-04-30,TPEx,reused_existing_compact,75,75,0,False,local_compact,
2025-04-30,TWSE,accepted,165,164,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250430&type=ALLBUT0999&response=json,a34b4fa6bb95f6f053ff9fe7b65851f57ea950b9e6968419af35a71609b0b868
2025-05-02,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-05-02,TWSE,accepted,158,157,1,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250502&type=ALLBUT0999&response=json,94833cd8d2199fa6743368a87a8dbb0b8fd1faf97a1509b1ba814e6af62647d8
2025-05-05,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-05-05,TWSE,accepted,158,157,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250505&type=ALLBUT0999&response=json,c5166ea1b2a98633e8e9ccb6c58b554dd1758bef7b42a56188961ed8ac66f734
2025-05-06,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-05-06,TWSE,accepted,158,157,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250506&type=ALLBUT0999&response=json,f3105c281a731b2ea94ebce78460b0a904b91eb00f65f4f2e94241e72ccf69b7
2025-05-07,TPEx,reused_existing_compact,71,71,0,False,local_compact,
2025-05-07,TWSE,accepted,158,157,1,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250507&type=ALLBUT0999&response=json,f4addcb94c9f2b307fc4b82f5e1d2cecb4c8171b1d321db3effa551b95b236c5
2025-05-08,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-05-08,TWSE,accepted,168,160,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250508&type=ALLBUT0999&response=json,b961508d81aed89de80f54ed8afa3398593547ac6b1e079380869ee526705b21
2025-05-09,TPEx,reused_existing_compact,77,77,0,False,local_compact,
2025-05-09,TWSE,accepted,157,149,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250509&type=ALLBUT0999&response=json,8e1b02ee5bbe3753f63c10611a42e67d056bdb9bfd6093da3a0c3c0c65ca36d3
2025-05-12,TPEx,reused_existing_compact,77,77,0,False,local_compact,
2025-05-12,TWSE,accepted,157,149,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250512&type=ALLBUT0999&response=json,c71bd3c61914a6e296a5c2fe895192338a7fbfeb22bab9baf5b490c39126eea5
2025-05-13,TPEx,reused_existing_compact,77,77,0,False,local_compact,
2025-05-13,TWSE,accepted,157,149,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250513&type=ALLBUT0999&response=json,3e13edc8164e88923368d2808defa071e37f942fe5fb9fefe0ee401a596cb6d9
2025-05-14,TPEx,reused_existing_compact,77,77,0,False,local_compact,
2025-05-14,TWSE,accepted,157,149,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250514&type=ALLBUT0999&response=json,0fb0e56b04b250f3d39f06dc009e5491e452ac5900562d2c8da7481cfbcd0dca
2025-05-15,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-05-15,TWSE,accepted,162,154,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250515&type=ALLBUT0999&response=json,a4269e3db80c138492c65e80fe13f59ace7d52eb9d1ac0ed51c693c13cf64613
2025-05-16,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-05-16,TWSE,accepted,156,148,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250516&type=ALLBUT0999&response=json,ee2a3679a66cb2b057a496395a8559268524862fb0b4dfd5f1c1da2648f740c0
2025-05-19,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-05-19,TWSE,accepted,156,148,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250519&type=ALLBUT0999&response=json,c159a78b83c0f730f709a1ad2884b9e032e06f18beb82723d54e3704e124ac7d
2025-05-20,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-05-20,TWSE,accepted,156,148,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250520&type=ALLBUT0999&response=json,fe817e67d21d67bb6f0d07e8fbfc341bfbfafdbf7575608255d9c3e9390f1a28
2025-05-21,TPEx,reused_existing_compact,74,74,0,False,local_compact,
2025-05-21,TWSE,accepted,156,148,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250521&type=ALLBUT0999&response=json,d72cb076fdd9ea728ee089f83f8e779d24fbb1fe0954cd42c73bc6fcf8ec75f4
2025-05-22,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-05-22,TWSE,accepted,162,154,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250522&type=ALLBUT0999&response=json,98b77b4063c5db91ebd883d7942410f310c6c1bbd562a70c41767b17a33053e4
2025-05-23,TPEx,reused_existing_compact,76,76,0,False,local_compact,
2025-05-23,TWSE,accepted,150,142,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250523&type=ALLBUT0999&response=json,d342a527dca1ec749fe7b69a33facc0e6001b2bc9714ab7024439f1f32def8c2
2025-05-26,TPEx,reused_existing_compact,76,76,0,False,local_compact,
2025-05-26,TWSE,accepted,150,142,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250526&type=ALLBUT0999&response=json,3cf5eaed85ca8ab769af1ca48cb750480bb33a0df57c448d2a450e9a66201e10
2025-05-27,TPEx,reused_existing_compact,76,76,0,False,local_compact,
2025-05-27,TWSE,accepted,150,142,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250527&type=ALLBUT0999&response=json,86f48a247f68d8ac9469b818ba52dba987c6dc4051debe1bdc63b7def9e920ea
2025-05-28,TPEx,reused_existing_compact,76,76,0,False,local_compact,
2025-05-28,TWSE,accepted,150,143,7,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250528&type=ALLBUT0999&response=json,3fac7f5bafff4c770d056396ea4c2213be3506cd3e5fd7740bec8a9b0affc0b9
2025-05-29,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-05-29,TWSE,accepted,151,144,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250529&type=ALLBUT0999&response=json,693bb9a2e1ca99b450421a7168d82af74930320af3065e1891bb181cf240292e
2025-06-02,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-06-02,TWSE,accepted,151,144,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250602&type=ALLBUT0999&response=json,fdcbe749ede05e7d335c9a69ce5df7374323a50c53985cf3ccd479f99cb7d7d4
2025-06-03,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-06-03,TWSE,accepted,151,144,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250603&type=ALLBUT0999&response=json,f18dbff3ea455412c051ab7ab9125faf8dec31267c703810013186a90f53b6df
2025-06-04,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-06-04,TWSE,accepted,151,144,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250604&type=ALLBUT0999&response=json,b2d361e00f96cf8bc114b8d5d9a8700dd2dad4920a4843ce43a409ca40cd73a5
2025-06-05,TPEx,reused_existing_compact,78,78,0,False,local_compact,
2025-06-05,TWSE,accepted,151,144,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250605&type=ALLBUT0999&response=json,78e79bc65a27ee016cc614a0ed17b99ee449726611bf99d8af29ebc6c4945bd5
2025-06-06,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-06-06,TWSE,accepted,152,145,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250606&type=ALLBUT0999&response=json,5566a688e14e9131cfbb6f7c9ca03b1fcd14953cbae548d1ad720304e68642dd
2025-06-09,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-06-09,TWSE,accepted,152,145,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250609&type=ALLBUT0999&response=json,84e4fcf34a012d27e11dc058d680e1e7bf8cccdb68d49b2318370e73ee7fe075
2025-06-10,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-06-10,TWSE,accepted,152,145,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250610&type=ALLBUT0999&response=json,0e83366729e415f7da6eacba1db2cb6bbae25d491ea1ec9a124ec31796ed948b
2025-06-11,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-06-11,TWSE,accepted,152,145,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250611&type=ALLBUT0999&response=json,ee2530184b7274385107b7ab76040f69bb217319fda8a56bcffed9486d573ad8
2025-06-12,TPEx,reused_existing_compact,79,79,0,False,local_compact,
2025-06-12,TWSE,accepted,152,144,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250612&type=ALLBUT0999&response=json,543a31c6e9b81030fff10331c24672d4d67794392636c296988070395395cd8a
2025-06-13,TPEx,reused_existing_compact,82,82,0,False,local_compact,
2025-06-13,TWSE,accepted,149,141,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250613&type=ALLBUT0999&response=json,a4537d9b06a1d60706ba04fb1eaf9c309e76b01a5da9109c1b21a440008caa14
2025-06-16,TPEx,reused_existing_compact,82,82,0,False,local_compact,
2025-06-16,TWSE,accepted,149,141,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250616&type=ALLBUT0999&response=json,4056839cd39a37ad4e720bb0689f4e75258f50d29b9dd7611f7c1fbeff93856d
2025-06-17,TPEx,reused_existing_compact,82,82,0,False,local_compact,
2025-06-17,TWSE,accepted,149,141,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250617&type=ALLBUT0999&response=json,561bfa7f064baa642fbe815bf6e29a575022b262c42f6aba1a7f8e7cae0bc4e7
2025-06-18,TPEx,reused_existing_compact,82,82,0,False,local_compact,
2025-06-18,TWSE,accepted,149,141,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250618&type=ALLBUT0999&response=json,7052d9b9614bc036dd4eb41cb6099910ac00fcb5da124a91a2d40851f0de5b04
2025-06-19,TPEx,reused_existing_compact,82,82,0,False,local_compact,
2025-06-19,TWSE,accepted,149,141,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250619&type=ALLBUT0999&response=json,a644a9e3fc8fd4064d6663aa550f9ab95df1726a39196feeca7269f6bd185712
2025-06-20,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-06-20,TWSE,accepted,155,147,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250620&type=ALLBUT0999&response=json,09362ec48b22e298b83c9c6cd9604bd464599d0c4273322b8b2ec60746f415f9
2025-06-23,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-06-23,TWSE,accepted,155,147,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250623&type=ALLBUT0999&response=json,b2608877a5aed64728533265112bf82d74ee52890ad3373b6a6e4d3e5e4c2ca6
2025-06-24,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-06-24,TWSE,accepted,155,148,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250624&type=ALLBUT0999&response=json,70c46391b5e5b449f946475736d90803ddc3ea9b36b97b7980d429184ee0539d
2025-06-25,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-06-25,TWSE,accepted,155,148,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250625&type=ALLBUT0999&response=json,435c511eb5740601d27ea865292d317a0d47c687f797bfd4cb8389eaade6e1ce
2025-06-26,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-06-26,TWSE,accepted,155,148,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250626&type=ALLBUT0999&response=json,a6c63683e9986dbf77347b7ff7415021ce37869a066677dc58c6e776caff22a6
2025-06-27,TPEx,accepted,85,84,1,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2025/06/27&response=json,a5c69a784c604db0223192ac70b97e6038b4ffc43926926a338172c668b0f598
2025-06-27,TWSE,accepted,161,154,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250627&type=ALLBUT0999&response=json,01d607064e2eaf2429239668279da5a54beda2f5120c9bcc192060d8f81824f9
2025-06-30,TPEx,reused_existing_compact,85,85,0,False,local_compact,
2025-06-30,TWSE,accepted,161,154,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250630&type=ALLBUT0999&response=json,1199769825ab616e56887ca709d58a3491e39ffe27bff32295348d5328ae3a2f
2025-07-01,TPEx,reused_existing_compact,85,85,0,False,local_compact,
2025-07-01,TWSE,accepted,161,154,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250701&type=ALLBUT0999&response=json,81c5a029b4d511ea1c6154d914208acceb83d11f286daf2306d2459b07175b3d
2025-07-02,TPEx,reused_existing_compact,85,85,0,False,local_compact,
2025-07-02,TWSE,accepted,161,154,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250702&type=ALLBUT0999&response=json,abe4b485e9c9c2c8ba0b0a240679412c147a29d1e7e2168685c0dbb20d962fea
2025-07-03,TPEx,reused_existing_compact,85,85,0,False,local_compact,
2025-07-03,TWSE,accepted,161,154,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250703&type=ALLBUT0999&response=json,f07f958bffbc714ba7553a6dc954dbcdfe324102243e5b856fbbf4c8e720e1f5
2025-07-04,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-07-04,TWSE,accepted,164,157,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250704&type=ALLBUT0999&response=json,5c8525cfcba88d36d02bf6a913bb15345a16af00a1563a152fe837b1b4f47b8e
2025-07-07,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-07-07,TWSE,accepted,164,157,7,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250707&type=ALLBUT0999&response=json,ced274a2379aede517a84e2c705a291402f4e5d0a7575123ec60fe49ad1bac75
2025-07-08,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-07-08,TWSE,accepted,164,157,7,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250708&type=ALLBUT0999&response=json,25b6b0b6b5d04122d934dac9f2ae11d1d3391fb4b142b0d68ceea953f2fd7887
2025-07-09,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-07-09,TWSE,accepted,164,157,7,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250709&type=ALLBUT0999&response=json,b55af75116bb5b5d1c1f6fb91d802ef430b427f7d852ae2af6ae23c933228620
2025-07-10,TPEx,reused_existing_compact,85,85,0,False,local_compact,
2025-07-10,TWSE,accepted,165,158,7,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250710&type=ALLBUT0999&response=json,6e05923eddf91c0e1e6bdac868ccb83ae59d4e772ff658aea9e967fff030db08
2025-07-11,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-07-11,TWSE,accepted,161,154,7,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250711&type=ALLBUT0999&response=json,63779b6ac6f21b9430be1dc3f3f55522f87747d37474701fbb2d8fa3f337d00e
2025-07-14,TPEx,reused_existing_compact,83,83,0,False,local_compact,
2025-07-14,TWSE,accepted,161,153,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250714&type=ALLBUT0999&response=json,3481fdda8dad854381042791053208b004c1c4fbbcb60f791643aa76d0548695
2025-07-15,TPEx,reused_existing_compact,86,86,0,False,local_compact,
2025-07-15,TWSE,accepted,162,153,9,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250715&type=ALLBUT0999&response=json,73a3e4790e22f3da1461c67878d032ad0eb5e88d19bd10a3db9b7d6ba806e7d1
2025-07-16,TPEx,reused_existing_compact,86,86,0,False,local_compact,
2025-07-16,TWSE,accepted,162,154,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-17,TPEx,reused_existing_compact,86,86,0,False,local_compact,
2025-07-17,TWSE,accepted,162,154,8,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-18,TPEx,reused_existing_compact,76,76,0,False,local_compact,
2025-07-18,TWSE,accepted,161,153,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-21,TPEx,reused_existing_compact,76,76,0,False,local_compact,
2025-07-21,TWSE,accepted,161,153,8,True,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-22,TPEx,reused_existing_compact,78,78,0,False,local_compact,
