date,ticker,name,market,required_by_segment_start,requirement,classification,blocked_reason,route_status,source_url,source_hash
2023-05-29,2211,長榮鋼,TWSE,2023-08-11,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20230529&type=ALLBUT0999&response=json,0a46b4e4b9ad0496027e01ae1036f233f225aa17a32a70d681962e1da2773e48
2025-07-16,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-16,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-16,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-16,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-16,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-16,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250716&type=ALLBUT0999&response=json,7e277dd083440985669940fc20b00a0d3886f3d3f2c6f82a5a80d0d5d3541f21
2025-07-17,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-17,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/exchangeReport/MI_INDEX?date=20250717&type=ALLBUT0999&response=json,9e8c405bc5ad02164d38ebfdc3967bb3ae2943160ae1b43dde0836f466a75c0f
2025-07-18,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-18,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250718&type=ALLBUT0999&response=json,2436db17695af8c9b810d522dbd0e3c1c9bbd9a2f44a1b81ffe00a9c9545b45d
2025-07-21,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-21,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250721&type=ALLBUT0999&response=json,c558974029efcc612039b476be71d096606f2053832d032450c312f5517df263
2025-07-22,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-22,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250722&type=ALLBUT0999&response=json,aac794d89d7997110323eef6194e9e00cf659b4178d5e00515b73d837dc82c33
2025-07-23,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-23,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250723&type=ALLBUT0999&response=json,307ff948f78d8236e7c2aaa8d5c4aa127a8ec1cfd8d173771964bc995e8a0bc6
2025-07-24,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-24,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250724&type=ALLBUT0999&response=json,a9cd86627173ef78789a6c9b70f1af8b1a0fa145ee6f7bc3850da9c37b721b05
2025-07-25,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,3698,隆達,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-25,5264,鎧勝-KY,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250725&type=ALLBUT0999&response=json,664e8e7ee12f4ff5a029b96a6fb97d11f0a721ca124ea2562cadb6d9b03cfdea
2025-07-28,2311,日月光,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
2025-07-28,2325,矽品,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
2025-07-28,2448,晶電,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
2025-07-28,2456,奇力新,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
2025-07-28,2823,中壽,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
2025-07-28,2888,新光金,TWSE,2025-08-01,official_raw_hlc_pre_segment_60td_warmup,official_zero_or_not_applicable,official market file accepted but exact ticker row absent; suspended/no-trade/not-applicable; no neighbor substitution,accepted,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20250728&type=ALLBUT0999&response=json,fc7501ecdedd61a0172b0a6eb8f543576147085b484344b3b3e6abf201a1028b
