ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,segment_type
3042,晶技,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
4906,正文,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6187,萬潤,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
3711,日月光投控,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2303,聯電,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6669,緯穎,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6213,聯茂,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
8050,廣積,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
3260,威剛,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2457,飛宏,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6223,旺矽,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6231,系微,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6274,台燿,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
3324,雙鴻,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
4961,天鈺,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
3037,欣興,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
3325,旭品,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6799,來頡,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
9945,潤泰新,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2382,廣達,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2301,光寶科,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6188,廣明,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
6829,千附精密,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
1722,台肥,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2331,精英,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
8358,金居,TPEx,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
3094,聯傑,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
5284,jpp-KY,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2059,川湖,TWSE,2023-08-25,60,60,2023-05-30,2023-08-24,initial_or_reentry_primary80
2353,宏碁,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2324,仁寶,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
4938,和碩,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2436,偉詮電,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
8299,群聯,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2603,長榮,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
3045,台灣大,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
3078,僑威,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
8210,勤誠,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2891,中信金,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
9958,世紀鋼,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2364,倫飛,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
6446,藥華藥,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2360,致茂,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
6643,M31,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
1216,統一,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2352,佳世達,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
4904,遠傳,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
3548,兆利,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2606,裕民,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2105,正新,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
3529,力旺,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
4147,中裕,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
2357,華碩,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
3583,辛耘,TWSE,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
6104,創惟,TPEx,2023-09-01,60,60,2023-06-06,2023-08-31,initial_or_reentry_primary80
6235,華孚,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3680,家登,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
8046,南電,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3443,創意,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
4966,譜瑞-KY,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6125,廣運,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2376,技嘉,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2329,華泰,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3013,晟銘電,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2355,敬鵬,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3702,大聯大,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6147,頎邦,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6191,精成科,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6414,樺漢,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2345,智邦,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6139,亞翔,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
8081,致新,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
5469,瀚宇博,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3587,閎康,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2331,精英,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3044,健鼎,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3545,敦泰,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
9938,百和,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2492,華新科,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3661,世芯-KY,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3653,健策,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3293,鈊象,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2388,威盛,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6531,愛普*,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3034,聯詠,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
6664,群翊,TPEx,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2201,裕隆,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2421,建準,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3189,景碩,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
3005,神基,TWSE,2023-09-08,60,60,2023-06-13,2023-09-07,initial_or_reentry_primary80
2402,毅嘉,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6491,晶碩,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
8358,金居,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
1522,堤維西,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2891,中信金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6643,M31,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2645,長榮航太,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6104,創惟,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6585,鼎基,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6213,聯茂,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6679,鈺太,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
1584,精剛,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3008,大立光,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2890,永豐金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6282,康舒,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3045,台灣大,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3324,雙鴻,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3046,建碁,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2340,台亞,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3693,營邦,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
5381,合正,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3529,力旺,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
1590,亞德客-KY,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6284,佳邦,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2204,中華,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2887,台新新光金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
8222,寶一,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
1319,東陽,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2206,三陽工業,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3548,兆利,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3592,瑞鼎,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6223,旺矽,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
8048,德勝,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
8112,至上,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3617,碩天,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
4904,遠傳,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
1524,耿鼎,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3227,原相,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6605,帝寶,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2888,新光金,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2486,一詮,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2455,全新,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
8227,巨有科技,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
5258,虹堡,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3406,玉晶光,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6138,茂達,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3217,優群,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2605,新興,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
5321,美而快,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
2497,怡利電,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
6732,昇佳電子,TPEx,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
3346,麗清,TWSE,2023-09-15,60,60,2023-06-20,2023-09-14,initial_or_reentry_primary80
5371,中光電,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3042,晶技,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6257,矽格,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
4906,正文,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3711,日月光投控,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3260,威剛,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3533,嘉澤,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2327,國巨*,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2454,聯發科,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2474,可成,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
9910,豐泰,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
1802,台玻,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2303,聯電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3362,先進光,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2542,興富發,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2880,華南金,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
8016,矽創,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2383,台光電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
1301,台塑,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3264,欣銓,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6191,精成科,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2892,第一金,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3704,合勤控,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
4966,譜瑞-KY,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
8299,群聯,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2352,佳世達,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2392,正崴,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
8046,南電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6409,旭隼,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
4915,致伸,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
5388,中磊,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
4938,和碩,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
1303,南亞,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6121,新普,TPEx,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2883,凱基金,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6176,瑞儀,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6271,同欣電,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
2364,倫飛,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
6239,力成,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
3653,健策,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
4967,十銓,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
1326,台化,TWSE,2023-09-22,60,60,2023-06-29,2023-09-21,initial_or_reentry_primary80
9945,潤泰新,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3491,昇達科,TPEx,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
4977,眾達-KY,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
8081,致新,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2458,義隆,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2317,鴻海,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3545,敦泰,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3592,瑞鼎,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
6139,亞翔,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3014,聯陽,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
5483,中美晶,TPEx,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2105,正新,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
6451,訊芯-KY,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2313,華通,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2360,致茂,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3680,家登,TPEx,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2354,鴻準,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2637,慧洋-KY,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
4919,新唐,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
1524,耿鼎,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
1560,中砂,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2603,長榮,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3035,智原,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2449,京元電子,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2609,陽明,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3293,鈊象,TPEx,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3044,健鼎,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
2385,群光,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3163,波若威,TPEx,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3596,智易,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
6285,啟碁,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
6182,合晶,TPEx,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
1504,東元,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
5469,瀚宇博,TWSE,2023-09-28,60,60,2023-07-05,2023-09-27,initial_or_reentry_primary80
3443,創意,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
1590,亞德客-KY,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
1609,大亞,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
3406,玉晶光,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
8358,金居,TPEx,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
9958,世紀鋼,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
1605,華新,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
6531,愛普*,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2886,兆豐金,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
1618,合機,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2377,微星,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
3032,偉訓,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
3078,僑威,TPEx,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
6288,聯嘉,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2340,台亞,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
6491,晶碩,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
4763,材料*-KY,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
1319,東陽,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2383,台光電,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2388,威盛,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
6806,森崴能源,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
3045,台灣大,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
3325,旭品,TPEx,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2455,全新,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2356,英業達,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
6605,帝寶,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
3265,台星科,TPEx,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
6279,胡連,TPEx,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2880,華南金,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
2885,元大金,TWSE,2023-10-06,60,60,2023-07-12,2023-10-05,initial_or_reentry_primary80
