date,open,high,low,close,adj_close,volume,dividend,stock_split
2018-01-24,42.0,42.4,41.8,42.05,,14585386,0.0,0.0
2018-01-25,42.0,42.05,41.05,41.2,,22679765,0.0,0.0
2018-01-26,41.2,42.3,41.0,41.7,,13515088,0.0,0.0
2018-01-29,42.0,42.6,41.7,42.0,,12265933,0.0,0.0
2018-01-30,42.0,42.0,41.45,41.8,,12351566,0.0,0.0
2018-01-31,41.6,41.6,40.8,41.4,,12904692,0.0,0.0
2018-02-01,41.4,41.45,40.3,40.65,,18687748,0.0,0.0
2018-02-02,40.9,41.7,40.9,41.7,,21400366,0.0,0.0
2018-02-05,40.9,41.1,40.35,40.85,,16863209,0.0,0.0
2018-02-06,39.8,39.9,38.1,39.5,,29647074,0.0,0.0
2018-02-07,40.0,40.0,39.0,39.0,,17935306,0.0,0.0
2018-02-08,39.2,39.25,38.8,39.0,,8519770,0.0,0.0
2018-02-09,38.05,38.05,37.5,37.9,,18789380,0.0,0.0
2018-02-12,38.5,38.55,38.35,38.5,,19957877,0.0,0.0
2018-02-21,40.3,40.35,39.5,40.1,,144571205,0.0,0.0
2018-02-22,39.9,39.9,39.25,39.5,,20989870,0.0,0.0
2018-02-23,39.45,39.8,39.35,39.75,,14957856,0.0,0.0
2018-02-26,40.0,40.0,39.55,39.6,,14082081,0.0,0.0
2018-02-27,39.9,40.2,39.75,39.75,,30261215,0.0,0.0
2018-03-01,39.8,40.4,39.4,40.15,,18654021,0.0,0.0
2018-03-02,39.6,40.35,39.35,40.35,,17669128,0.0,0.0
2018-03-05,40.55,40.65,39.75,40.0,,13783504,0.0,0.0
2018-03-06,40.65,41.1,40.35,41.1,,17792685,0.0,0.0
2018-03-07,41.35,41.4,40.95,41.15,,16163475,0.0,0.0
2018-03-08,41.45,42.6,41.45,42.05,,21862768,0.0,0.0
2018-03-09,42.8,43.1,42.15,42.45,,29290187,0.0,0.0
2018-03-12,43.1,43.15,42.55,42.95,,30936982,0.0,0.0
2018-03-13,42.95,43.0,42.5,43.0,,19975986,0.0,0.0
2018-03-14,42.85,42.85,42.3,42.6,,11223288,0.0,0.0
2018-03-15,42.3,42.35,41.9,42.1,,15417203,0.0,0.0
2018-03-16,42.1,42.1,41.7,41.75,,22262383,0.0,0.0
2018-03-19,41.95,42.2,41.9,42.1,,8744317,0.0,0.0
2018-03-20,41.9,42.05,41.7,42.0,,7868937,0.0,0.0
2018-03-21,42.2,43.15,42.1,43.15,,23586973,0.0,0.0
2018-03-22,44.5,44.55,42.5,42.7,,26427647,0.0,0.0
2018-03-23,41.75,42.2,41.6,42.0,,14056351,0.0,0.0
2018-03-26,41.8,41.9,41.35,41.85,,9499930,0.0,0.0
2018-03-27,42.25,42.65,42.1,42.3,,12783349,0.0,0.0
2018-03-28,42.3,43.85,42.3,42.95,,38348127,0.0,0.0
2018-03-29,42.85,42.85,41.8,42.15,,24558895,0.0,0.0
2018-03-30,42.2,42.5,41.9,41.95,,18723919,0.0,0.0
2018-03-31,42.25,42.3,41.95,42.0,,5725439,0.0,0.0
