date,ticker,market,open,high,low,close,volume,turnover_value,source_url,source_route,source_quality,adjustment_policy,raw_sha256,raw_cache_path,retrieval_time_utc,future_data_violation_count
2025-04-01,1522,TWSE,54.1,55.0,53.8,54.5,724933.0,39555571.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=1522&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,80ffd270953a7bc2025d46d87cd824b93ec7c56c5c24f4249df624b2929554f4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_1522_2025-04.json,2026-07-12T05:14:30.096355+00:00,0
2026-06-02,6190,TPEx,91.5,93.0,82.5,83.3,13892.0,1188663.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-03,6190,TPEx,83.9,85.1,83.0,83.0,5488.0,460143.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-04,6190,TPEx,81.8,84.4,81.6,82.0,4743.0,391919.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-05,6190,TPEx,82.0,82.9,79.5,81.3,4130.0,335897.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-08,6190,TPEx,73.2,77.9,73.2,76.8,4068.0,304629.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-09,6190,TPEx,77.0,81.3,77.0,80.9,3467.0,275475.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-10,6190,TPEx,80.1,85.8,79.8,80.0,6529.0,541271.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-11,6190,TPEx,80.7,82.5,77.6,79.0,4595.0,367189.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-12,6190,TPEx,82.0,82.6,79.6,80.4,3159.0,255817.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-15,6190,TPEx,82.6,82.8,79.2,79.3,3503.0,281802.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-16,6190,TPEx,80.4,80.6,76.1,76.2,4133.0,322875.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-17,6190,TPEx,76.2,79.4,75.7,78.3,2862.0,223576.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-18,6190,TPEx,78.9,83.2,78.4,82.9,5532.0,446507.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-22,6190,TPEx,83.5,85.5,82.3,83.7,8903.0,744621.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-23,6190,TPEx,84.0,84.3,81.0,81.7,4514.0,373051.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-24,6190,TPEx,80.0,83.2,80.0,83.1,3032.0,249453.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-25,6190,TPEx,83.4,84.0,82.5,83.4,3445.0,286989.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-26,6190,TPEx,83.0,84.1,81.2,81.6,4323.0,357943.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-29,6190,TPEx,81.6,82.4,79.1,79.1,2764.0,222067.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-30,6190,TPEx,80.4,85.0,80.3,84.0,5329.0,444675.0,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6190&date=2026%2F06%2F01&response=json,TPEX_TRADING_STOCK,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,5414a120d6971ce0ff24bf22fa0a29c545fcc9d5d9c8cfb214c003f12aba77b4,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TPEx_6190_2026-06.json,2026-07-12T05:14:31.530230+00:00,0
2026-06-01,6257,TWSE,230.0,230.0,218.0,219.5,13427032.0,2987393284.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-02,6257,TWSE,220.5,227.0,213.5,215.0,13068896.0,2852831088.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-03,6257,TWSE,220.5,234.5,220.0,230.0,15054832.0,3451170027.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-04,6257,TWSE,228.0,237.0,227.0,228.0,11694833.0,2701301958.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-05,6257,TWSE,228.0,228.0,219.0,223.0,8807182.0,1961550496.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-08,6257,TWSE,201.0,205.5,201.0,201.0,11533410.0,2323049186.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-09,6257,TWSE,203.5,210.5,200.0,208.5,8090744.0,1671431879.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-10,6257,TWSE,206.0,218.0,203.5,203.5,7985179.0,1679773059.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-11,6257,TWSE,203.5,208.0,195.5,205.5,5998458.0,1214215553.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-12,6257,TWSE,215.0,224.0,214.0,221.5,9227154.0,2022295782.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-15,6257,TWSE,224.0,227.5,221.0,222.0,6718746.0,1500743301.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-16,6257,TWSE,224.0,224.5,214.0,214.0,6669072.0,1452485220.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-17,6257,TWSE,212.0,215.5,209.0,214.0,5900621.0,1255742595.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-18,6257,TWSE,216.5,235.0,216.5,235.0,17090675.0,3956426094.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-22,6257,TWSE,244.0,249.5,238.5,242.5,25036209.0,6095032990.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-23,6257,TWSE,245.0,252.5,229.0,237.0,14552180.0,3504879740.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-24,6257,TWSE,234.5,243.0,233.0,242.5,12118467.0,2881403330.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-25,6257,TWSE,245.5,253.0,237.0,238.0,12657368.0,3075757408.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-26,6257,TWSE,239.0,247.0,221.5,224.0,13707381.0,3175206049.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
2026-06-29,6257,TWSE,222.0,226.5,220.0,224.5,6536225.0,1458318379.0,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20260601&stockNo=6257&response=json,TWSE_RWD_STOCK_DAY,official_unadjusted_execution_ohlcv,official_unadjusted; no neighbour substitution; adjusted not fabricated,032f6c43c102579d9664c322305e492485be9c0792627dbf1ffb373564553746,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p3_full_spec_v2_stage_b_placebo_ohlc_gap_fill_20260712\raw_audit_samples\TWSE_6257_2026-06.json,2026-07-12T05:14:31.618008+00:00,0
