path,size_mb,reason,restore_source,approval_required,delete_executed,move_executed,compress_executed
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_11.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_11.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_13.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_13.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_15.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_15.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_17.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_17.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_19.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_19.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_21.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_21.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_23.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_23.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_25.html,0.015,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_25.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_27.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_27.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_29.html,0.004,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_29.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_31.html,0.003,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_31.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_33.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_33.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_35.html,0.02,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_35.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_37.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_37.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_39.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_39.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_5.html,0.007,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_5.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_7.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_7.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_9.html,0.111,raw_source candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2014Q4_9.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_10.html,0.111,raw_source candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_10.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_12.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_12.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_14.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_14.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_16.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_16.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_18.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_18.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_20.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_20.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_22.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_22.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_24.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_24.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_26.html,0.015,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_26.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_28.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_28.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_30.html,0.004,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_30.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_32.html,0.003,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_32.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_34.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_34.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_36.html,0.02,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_36.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_38.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_38.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_40.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_40.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_6.html,0.007,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_6.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_8.html,0.001,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/sitca_handler_candidate_2016Q1_8.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_41.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_41.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_42.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_42.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_43.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_43.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_44.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_44.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_45.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_45.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_46.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_46.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_47.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_47.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_48.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_48.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_49.json,0.013,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_49.json,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_50.json,0.0,raw_source candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2014Q4_50.json,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_51.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_51.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_52.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_52.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_53.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_53.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_54.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_54.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_55.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_55.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_56.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_56.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_57.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_57.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_58.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_58.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_59.json,0.013,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_59.json,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_60.json,0.0,raw_source candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2016Q1_60.json,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_61.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_61.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_62.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_62.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_63.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_63.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_64.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_64.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_65.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_65.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_66.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_66.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_67.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_67.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_68.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_68.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_69.json,0.012,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_69.json,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_70.json,0.0,raw_source candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2021Q4_70.json,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_71.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_71.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_72.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_72.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_73.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_73.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_74.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_74.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_75.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_75.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_76.html,1.446,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_76.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_77.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_77.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_78.html,0.009,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_78.html,true,false,false,false
outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_79.json,0.012,duplicate_raw_capture candidate from radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629,outputs/radar_tw50_0050_formal_pit_source_phase8_201411_202312_20260629/raw_sources/yuanta_legacy_phase8_2023Q4_79.json,true,false,false,false
