ticker,name,market,report_period,source_universe_quality,historical_pit_universe_ready,runner_scope,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
8255,朋程,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8255,朋程,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8255,朋程,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8349,恒耀國際,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8415,大國鋼,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8435,鉅邁,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8477,創業家,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8477,創業家,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8477,創業家,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8477,創業家,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8924,大田,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8924,大田,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8924,大田,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8924,大田,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8936,國統,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8936,國統,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8936,國統,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
8936,國統,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
9962,有益,TPEx,115Q1,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
9962,有益,TPEx,114Q4,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
9962,有益,TPEx,114Q3,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
9962,有益,TPEx,114Q2,current_or_carried_sampling_proxy_not_historical_pit,False,phase2_tpex_100x4_bounded,False,False,False,False,False,False,True,False
