snapshot_date,ticker,name,market,pool_rank,layer4_pool_role,is_layer4_primary_pool,reference_only
2026-04-17,2357,華碩,TWSE,56,primary_80_pool,True,False
2026-04-17,5536,聖暉*,TPEx,57,primary_80_pool,True,False
2026-04-17,7751,竑騰,TPEx,58,primary_80_pool,True,False
2026-04-17,2329,華泰,TWSE,59,primary_80_pool,True,False
2026-04-17,2481,強茂,TWSE,60,primary_80_pool,True,False
2026-04-17,2059,川湖,TWSE,61,primary_80_pool,True,False
2026-04-17,3006,晶豪科,TWSE,62,primary_80_pool,True,False
2026-04-17,3260,威剛,TPEx,63,primary_80_pool,True,False
2026-04-17,6190,萬泰科,TPEx,64,primary_80_pool,True,False
2026-04-17,2486,一詮,TWSE,65,primary_80_pool,True,False
2026-04-17,5434,崇越,TWSE,66,primary_80_pool,True,False
2026-04-17,1560,中砂,TWSE,67,primary_80_pool,True,False
2026-04-17,6944,兆聯實業,TWSE,68,primary_80_pool,True,False
2026-04-17,3264,欣銓,TPEx,69,primary_80_pool,True,False
2026-04-17,6664,群翊,TPEx,70,primary_80_pool,True,False
2026-04-17,3563,牧德,TWSE,71,primary_80_pool,True,False
2026-04-17,6415,矽力*-KY,TWSE,72,primary_80_pool,True,False
2026-04-17,3293,鈊象,TPEx,73,primary_80_pool,True,False
2026-04-17,2495,普安,TWSE,74,primary_80_pool,True,False
2026-04-17,6831,邁科,TWSE,75,primary_80_pool,True,False
2026-04-17,3017,奇鋐,TWSE,76,primary_80_pool,True,False
2026-04-17,2308,台達電,TWSE,77,primary_80_pool,True,False
2026-04-17,6257,矽格,TWSE,78,primary_80_pool,True,False
2026-04-17,7750,新代,TWSE,79,primary_80_pool,True,False
2026-04-17,7610,聯友金屬-創,TWSE,80,primary_80_pool,True,False
2026-04-24,2382,廣達,TWSE,1,primary_80_pool,True,False
2026-04-24,2330,台積電,TWSE,2,primary_80_pool,True,False
2026-04-24,2885,元大金,TWSE,3,primary_80_pool,True,False
2026-04-24,2317,鴻海,TWSE,4,primary_80_pool,True,False
2026-04-24,1717,長興,TWSE,5,primary_80_pool,True,False
2026-04-24,8028,昇陽半導體,TWSE,6,primary_80_pool,True,False
2026-04-24,2379,瑞昱,TWSE,7,primary_80_pool,True,False
2026-04-24,3131,弘塑,TPEx,8,primary_80_pool,True,False
2026-04-24,2357,華碩,TWSE,9,primary_80_pool,True,False
2026-04-24,2436,偉詮電,TWSE,10,primary_80_pool,True,False
2026-04-24,6640,均華,TPEx,11,primary_80_pool,True,False
2026-04-24,3044,健鼎,TWSE,12,primary_80_pool,True,False
2026-04-24,3491,昇達科,TPEx,13,primary_80_pool,True,False
2026-04-24,6190,萬泰科,TPEx,14,primary_80_pool,True,False
2026-04-24,6257,矽格,TWSE,15,primary_80_pool,True,False
2026-04-24,3406,玉晶光,TWSE,16,primary_80_pool,True,False
2026-04-24,3231,緯創,TWSE,17,primary_80_pool,True,False
2026-04-24,6664,群翊,TPEx,18,primary_80_pool,True,False
2026-04-24,3211,順達,TPEx,19,primary_80_pool,True,False
2026-04-24,2355,敬鵬,TWSE,20,primary_80_pool,True,False
2026-04-24,6944,兆聯實業,TWSE,21,primary_80_pool,True,False
2026-04-24,6191,精成科,TWSE,22,primary_80_pool,True,False
2026-04-24,2049,上銀,TWSE,23,primary_80_pool,True,False
2026-04-24,5274,信驊,TPEx,24,primary_80_pool,True,False
2026-04-24,3563,牧德,TWSE,25,primary_80_pool,True,False
2026-04-24,1590,亞德客-KY,TWSE,26,primary_80_pool,True,False
2026-04-24,2303,聯電,TWSE,27,primary_80_pool,True,False
2026-04-24,6187,萬潤,TPEx,28,primary_80_pool,True,False
2026-04-24,6715,嘉基,TWSE,29,primary_80_pool,True,False
2026-04-24,6789,采鈺,TWSE,30,primary_80_pool,True,False
2026-04-24,6223,旺矽,TPEx,31,primary_80_pool,True,False
2026-04-24,3702,大聯大,TWSE,32,primary_80_pool,True,False
2026-04-24,6531,愛普*,TWSE,33,primary_80_pool,True,False
2026-04-24,3008,大立光,TWSE,34,primary_80_pool,True,False
2026-04-24,3605,宏致,TWSE,35,primary_80_pool,True,False
2026-04-24,3189,景碩,TWSE,36,primary_80_pool,True,False
2026-04-24,2455,全新,TWSE,37,primary_80_pool,True,False
2026-04-24,7734,印能科技,TPEx,38,primary_80_pool,True,False
2026-04-24,6290,良維,TPEx,39,primary_80_pool,True,False
2026-04-24,5443,均豪,TPEx,40,primary_80_pool,True,False
2026-04-24,6446,藥華藥,TWSE,41,primary_80_pool,True,False
2026-04-24,3264,欣銓,TPEx,42,primary_80_pool,True,False
2026-04-24,8086,宏捷科,TPEx,43,primary_80_pool,True,False
2026-04-24,5536,聖暉*,TPEx,44,primary_80_pool,True,False
2026-04-24,2356,英業達,TWSE,45,primary_80_pool,True,False
2026-04-24,3037,欣興,TWSE,46,primary_80_pool,True,False
2026-04-24,8064,東捷,TPEx,47,primary_80_pool,True,False
2026-04-24,6414,樺漢,TWSE,48,primary_80_pool,True,False
2026-04-24,6669,緯穎,TWSE,49,primary_80_pool,True,False
2026-04-24,6139,亞翔,TWSE,50,primary_80_pool,True,False
2026-04-24,3653,健策,TWSE,51,primary_80_pool,True,False
2026-04-24,3533,嘉澤,TWSE,52,primary_80_pool,True,False
2026-04-24,5439,高技,TPEx,53,primary_80_pool,True,False
2026-04-24,5289,宜鼎,TPEx,54,primary_80_pool,True,False
2026-04-24,8210,勤誠,TWSE,55,primary_80_pool,True,False
2026-04-24,6231,系微,TPEx,56,primary_80_pool,True,False
2026-04-24,2313,華通,TWSE,57,primary_80_pool,True,False
2026-04-24,2376,技嘉,TWSE,58,primary_80_pool,True,False
2026-04-24,6515,穎崴,TWSE,59,primary_80_pool,True,False
2026-04-24,2395,研華,TWSE,60,primary_80_pool,True,False
2026-04-24,5386,青雲,TPEx,61,primary_80_pool,True,False
2026-04-24,6415,矽力*-KY,TWSE,62,primary_80_pool,True,False
2026-04-24,2476,鉅祥,TWSE,63,primary_80_pool,True,False
2026-04-24,7751,竑騰,TPEx,64,primary_80_pool,True,False
2026-04-24,3036,文曄,TWSE,65,primary_80_pool,True,False
2026-04-24,6442,光聖,TWSE,66,primary_80_pool,True,False
2026-04-24,3324,雙鴻,TPEx,67,primary_80_pool,True,False
2026-04-24,6530,創威,TPEx,68,primary_80_pool,True,False
2026-04-24,6182,合晶,TPEx,69,primary_80_pool,True,False
2026-04-24,6196,帆宣,TWSE,70,primary_80_pool,True,False
2026-04-24,8271,宇瞻,TWSE,71,primary_80_pool,True,False
2026-04-24,5284,jpp-KY,TWSE,72,primary_80_pool,True,False
2026-04-24,3163,波若威,TPEx,73,primary_80_pool,True,False
2026-04-24,5483,中美晶,TPEx,74,primary_80_pool,True,False
2026-04-24,2481,強茂,TWSE,75,primary_80_pool,True,False
2026-04-24,3374,精材,TPEx,76,primary_80_pool,True,False
2026-04-24,1815,富喬,TPEx,77,primary_80_pool,True,False
2026-04-24,6510,精測,TPEx,78,primary_80_pool,True,False
2026-04-24,6285,啟碁,TWSE,79,primary_80_pool,True,False
2026-04-24,5469,瀚宇博,TWSE,80,primary_80_pool,True,False
2026-04-30,3563,牧德,TWSE,1,primary_80_pool,True,False
2026-04-30,6223,旺矽,TPEx,2,primary_80_pool,True,False
2026-04-30,2330,台積電,TWSE,3,primary_80_pool,True,False
2026-04-30,6664,群翊,TPEx,4,primary_80_pool,True,False
2026-04-30,6257,矽格,TWSE,5,primary_80_pool,True,False
2026-04-30,2376,技嘉,TWSE,6,primary_80_pool,True,False
2026-04-30,2317,鴻海,TWSE,7,primary_80_pool,True,False
2026-04-30,6739,竹陞科技,TPEx,8,primary_80_pool,True,False
2026-04-30,3406,玉晶光,TWSE,9,primary_80_pool,True,False
2026-04-30,6190,萬泰科,TPEx,10,primary_80_pool,True,False
2026-04-30,6285,啟碁,TWSE,11,primary_80_pool,True,False
2026-04-30,6944,兆聯實業,TWSE,12,primary_80_pool,True,False
2026-04-30,6669,緯穎,TWSE,13,primary_80_pool,True,False
2026-04-30,2402,毅嘉,TWSE,14,primary_80_pool,True,False
2026-04-30,2357,華碩,TWSE,15,primary_80_pool,True,False
2026-04-30,5439,高技,TPEx,16,primary_80_pool,True,False
2026-04-30,6261,久元,TPEx,17,primary_80_pool,True,False
2026-04-30,2379,瑞昱,TWSE,18,primary_80_pool,True,False
2026-04-30,3131,弘塑,TPEx,19,primary_80_pool,True,False
2026-04-30,2382,廣達,TWSE,20,primary_80_pool,True,False
2026-04-30,3264,欣銓,TPEx,21,primary_80_pool,True,False
2026-04-30,3374,精材,TPEx,22,primary_80_pool,True,False
2026-04-30,1590,亞德客-KY,TWSE,23,primary_80_pool,True,False
2026-04-30,3702,大聯大,TWSE,24,primary_80_pool,True,False
2026-04-30,3026,禾伸堂,TWSE,25,primary_80_pool,True,False
2026-04-30,8112,至上,TWSE,26,primary_80_pool,True,False
2026-04-30,2327,國巨*,TWSE,27,primary_80_pool,True,False
2026-04-30,2885,元大金,TWSE,28,primary_80_pool,True,False
2026-04-30,1815,富喬,TPEx,29,primary_80_pool,True,False
2026-04-30,1717,長興,TWSE,30,primary_80_pool,True,False
2026-04-30,2451,創見,TWSE,31,primary_80_pool,True,False
2026-04-30,4749,新應材,TPEx,32,primary_80_pool,True,False
2026-04-30,2395,研華,TWSE,33,primary_80_pool,True,False
2026-04-30,2360,致茂,TWSE,34,primary_80_pool,True,False
2026-04-30,6640,均華,TPEx,35,primary_80_pool,True,False
2026-04-30,3673,TPK-KY,TWSE,36,primary_80_pool,True,False
2026-04-30,3689,湧德,TPEx,37,primary_80_pool,True,False
2026-04-30,3260,威剛,TPEx,38,primary_80_pool,True,False
2026-04-30,2489,瑞軒,TWSE,39,primary_80_pool,True,False
2026-04-30,8155,博智,TPEx,40,primary_80_pool,True,False
2026-04-30,8150,南茂,TWSE,41,primary_80_pool,True,False
2026-04-30,2059,川湖,TWSE,42,primary_80_pool,True,False
2026-04-30,4967,十銓,TWSE,43,primary_80_pool,True,False
2026-04-30,6788,華景電,TPEx,44,primary_80_pool,True,False
2026-04-30,2404,漢唐,TWSE,45,primary_80_pool,True,False
2026-04-30,2313,華通,TWSE,46,primary_80_pool,True,False
2026-04-30,8299,群聯,TPEx,47,primary_80_pool,True,False
2026-04-30,3587,閎康,TPEx,48,primary_80_pool,True,False
2026-04-30,1560,中砂,TWSE,49,primary_80_pool,True,False
2026-04-30,5483,中美晶,TPEx,50,primary_80_pool,True,False
2026-04-30,3211,順達,TPEx,51,primary_80_pool,True,False
2026-04-30,3008,大立光,TWSE,52,primary_80_pool,True,False
2026-04-30,6274,台燿,TPEx,53,primary_80_pool,True,False
2026-04-30,5274,信驊,TPEx,54,primary_80_pool,True,False
2026-04-30,1303,南亞,TWSE,55,primary_80_pool,True,False
2026-04-30,5536,聖暉*,TPEx,56,primary_80_pool,True,False
2026-04-30,6683,雍智科技,TPEx,57,primary_80_pool,True,False
2026-04-30,8028,昇陽半導體,TWSE,58,primary_80_pool,True,False
2026-04-30,2436,偉詮電,TWSE,59,primary_80_pool,True,False
2026-04-30,2481,強茂,TWSE,60,primary_80_pool,True,False
2026-04-30,3715,定穎投控,TWSE,61,primary_80_pool,True,False
2026-04-30,2308,台達電,TWSE,62,primary_80_pool,True,False
2026-04-30,4931,新盛力,TPEx,63,primary_80_pool,True,False
2026-04-30,6531,愛普*,TWSE,64,primary_80_pool,True,False
2026-04-30,3711,日月光投控,TWSE,65,primary_80_pool,True,False
2026-04-30,7734,印能科技,TPEx,66,primary_80_pool,True,False
2026-04-30,2472,立隆電,TWSE,67,primary_80_pool,True,False
2026-04-30,8039,台虹,TWSE,68,primary_80_pool,True,False
2026-04-30,6182,合晶,TPEx,69,primary_80_pool,True,False
2026-04-30,6805,富世達,TWSE,70,primary_80_pool,True,False
2026-04-30,4979,華星光,TPEx,71,primary_80_pool,True,False
2026-04-30,1727,中華化,TWSE,72,primary_80_pool,True,False
2026-04-30,3533,嘉澤,TWSE,73,primary_80_pool,True,False
2026-04-30,5386,青雲,TPEx,74,primary_80_pool,True,False
2026-04-30,3491,昇達科,TPEx,75,primary_80_pool,True,False
2026-04-30,2476,鉅祥,TWSE,76,primary_80_pool,True,False
2026-04-30,3036,文曄,TWSE,77,primary_80_pool,True,False
2026-04-30,6510,精測,TPEx,78,primary_80_pool,True,False
2026-04-30,3163,波若威,TPEx,79,primary_80_pool,True,False
2026-04-30,6727,亞泰金屬,TPEx,80,primary_80_pool,True,False
2026-05-08,6223,旺矽,TPEx,1,primary_80_pool,True,False
2026-05-08,2476,鉅祥,TWSE,2,primary_80_pool,True,False
2026-05-08,1717,長興,TWSE,3,primary_80_pool,True,False
2026-05-08,2330,台積電,TWSE,4,primary_80_pool,True,False
2026-05-08,2376,技嘉,TWSE,5,primary_80_pool,True,False
2026-05-08,6257,矽格,TWSE,6,primary_80_pool,True,False
2026-05-08,6664,群翊,TPEx,7,primary_80_pool,True,False
2026-05-08,2049,上銀,TWSE,8,primary_80_pool,True,False
2026-05-08,3081,聯亞,TPEx,9,primary_80_pool,True,False
2026-05-08,2317,鴻海,TWSE,10,primary_80_pool,True,False
2026-05-08,3105,穩懋,TPEx,11,primary_80_pool,True,False
2026-05-08,3605,宏致,TWSE,12,primary_80_pool,True,False
2026-05-08,1590,亞德客-KY,TWSE,13,primary_80_pool,True,False
2026-05-08,6187,萬潤,TPEx,14,primary_80_pool,True,False
2026-05-08,5439,高技,TPEx,15,primary_80_pool,True,False
2026-05-08,3131,弘塑,TPEx,16,primary_80_pool,True,False
2026-05-08,2402,毅嘉,TWSE,17,primary_80_pool,True,False
2026-05-08,2382,廣達,TWSE,18,primary_80_pool,True,False
2026-05-08,6190,萬泰科,TPEx,19,primary_80_pool,True,False
2026-05-08,3711,日月光投控,TWSE,20,primary_80_pool,True,False
2026-05-08,3587,閎康,TPEx,21,primary_80_pool,True,False
2026-05-08,3017,奇鋐,TWSE,22,primary_80_pool,True,False
2026-05-08,3406,玉晶光,TWSE,23,primary_80_pool,True,False
2026-05-08,6584,南俊國際,TPEx,24,primary_80_pool,True,False
2026-05-08,6196,帆宣,TWSE,25,primary_80_pool,True,False
2026-05-08,3260,威剛,TPEx,26,primary_80_pool,True,False
2026-05-08,2357,華碩,TWSE,27,primary_80_pool,True,False
2026-05-08,3645,達邁,TWSE,28,primary_80_pool,True,False
2026-05-08,3673,TPK-KY,TWSE,29,primary_80_pool,True,False
2026-05-08,2395,研華,TWSE,30,primary_80_pool,True,False
2026-05-08,3563,牧德,TWSE,31,primary_80_pool,True,False
2026-05-08,5536,聖暉*,TPEx,32,primary_80_pool,True,False
2026-05-08,8210,勤誠,TWSE,33,primary_80_pool,True,False
2026-05-08,6515,穎崴,TWSE,34,primary_80_pool,True,False
2026-05-08,6290,良維,TPEx,35,primary_80_pool,True,False
2026-05-08,3665,貿聯-KY,TWSE,36,primary_80_pool,True,False
2026-05-08,2356,英業達,TWSE,37,primary_80_pool,True,False
2026-05-08,2379,瑞昱,TWSE,38,primary_80_pool,True,False
2026-05-08,3042,晶技,TWSE,39,primary_80_pool,True,False
2026-05-08,6414,樺漢,TWSE,40,primary_80_pool,True,False
2026-05-08,3491,昇達科,TPEx,41,primary_80_pool,True,False
2026-05-08,6139,亞翔,TWSE,42,primary_80_pool,True,False
2026-05-08,3044,健鼎,TWSE,43,primary_80_pool,True,False
2026-05-08,6182,合晶,TPEx,44,primary_80_pool,True,False
2026-05-08,4931,新盛力,TPEx,45,primary_80_pool,True,False
2026-05-08,2885,元大金,TWSE,46,primary_80_pool,True,False
2026-05-08,6285,啟碁,TWSE,47,primary_80_pool,True,False
2026-05-08,2327,國巨*,TWSE,48,primary_80_pool,True,False
2026-05-08,6415,矽力*-KY,TWSE,49,primary_80_pool,True,False
2026-05-08,6213,聯茂,TWSE,50,primary_80_pool,True,False
2026-05-08,8150,南茂,TWSE,51,primary_80_pool,True,False
2026-05-08,2360,致茂,TWSE,52,primary_80_pool,True,False
2026-05-08,3026,禾伸堂,TWSE,53,primary_80_pool,True,False
2026-05-08,3583,辛耘,TWSE,54,primary_80_pool,True,False
2026-05-08,4766,南寶,TWSE,55,primary_80_pool,True,False
2026-05-08,2301,光寶科,TWSE,56,primary_80_pool,True,False
2026-05-08,3163,波若威,TPEx,57,primary_80_pool,True,False
2026-05-08,5347,世界,TPEx,58,primary_80_pool,True,False
2026-05-08,2492,華新科,TWSE,59,primary_80_pool,True,False
2026-05-08,2351,順德,TWSE,60,primary_80_pool,True,False
2026-05-08,6197,佳必琪,TWSE,61,primary_80_pool,True,False
2026-05-08,3264,欣銓,TPEx,62,primary_80_pool,True,False
2026-05-08,6526,達發,TWSE,63,primary_80_pool,True,False
2026-05-08,2489,瑞軒,TWSE,64,primary_80_pool,True,False
2026-05-08,8299,群聯,TPEx,65,primary_80_pool,True,False
2026-05-08,6173,信昌電,TPEx,66,primary_80_pool,True,False
2026-05-08,5289,宜鼎,TPEx,67,primary_80_pool,True,False
2026-05-08,6261,久元,TPEx,68,primary_80_pool,True,False
2026-05-08,6739,竹陞科技,TPEx,69,primary_80_pool,True,False
2026-05-08,2451,創見,TWSE,70,primary_80_pool,True,False
2026-05-08,8028,昇陽半導體,TWSE,71,primary_80_pool,True,False
2026-05-08,2436,偉詮電,TWSE,72,primary_80_pool,True,False
2026-05-08,3023,信邦,TWSE,73,primary_80_pool,True,False
2026-05-08,8064,東捷,TPEx,74,primary_80_pool,True,False
2026-05-08,3033,威健,TWSE,75,primary_80_pool,True,False
2026-05-08,1815,富喬,TPEx,76,primary_80_pool,True,False
2026-05-08,6442,光聖,TWSE,77,primary_80_pool,True,False
2026-05-08,8039,台虹,TWSE,78,primary_80_pool,True,False
2026-05-08,2313,華通,TWSE,79,primary_80_pool,True,False
2026-05-08,8996,高力,TWSE,80,primary_80_pool,True,False
2026-05-15,2308,台達電,TWSE,1,primary_80_pool,True,False
2026-05-15,2476,鉅祥,TWSE,2,primary_80_pool,True,False
2026-05-15,1717,長興,TWSE,3,primary_80_pool,True,False
2026-05-15,2356,英業達,TWSE,4,primary_80_pool,True,False
2026-05-15,1590,亞德客-KY,TWSE,5,primary_80_pool,True,False
2026-05-15,2317,鴻海,TWSE,6,primary_80_pool,True,False
2026-05-15,3260,威剛,TPEx,7,primary_80_pool,True,False
2026-05-15,2330,台積電,TWSE,8,primary_80_pool,True,False
2026-05-15,6672,騰輝電子-KY,TWSE,9,primary_80_pool,True,False
2026-05-15,8046,南電,TWSE,10,primary_80_pool,True,False
2026-05-15,3711,日月光投控,TWSE,11,primary_80_pool,True,False
2026-05-15,2368,金像電,TWSE,12,primary_80_pool,True,False
2026-05-15,2049,上銀,TWSE,13,primary_80_pool,True,False
2026-05-15,6257,矽格,TWSE,14,primary_80_pool,True,False
2026-05-15,2376,技嘉,TWSE,15,primary_80_pool,True,False
2026-05-15,3081,聯亞,TPEx,16,primary_80_pool,True,False
2026-05-15,3105,穩懋,TPEx,17,primary_80_pool,True,False
2026-05-15,2404,漢唐,TWSE,18,primary_80_pool,True,False
2026-05-15,3189,景碩,TWSE,19,primary_80_pool,True,False
2026-05-15,3529,力旺,TPEx,20,primary_80_pool,True,False
2026-05-15,6187,萬潤,TPEx,21,primary_80_pool,True,False
2026-05-15,1785,光洋科,TPEx,22,primary_80_pool,True,False
2026-05-15,4967,十銓,TWSE,23,primary_80_pool,True,False
2026-05-15,8926,台汽電,TWSE,24,primary_80_pool,True,False
2026-05-15,8358,金居,TPEx,25,primary_80_pool,True,False
2026-05-15,3406,玉晶光,TWSE,26,primary_80_pool,True,False
2026-05-15,6290,良維,TPEx,27,primary_80_pool,True,False
2026-05-15,3211,順達,TPEx,28,primary_80_pool,True,False
2026-05-15,6515,穎崴,TWSE,29,primary_80_pool,True,False
2026-05-15,1504,東元,TWSE,30,primary_80_pool,True,False
2026-05-15,3033,威健,TWSE,31,primary_80_pool,True,False
2026-05-15,2882,國泰金,TWSE,32,primary_80_pool,True,False
2026-05-15,6584,南俊國際,TPEx,33,primary_80_pool,True,False
2026-05-15,3563,牧德,TWSE,34,primary_80_pool,True,False
2026-05-15,3042,晶技,TWSE,35,primary_80_pool,True,False
2026-05-15,4958,臻鼎-KY,TWSE,36,primary_80_pool,True,False
2026-05-15,2383,台光電,TWSE,37,primary_80_pool,True,False
2026-05-15,6446,藥華藥,TWSE,38,primary_80_pool,True,False
2026-05-15,2360,致茂,TWSE,39,primary_80_pool,True,False
2026-05-15,2885,元大金,TWSE,40,primary_80_pool,True,False
2026-05-15,5439,高技,TPEx,41,primary_80_pool,True,False
2026-05-15,6213,聯茂,TWSE,42,primary_80_pool,True,False
2026-05-15,2301,光寶科,TWSE,43,primary_80_pool,True,False
2026-05-15,1514,亞力,TWSE,44,primary_80_pool,True,False
2026-05-15,8155,博智,TPEx,45,primary_80_pool,True,False
2026-05-15,3045,台灣大,TWSE,46,primary_80_pool,True,False
2026-05-15,6223,旺矽,TPEx,47,primary_80_pool,True,False
2026-05-15,4991,環宇-KY,TPEx,48,primary_80_pool,True,False
2026-05-15,6669,緯穎,TWSE,49,primary_80_pool,True,False
2026-05-15,1303,南亞,TWSE,50,primary_80_pool,True,False
2026-05-15,6197,佳必琪,TWSE,51,primary_80_pool,True,False
2026-05-15,6664,群翊,TPEx,52,primary_80_pool,True,False
2026-05-15,3037,欣興,TWSE,53,primary_80_pool,True,False
2026-05-15,3587,閎康,TPEx,54,primary_80_pool,True,False
2026-05-15,2345,智邦,TWSE,55,primary_80_pool,True,False
2026-05-15,5274,信驊,TPEx,56,primary_80_pool,True,False
2026-05-15,2436,偉詮電,TWSE,57,primary_80_pool,True,False
2026-05-15,3443,創意,TWSE,58,primary_80_pool,True,False
2026-05-15,3017,奇鋐,TWSE,59,primary_80_pool,True,False
2026-05-15,6531,愛普*,TWSE,60,primary_80_pool,True,False
2026-05-15,6944,兆聯實業,TWSE,61,primary_80_pool,True,False
2026-05-15,6190,萬泰科,TPEx,62,primary_80_pool,True,False
2026-05-15,2327,國巨*,TWSE,63,primary_80_pool,True,False
2026-05-15,2337,旺宏,TWSE,64,primary_80_pool,True,False
2026-05-15,2451,創見,TWSE,65,primary_80_pool,True,False
2026-05-15,6415,矽力*-KY,TWSE,66,primary_80_pool,True,False
2026-05-15,7750,新代,TWSE,67,primary_80_pool,True,False
2026-05-15,3680,家登,TPEx,68,primary_80_pool,True,False
2026-05-15,2363,矽統,TWSE,69,primary_80_pool,True,False
2026-05-15,8210,勤誠,TWSE,70,primary_80_pool,True,False
2026-05-15,2344,華邦電,TWSE,71,primary_80_pool,True,False
2026-05-15,3019,亞光,TWSE,72,primary_80_pool,True,False
2026-05-15,8028,昇陽半導體,TWSE,73,primary_80_pool,True,False
2026-05-15,3008,大立光,TWSE,74,primary_80_pool,True,False
2026-05-15,2542,興富發,TWSE,75,primary_80_pool,True,False
2026-05-15,2472,立隆電,TWSE,76,primary_80_pool,True,False
2026-05-15,3583,辛耘,TWSE,77,primary_80_pool,True,False
2026-05-15,3026,禾伸堂,TWSE,78,primary_80_pool,True,False
2026-05-15,6173,信昌電,TPEx,79,primary_80_pool,True,False
2026-05-15,2492,華新科,TWSE,80,primary_80_pool,True,False
2026-05-22,2330,台積電,TWSE,1,primary_80_pool,True,False
2026-05-22,8210,勤誠,TWSE,2,primary_80_pool,True,False
2026-05-22,1590,亞德客-KY,TWSE,3,primary_80_pool,True,False
2026-05-22,2317,鴻海,TWSE,4,primary_80_pool,True,False
2026-05-22,1504,東元,TWSE,5,primary_80_pool,True,False
2026-05-22,3023,信邦,TWSE,6,primary_80_pool,True,False
2026-05-22,2356,英業達,TWSE,7,primary_80_pool,True,False
2026-05-22,6190,萬泰科,TPEx,8,primary_80_pool,True,False
2026-05-22,2049,上銀,TWSE,9,primary_80_pool,True,False
2026-05-22,8150,南茂,TWSE,10,primary_80_pool,True,False
2026-05-22,1785,光洋科,TPEx,11,primary_80_pool,True,False
2026-05-22,6257,矽格,TWSE,12,primary_80_pool,True,False
2026-05-22,3008,大立光,TWSE,13,primary_80_pool,True,False
2026-05-22,2308,台達電,TWSE,14,primary_80_pool,True,False
2026-05-22,3406,玉晶光,TWSE,15,primary_80_pool,True,False
2026-05-22,2891,中信金,TWSE,16,primary_80_pool,True,False
2026-05-22,2027,大成鋼,TWSE,17,primary_80_pool,True,False
2026-05-22,6182,合晶,TPEx,18,primary_80_pool,True,False
2026-05-22,6672,騰輝電子-KY,TWSE,19,primary_80_pool,True,False
2026-05-22,6446,藥華藥,TWSE,20,primary_80_pool,True,False
2026-05-22,2404,漢唐,TWSE,21,primary_80_pool,True,False
2026-05-22,3305,昇貿,TWSE,22,primary_80_pool,True,False
2026-05-22,6669,緯穎,TWSE,23,primary_80_pool,True,False
2026-05-22,2481,強茂,TWSE,24,primary_80_pool,True,False
2026-05-22,6175,立敦,TPEx,25,primary_80_pool,True,False
2026-05-22,3491,昇達科,TPEx,26,primary_80_pool,True,False
2026-05-22,2885,元大金,TWSE,27,primary_80_pool,True,False
2026-05-22,8046,南電,TWSE,28,primary_80_pool,True,False
2026-05-22,6213,聯茂,TWSE,29,primary_80_pool,True,False
2026-05-22,3081,聯亞,TPEx,30,primary_80_pool,True,False
2026-05-22,2351,順德,TWSE,31,primary_80_pool,True,False
2026-05-22,3044,健鼎,TWSE,32,primary_80_pool,True,False
2026-05-22,3533,嘉澤,TWSE,33,primary_80_pool,True,False
2026-05-22,5439,高技,TPEx,34,primary_80_pool,True,False
2026-05-22,2374,佳能,TWSE,35,primary_80_pool,True,False
2026-05-22,6526,達發,TWSE,36,primary_80_pool,True,False
2026-05-22,5347,世界,TPEx,37,primary_80_pool,True,False
2026-05-22,2458,義隆,TWSE,38,primary_80_pool,True,False
2026-05-22,2368,金像電,TWSE,39,primary_80_pool,True,False
2026-05-22,3443,創意,TWSE,40,primary_80_pool,True,False
2026-05-22,2449,京元電子,TWSE,41,primary_80_pool,True,False
2026-05-22,3702,大聯大,TWSE,42,primary_80_pool,True,False
2026-05-22,2383,台光電,TWSE,43,primary_80_pool,True,False
2026-05-22,2395,研華,TWSE,44,primary_80_pool,True,False
2026-05-22,2345,智邦,TWSE,45,primary_80_pool,True,False
2026-05-22,3189,景碩,TWSE,46,primary_80_pool,True,False
2026-05-22,3260,威剛,TPEx,47,primary_80_pool,True,False
2026-05-22,5274,信驊,TPEx,48,primary_80_pool,True,False
2026-05-22,2476,鉅祥,TWSE,49,primary_80_pool,True,False
2026-05-22,3017,奇鋐,TWSE,50,primary_80_pool,True,False
2026-05-22,6223,旺矽,TPEx,51,primary_80_pool,True,False
2026-05-22,3711,日月光投控,TWSE,52,primary_80_pool,True,False
2026-05-22,3529,力旺,TPEx,53,primary_80_pool,True,False
2026-05-22,8155,博智,TPEx,54,primary_80_pool,True,False
2026-05-22,2472,立隆電,TWSE,55,primary_80_pool,True,False
2026-05-22,8043,蜜望實,TPEx,56,primary_80_pool,True,False
2026-05-22,3019,亞光,TWSE,57,primary_80_pool,True,False
2026-05-22,3033,威健,TWSE,58,primary_80_pool,True,False
2026-05-22,2059,川湖,TWSE,59,primary_80_pool,True,False
2026-05-22,6944,兆聯實業,TWSE,60,primary_80_pool,True,False
2026-05-22,6209,今國光,TWSE,61,primary_80_pool,True,False
2026-05-22,2441,超豐,TWSE,62,primary_80_pool,True,False
2026-05-22,2357,華碩,TWSE,63,primary_80_pool,True,False
2026-05-22,6239,力成,TWSE,64,primary_80_pool,True,False
2026-05-22,3167,大量,TWSE,65,primary_80_pool,True,False
2026-05-22,8028,昇陽半導體,TWSE,66,primary_80_pool,True,False
2026-05-22,2467,志聖,TWSE,67,primary_80_pool,True,False
2026-05-22,3042,晶技,TWSE,68,primary_80_pool,True,False
2026-05-22,3665,貿聯-KY,TWSE,69,primary_80_pool,True,False
