family,date,market,route_status,required_tickers,ready_tickers,blocked_tickers,retrieval_attempted
margin_short,2026-05-28,TWSE,failed,61,51,10,True
margin_short,2026-05-29,TPEx,reused_existing_compact,22,22,0,False
margin_short,2026-05-29,TWSE,reused_existing_compact,58,58,0,False
margin_short,2026-06-01,TPEx,accepted,22,22,0,True
margin_short,2026-06-01,TWSE,failed,58,51,7,True
margin_short,2026-06-02,TPEx,accepted,22,22,0,True
margin_short,2026-06-02,TWSE,failed,58,51,7,True
margin_short,2026-06-03,TPEx,accepted,22,22,0,True
margin_short,2026-06-03,TWSE,failed,58,51,7,True
margin_short,2026-06-04,TPEx,accepted,22,22,0,True
margin_short,2026-06-04,TWSE,failed,58,51,7,True
margin_short,2026-06-05,TPEx,reused_existing_compact,12,12,0,False
margin_short,2026-06-05,TWSE,reused_existing_compact,68,68,0,False
margin_short,2026-06-08,TPEx,accepted,12,12,0,True
margin_short,2026-06-08,TWSE,failed,68,53,15,True
margin_short,2026-06-09,TPEx,accepted,12,12,0,True
margin_short,2026-06-09,TWSE,failed,68,53,15,True
margin_short,2026-06-10,TPEx,accepted,12,12,0,True
margin_short,2026-06-10,TWSE,failed,68,53,15,True
margin_short,2026-06-11,TPEx,accepted,12,12,0,True
margin_short,2026-06-11,TWSE,failed,68,53,15,True
margin_short,2026-06-12,TPEx,reused_existing_compact,13,13,0,False
margin_short,2026-06-12,TWSE,reused_existing_compact,67,67,0,False
margin_short,2026-06-15,TPEx,accepted,13,13,0,True
margin_short,2026-06-15,TWSE,failed,67,58,9,True
margin_short,2026-06-16,TPEx,accepted,13,13,0,True
margin_short,2026-06-16,TWSE,failed,67,58,9,True
margin_short,2026-06-17,TPEx,accepted,13,13,0,True
margin_short,2026-06-17,TWSE,failed,67,58,9,True
margin_short,2026-06-18,TPEx,reused_existing_compact,15,15,0,False
margin_short,2026-06-18,TWSE,reused_existing_compact,65,65,0,False
margin_short,2026-06-22,TPEx,accepted,15,15,0,True
margin_short,2026-06-22,TWSE,failed,65,45,20,True
margin_short,2026-06-23,TPEx,accepted,15,15,0,True
margin_short,2026-06-23,TWSE,failed,65,45,20,True
margin_short,2026-06-24,TPEx,accepted,15,15,0,True
margin_short,2026-06-24,TWSE,failed,65,45,20,True
margin_short,2026-06-25,TPEx,accepted,15,15,0,True
margin_short,2026-06-25,TWSE,failed,65,45,20,True
margin_short,2026-06-26,TPEx,reused_existing_compact,15,15,0,False
margin_short,2026-06-26,TWSE,reused_existing_compact,65,65,0,False
margin_short,2026-06-29,TPEx,reused_existing_compact,14,14,0,False
margin_short,2026-06-29,TWSE,reused_existing_compact,66,66,0,False
