date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2015-01-09,1101,台泥,TWSE,42.3,42.6,41.8,41.8,10494129,441333468,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150101&stockNo=1101&response=json,TWSE_STOCK_DAY
2016-04-29,1536,和大,TWSE,159.0,161.5,148.5,155.0,12203245,1879005086,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-05-03,1536,和大,TWSE,151.0,154.5,148.0,152.0,6910513,1044399254,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1536&response=json,TWSE_STOCK_DAY
2016-12-23,1560,中砂,TWSE,61.6,63.0,61.4,61.4,1446400,89836120,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161201&stockNo=1560&response=json,TWSE_STOCK_DAY
2016-12-26,1560,中砂,TWSE,62.3,63.3,61.1,61.2,2180376,135718848,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161201&stockNo=1560&response=json,TWSE_STOCK_DAY
2016-12-30,1560,中砂,TWSE,61.4,64.5,61.1,64.4,4499014,285168384,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20161201&stockNo=1560&response=json,TWSE_STOCK_DAY
2017-01-03,1560,中砂,TWSE,64.3,65.0,63.3,63.7,2848761,182973049,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170101&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-05-27,1560,中砂,TWSE,142.5,152.5,141.5,152.5,40591718,5973977334,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-05-30,1560,中砂,TWSE,154.5,161.0,152.5,156.5,43714199,6811372747,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-06-02,1560,中砂,TWSE,161.5,164.0,150.0,152.0,25384653,3983535898,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-06-07,1560,中砂,TWSE,147.0,149.0,144.5,147.0,13331237,1958813380,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220601&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-08-05,1560,中砂,TWSE,158.0,161.0,153.5,153.5,13399463,2096117537,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-08-08,1560,中砂,TWSE,152.5,156.0,152.5,153.5,6511506,1001736848,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-08-12,1560,中砂,TWSE,158.0,158.5,153.5,153.5,8740958,1357657089,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=1560&response=json,TWSE_STOCK_DAY
2022-08-15,1560,中砂,TWSE,154.0,156.5,152.5,155.0,6018619,931915142,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=1560&response=json,TWSE_STOCK_DAY
2015-11-13,1565,精華,TPEx,569.0,595.0,564.0,594.0,899000,526385000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1565&date=2015%2F11%2F01&response=json,TPEX_TRADING_STOCK
2015-11-16,1565,精華,TPEx,590.0,598.0,581.0,588.0,802000,472773000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1565&date=2015%2F11%2F01&response=json,TPEX_TRADING_STOCK
2015-11-20,1565,精華,TPEx,611.0,618.0,605.0,614.0,398000,244336000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1565&date=2015%2F11%2F01&response=json,TPEX_TRADING_STOCK
2015-11-23,1565,精華,TPEx,621.0,629.0,614.0,614.0,301000,186506000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1565&date=2015%2F11%2F01&response=json,TPEX_TRADING_STOCK
2016-09-09,1568,倉佑,TWSE,38.4,39.15,37.8,39.15,7603926,293510764,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=1568&response=json,TWSE_STOCK_DAY
2016-09-12,1568,倉佑,TWSE,38.4,38.7,37.75,37.85,1936350,73687227,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=1568&response=json,TWSE_STOCK_DAY
2016-09-14,1568,倉佑,TWSE,36.85,37.6,36.45,37.2,4985708,184808933,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=1568&response=json,TWSE_STOCK_DAY
2016-09-21,1568,倉佑,TWSE,37.55,38.1,37.4,38.1,2013250,76175975,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160901&stockNo=1568&response=json,TWSE_STOCK_DAY
2016-11-04,1569,濱川,TPEx,27.2,27.2,25.95,26.5,6376000,168642000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2016%2F11%2F01&response=json,TPEX_TRADING_STOCK
2016-11-07,1569,濱川,TPEx,26.95,27.85,26.25,27.65,8160000,222784000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2016%2F11%2F01&response=json,TPEX_TRADING_STOCK
2016-11-11,1569,濱川,TPEx,29.0,29.95,28.3,29.3,11594000,339370000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2016%2F11%2F01&response=json,TPEX_TRADING_STOCK
2016-11-14,1569,濱川,TPEx,28.6,28.6,27.45,28.35,2274000,63658000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2016%2F11%2F01&response=json,TPEX_TRADING_STOCK
2017-04-28,1569,濱川,TPEx,39.15,40.4,38.8,39.05,6649000,262990000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F04%2F01&response=json,TPEX_TRADING_STOCK
2017-05-02,1569,濱川,TPEx,39.1,39.8,38.3,38.8,3118000,121796000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2017-05-05,1569,濱川,TPEx,38.4,39.4,38.2,39.3,3114000,121374000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2017-05-09,1569,濱川,TPEx,39.25,39.75,37.6,37.6,3328000,127441000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2017-05-12,1569,濱川,TPEx,39.3,39.35,38.25,38.7,2438000,94219000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2017-05-15,1569,濱川,TPEx,38.7,38.7,36.65,37.35,4667000,174624000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2017-05-19,1569,濱川,TPEx,37.0,38.6,36.5,36.95,5343000,201140000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2017-05-22,1569,濱川,TPEx,37.0,37.8,36.55,37.5,2205000,82347000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1569&date=2017%2F05%2F01&response=json,TPEX_TRADING_STOCK
2015-03-13,1589,永冠-KY,TWSE,168.5,173.0,168.0,170.0,1429474,244222580,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-03-16,1589,永冠-KY,TWSE,171.5,172.0,166.5,166.5,1005433,169223091,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-03-20,1589,永冠-KY,TWSE,182.0,187.5,178.0,181.5,2758209,505683038,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-03-23,1589,永冠-KY,TWSE,183.0,185.0,181.0,183.0,1372185,251539670,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-05-08,1589,永冠-KY,TWSE,219.0,219.5,208.0,208.0,1732799,367886388,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-05-11,1589,永冠-KY,TWSE,212.0,217.0,206.0,211.0,1506916,318591776,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-05-15,1589,永冠-KY,TWSE,210.0,210.0,204.5,204.5,1663392,344054860,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=1589&response=json,TWSE_STOCK_DAY
2015-05-18,1589,永冠-KY,TWSE,205.0,207.5,198.0,200.0,1491108,299783649,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150501&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-01-15,1589,永冠-KY,TWSE,210.0,211.5,204.0,207.5,1344954,280506524,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-01-18,1589,永冠-KY,TWSE,207.0,220.5,203.0,220.0,3137617,674921123,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-01-22,1589,永冠-KY,TWSE,206.0,206.5,203.0,204.5,436185,89381055,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-01-25,1589,永冠-KY,TWSE,206.5,210.5,205.0,210.5,658837,137449933,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-01-29,1589,永冠-KY,TWSE,210.0,210.5,207.0,209.0,921605,192097536,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160101&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-02-01,1589,永冠-KY,TWSE,210.5,212.0,204.5,205.5,1074729,223545174,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-02-03,1589,永冠-KY,TWSE,203.5,203.5,195.5,199.5,1472110,292826444,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-02-17,1589,永冠-KY,TWSE,221.5,225.5,216.5,217.0,3202995,707357413,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160201&stockNo=1589&response=json,TWSE_STOCK_DAY
2016-03-25,1590,亞德客-KY,TWSE,182.5,182.5,178.0,180.0,177500,31988000,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160301&stockNo=1590&response=json,TWSE_STOCK_DAY
2016-03-28,1590,亞德客-KY,TWSE,177.0,179.5,171.0,173.0,678120,118095260,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160301&stockNo=1590&response=json,TWSE_STOCK_DAY
2016-04-01,1590,亞德客-KY,TWSE,187.5,198.0,187.5,195.5,971220,188714508,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1590&response=json,TWSE_STOCK_DAY
2016-04-06,1590,亞德客-KY,TWSE,196.5,206.0,194.5,206.0,1833604,366404434,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160401&stockNo=1590&response=json,TWSE_STOCK_DAY
2017-02-17,1590,亞德客-KY,TWSE,283.5,284.0,272.0,284.0,1039371,288285622,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=1590&response=json,TWSE_STOCK_DAY
2017-02-20,1590,亞德客-KY,TWSE,280.0,285.5,277.0,279.0,375337,105392023,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=1590&response=json,TWSE_STOCK_DAY
2017-02-24,1590,亞德客-KY,TWSE,284.0,291.5,282.0,284.0,449446,128144272,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170201&stockNo=1590&response=json,TWSE_STOCK_DAY
2017-03-01,1590,亞德客-KY,TWSE,291.0,302.0,290.5,293.5,1144288,338472884,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=1590&response=json,TWSE_STOCK_DAY
2018-11-02,1590,亞德客-KY,TWSE,303.0,317.0,299.5,308.0,3121708,966927480,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=1590&response=json,TWSE_STOCK_DAY
2018-11-05,1590,亞德客-KY,TWSE,307.5,312.0,299.0,307.0,1661172,508152304,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=1590&response=json,TWSE_STOCK_DAY
2018-11-09,1590,亞德客-KY,TWSE,274.0,275.0,260.0,261.0,2599878,692947182,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=1590&response=json,TWSE_STOCK_DAY
2018-11-12,1590,亞德客-KY,TWSE,261.5,287.0,261.0,287.0,2810688,774139768,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181101&stockNo=1590&response=json,TWSE_STOCK_DAY
2016-05-20,1592,英瑞-KY,TWSE,48.0,49.0,46.2,46.9,1827045,86601511,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1592&response=json,TWSE_STOCK_DAY
2016-05-23,1592,英瑞-KY,TWSE,46.4,48.2,45.8,47.25,1713501,80507269,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1592&response=json,TWSE_STOCK_DAY
2016-05-27,1592,英瑞-KY,TWSE,46.85,49.6,46.85,48.1,2765202,133866976,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1592&response=json,TWSE_STOCK_DAY
2016-05-30,1592,英瑞-KY,TWSE,47.9,48.5,47.4,47.75,805200,38659840,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20160501&stockNo=1592&response=json,TWSE_STOCK_DAY
2016-03-25,1599,宏佳騰,TPEx,64.9,64.9,63.6,64.9,1515000,98191000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1599&date=2016%2F03%2F01&response=json,TPEX_TRADING_STOCK
2016-03-28,1599,宏佳騰,TPEx,67.0,68.5,66.0,66.2,4019000,269839000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1599&date=2016%2F03%2F01&response=json,TPEX_TRADING_STOCK
2016-04-01,1599,宏佳騰,TPEx,67.6,71.9,67.5,69.6,3309000,231744000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1599&date=2016%2F04%2F01&response=json,TPEX_TRADING_STOCK
2016-04-06,1599,宏佳騰,TPEx,70.1,71.5,69.4,70.2,2088000,147055000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=1599&date=2016%2F04%2F01&response=json,TPEX_TRADING_STOCK
2022-04-22,1605,華新,TWSE,44.3,48.15,44.25,46.1,294691381,13680066044,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1605&response=json,TWSE_STOCK_DAY
2022-04-25,1605,華新,TWSE,45.3,45.45,41.9,43.8,143995574,6273193246,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1605&response=json,TWSE_STOCK_DAY
2022-04-29,1605,華新,TWSE,47.45,47.75,43.9,44.8,314408956,14612499416,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220401&stockNo=1605&response=json,TWSE_STOCK_DAY
2022-05-03,1605,華新,TWSE,45.0,45.2,43.1,43.1,99104605,4378965918,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=1605&response=json,TWSE_STOCK_DAY
2021-05-14,1608,華榮,TWSE,25.6,26.35,23.0,23.6,28242841,691783172,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=1608&response=json,TWSE_STOCK_DAY
2021-05-17,1608,華榮,TWSE,21.25,22.4,21.25,21.25,17583119,379330812,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=1608&response=json,TWSE_STOCK_DAY
2021-05-21,1608,華榮,TWSE,23.9,24.8,23.2,24.3,14626698,350384410,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=1608&response=json,TWSE_STOCK_DAY
2021-05-24,1608,華榮,TWSE,23.5,25.0,23.25,23.9,11085399,267676506,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210501&stockNo=1608&response=json,TWSE_STOCK_DAY
2017-11-10,1609,大亞,TWSE,9.98,10.5,9.9,10.45,41163550,419688828,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1609&response=json,TWSE_STOCK_DAY
2017-11-13,1609,大亞,TWSE,10.5,10.85,10.15,10.2,27365216,286409337,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1609&response=json,TWSE_STOCK_DAY
2017-11-17,1609,大亞,TWSE,10.3,10.85,10.2,10.6,38078969,405982126,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1609&response=json,TWSE_STOCK_DAY
2017-11-20,1609,大亞,TWSE,10.6,10.7,10.4,10.5,9516657,99893689,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171101&stockNo=1609&response=json,TWSE_STOCK_DAY
2017-12-22,1609,大亞,TWSE,13.75,13.9,13.6,13.85,7252468,99602967,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171201&stockNo=1609&response=json,TWSE_STOCK_DAY
2017-12-25,1609,大亞,TWSE,13.9,14.0,13.4,13.4,8944152,121836772,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171201&stockNo=1609&response=json,TWSE_STOCK_DAY
2017-12-29,1609,大亞,TWSE,13.7,14.3,13.55,13.9,34277840,478584245,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20171201&stockNo=1609&response=json,TWSE_STOCK_DAY
2018-01-02,1609,大亞,TWSE,14.1,14.25,13.75,13.75,11825832,165297675,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180101&stockNo=1609&response=json,TWSE_STOCK_DAY
