ticker,name,market,source_market_code,revenue_year_month,revenue_value,revenue_unit,source_date,release_date,available_date,source_url,source_route,source_type,formal_exact,pit_usable,source_quality,accepted_for_formal,human_review_required,ingested_at,notes
6806,森崴能源,MOPS_PUB,pub,2025-08,1559427000,TWD,2025-09-10,2025-09-10,2025-09-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_8_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2025-09,5902886000,TWD,2025-10-10,2025-10-10,2025-10-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_9_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2025-10,1692262000,TWD,2025-11-10,2025-11-10,2025-11-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_10_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2025-11,591601000,TWD,2025-12-10,2025-12-10,2025-12-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_11_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2025-12,1836099000,TWD,2026-01-12,2026-01-12,2026-01-12,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_114_12_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2026-01,428960000,TWD,2026-02-10,2026-02-10,2026-02-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_115_1_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2026-02,851466000,TWD,2026-03-10,2026-03-10,2026-03-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_115_2_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2026-03,2909432000,TWD,2026-04-10,2026-04-10,2026-04-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_115_3_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2026-04,1052473000,TWD,2026-05-11,2026-05-11,2026-05-11,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_115_4_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
6806,森崴能源,MOPS_PUB,pub,2026-05,776166000,TWD,2026-06-10,2026-06-10,2026-06-10,https://mopsov.twse.com.tw/nas/t21/pub/t21sc03_115_5_0.html,mops_static_t21sc03/pub/company_type_0,mops_monthly_revenue_static_html_conservative_available_date,false,true,official_higher_quality_diagnostic_pit_candidate,false,false,2026-07-10T02:22:40.768432+00:00,MOPS monthly revenue value converted from thousand TWD to TWD; available_date uses conservative next-month day 10 weekday-adjusted rule.
