date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy
2016-01-18,1101,台泥,TWSE,26.50,26.90,26.25,26.60,7044076,187200559,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160101&stockNo=1101&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-12-18,2231,為升,TWSE,280.00,281.00,273.50,275.00,606158,166830608,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20171201&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-02-05,2231,為升,TWSE,300.00,324.50,297.00,323.00,2170714,687743326,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180201&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-02-12,2231,為升,TWSE,342.00,347.50,321.00,324.00,1136785,380616728,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20180201&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-05,2231,為升,TWSE,281.50,283.50,278.00,280.50,264100,74135440,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-12,2231,為升,TWSE,291.00,305.00,288.50,290.00,1361095,403861550,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-13,2231,為升,TWSE,287.50,294.00,279.00,280.00,1143680,328980231,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-08-19,2231,為升,TWSE,283.00,283.00,277.00,279.00,351778,98341840,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20190801&stockNo=2231&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-03-14,2239,英利-KY,TWSE,177.50,177.50,173.50,174.00,709220,123997389,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2239&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-03-21,2239,英利-KY,TWSE,174.50,174.50,171.00,172.00,335018,57727650,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2239&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-03-28,2308,台達電,TWSE,139.50,140.00,138.00,139.00,3462415,482118065,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160301&stockNo=2308&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-04-06,2308,台達電,TWSE,140.50,141.00,138.00,140.00,6535618,912001120,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2308&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-12-14,2308,台達電,TWSE,246.00,248.00,243.00,246.00,9535312,2339338570,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201201&stockNo=2308&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-12-21,2308,台達電,TWSE,248.50,258.00,246.50,258.00,8012829,2026991492,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201201&stockNo=2308&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-12-28,2308,台達電,TWSE,252.00,256.00,250.50,254.50,4783885,1214189612,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20201201&stockNo=2308&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-03-06,2313,華通,TWSE,20.15,20.20,19.85,20.05,10638812,213191926,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=2313&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-03-13,2313,華通,TWSE,19.90,20.80,19.75,20.80,34668115,707825401,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170301&stockNo=2313&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-10-24,2317,鴻海,TWSE,84.90,85.00,84.10,84.20,31339246,2648240473,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-10-31,2317,鴻海,TWSE,84.70,85.30,83.60,85.30,31249715,2638377555,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161001&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-11-07,2317,鴻海,TWSE,82.50,83.60,82.30,83.50,30230200,2514764931,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2016-11-14,2317,鴻海,TWSE,79.50,79.60,78.60,79.00,46012334,3636058959,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-11-04,2317,鴻海,TWSE,86.10,89.10,86.10,89.00,157046158,13788215938,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191101&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-11-11,2317,鴻海,TWSE,91.00,91.30,86.70,87.90,113464283,10036725149,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191101&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-11-18,2317,鴻海,TWSE,90.10,90.70,89.90,90.50,35921688,3244631720,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191101&stockNo=2317&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-02-09,2325,矽品,TWSE,54.40,54.40,53.10,53.70,18866382,992015329,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2325&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-02-24,2325,矽品,TWSE,55.60,55.60,54.10,54.30,17723575,970572230,twse_rwd_stock_day_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20150201&stockNo=2325&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-03-02,2325,矽品,TWSE,56.10,56.90,55.80,56.00,10070826,565872259,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=2325&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-03-04,2325,矽品,TWSE,56.00,56.00,55.50,55.60,8073893,449776666,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=2325&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-03-09,2325,矽品,TWSE,55.20,56.50,54.50,55.50,7406092,409426868,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150301&stockNo=2325&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-02-18,2327,國巨*,TWSE,368.00,373.50,366.00,371.50,10808106,3998659932,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190201&stockNo=2327&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-02-25,2327,國巨*,TWSE,381.00,381.00,375.00,375.00,7519509,2842136384,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20190201&stockNo=2327&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-10-05,2327,國巨*,TWSE,351.50,355.00,348.00,354.50,4987804,1757081989,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201001&stockNo=2327&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-10-13,2327,國巨*,TWSE,353.00,359.50,349.00,356.50,6117440,2175649640,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201001&stockNo=2327&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-11-23,2327,國巨*,TWSE,416.00,420.00,412.00,418.50,10576963,4403427879,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201101&stockNo=2327&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-11-30,2327,國巨*,TWSE,438.50,451.50,438.00,442.00,19754527,8810802028,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20201101&stockNo=2327&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-08-03,2330,台積電,TWSE,420.50,424.00,415.00,416.00,77288571,32339719000,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200801&stockNo=2330&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-08-10,2330,台積電,TWSE,427.50,437.50,427.50,435.50,36067500,15674843876,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200801&stockNo=2330&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-09-13,2338,光罩,TWSE,86.50,86.90,81.50,81.90,12021022,1004916492,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=2338&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-09-22,2338,光罩,TWSE,80.10,81.50,79.50,79.90,4392235,352060150,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=2338&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-09-29,2338,光罩,TWSE,78.10,78.70,76.70,76.70,5078252,393785443,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20210901&stockNo=2338&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-09-18,2340,台亞,TWSE,20.30,21.80,20.30,21.00,20777105,436297155,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170901&stockNo=2340&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-12-23,2344,華邦電,TWSE,20.15,20.15,19.65,19.75,29670035,588789902,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2344&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2019-12-30,2344,華邦電,TWSE,19.60,19.70,19.45,19.55,14618423,285352154,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20191201&stockNo=2344&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-12-06,2344,華邦電,TWSE,32.30,32.30,31.50,31.90,49151117,1564132246,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211201&stockNo=2344&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-12-13,2344,華邦電,TWSE,30.85,31.30,30.65,30.70,17263377,534503110,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211201&stockNo=2344&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-16,2344,華邦電,TWSE,28.25,28.45,27.80,27.90,29104088,818042251,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2344&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-23,2344,華邦電,TWSE,29.05,29.20,28.40,28.70,20834252,598825055,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2344&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-04-05,2345,智邦,TWSE,67.20,70.60,67.20,70.60,9912055,684816234,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-04-12,2345,智邦,TWSE,67.00,70.50,66.70,68.10,12159511,838608174,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-04-17,2345,智邦,TWSE,68.70,69.10,66.60,67.80,5160106,349875555,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2017-04-24,2345,智邦,TWSE,66.80,67.10,64.50,64.60,5972908,390673243,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20170401&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-10-29,2345,智邦,TWSE,84.00,84.90,75.90,78.40,13420893,1068160577,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20181001&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-11-05,2345,智邦,TWSE,89.10,90.70,87.60,89.20,4509519,404169586,bounded_twse_mi_index_day_fallback,https://www.twse.com.tw/rwd/zh/afterTrading/MI_INDEX?date=20181105&type=ALLBUT0999&response=json,official_unadjusted_ohlcv_twse_mi_index_day_fallback,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-11-29,2345,智邦,TWSE,287.00,295.00,286.50,290.50,1695020,493490350,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211101&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2021-12-06,2345,智邦,TWSE,277.00,286.00,276.00,283.50,1629454,460552089,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20211201&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-02-07,2345,智邦,TWSE,257.50,269.50,257.00,258.50,3802528,989605087,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220201&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-02-14,2345,智邦,TWSE,269.00,269.00,256.00,256.00,1629260,422976387,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220201&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-03,2345,智邦,TWSE,233.50,234.50,228.00,232.50,2845479,658938266,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-05-10,2345,智邦,TWSE,211.00,213.00,203.50,207.00,4185494,867528656,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220501&stockNo=2345&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-04-16,2347,聯強,TWSE,44.95,44.95,44.40,44.70,2300837,102487001,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=2347&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2018-04-23,2347,聯強,TWSE,44.45,44.50,43.90,44.00,2556937,112682928,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20180401&stockNo=2347&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-08-08,2351,順德,TWSE,109.00,114.00,108.50,114.00,1276520,143982157,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=2351&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2022-08-15,2351,順德,TWSE,122.50,124.50,119.50,122.00,2197862,269102494,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20220801&stockNo=2351&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-04-13,2353,宏碁,TWSE,15.80,15.90,15.60,15.80,8143502,128497659,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=2353&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2020-04-20,2353,宏碁,TWSE,15.80,15.95,15.45,15.90,10636064,167598685,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20200401&stockNo=2353&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-20,2354,鴻準,TWSE,87.50,87.50,86.50,87.00,3020817,262342532,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=2354&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
2015-04-27,2354,鴻準,TWSE,88.50,90.00,88.40,89.90,10000763,895736686,twse_exchange_stock_day_selected_ticker_month,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20150401&stockNo=2354&response=json,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated
