signal_date,entry_date,exit_date,selected_ticker,selected_name,ticker,name,market,timing_variant,path_source_policy,risk_adjusted_rs20_score,score_formula,source_request_scope,required_price_fields,adjusted_close_policy,entry_open,entry_close,exit_close,entry_market,exit_market,source_route,source_quality,official_ohlc_path_ready,adjusted_close_ready,adjustment_policy,blocked_reason,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2015-02-06,2015-02-09,2015-02-24,2325,矽品,2325,矽品,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4415962611213106,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,54.40,53.70,54.30,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-01-08,2021-01-11,2021-01-18,3023,信邦,3023,信邦,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.292940343915344,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,259.00,258.50,255.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-01-22,2021-01-25,2021-02-01,2458,義隆,2458,義隆,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28601660533441636,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,176.00,172.50,161.50,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-01-29,2021-02-01,2021-02-17,3653,健策,3653,健策,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.30989297792236514,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,295.00,290.00,310.50,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-02-05,2021-02-17,2021-02-24,3669,圓展,3669,圓展,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.36393445827323573,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,76.10,75.00,80.60,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-02-19,2021-02-22,2021-03-02,6202,盛群,6202,盛群,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.28376891426930234,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,88.40,88.00,86.10,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-02-26,2021-03-02,2021-03-09,6202,盛群,6202,盛群,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.29331119810451534,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,89.80,86.10,83.20,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-03-05,2021-03-08,2021-03-15,6191,精成科,6191,精成科,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3252648383685956,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,28.60,27.95,29.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-03-12,2021-03-15,2021-03-22,1513,中興電,1513,中興電,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.29282932291233615,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,55.20,55.10,53.20,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-04-01,2021-04-07,2021-04-14,3218,大學光,3218,大學光,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2977836473763554,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,330.50,328.00,295.50,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-04-16,2021-04-19,2021-04-26,6187,萬潤,6187,萬潤,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3380509096951518,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,143.50,141.50,146.00,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-04-23,2021-04-26,2021-05-04,6781,AES-KY,6781,AES-KY,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2842670187793428,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,574.00,603.00,539.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-04-29,2021-05-03,2021-05-10,3035,智原,3035,智原,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.30689338184677406,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,74.60,69.80,66.90,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-05-07,2021-05-10,2021-05-17,2887,台新新光金,2887,台新新光金,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3387074782375513,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,15.00,15.20,13.80,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-05-14,2021-05-17,2021-05-24,2887,台新新光金,2887,台新新光金,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.32377845004363043,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,13.80,13.80,14.55,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-06-04,2021-06-07,2021-06-15,3661,世芯-KY,3661,世芯-KY,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.510742735773412,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,583.00,568.00,578.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-06-11,2021-06-15,2021-06-22,3552,同致,3552,同致,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4071577060627798,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,208.00,213.00,244.00,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-06-18,2021-06-21,2021-06-28,3661,世芯-KY,3661,世芯-KY,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3045634446309946,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,591.00,581.00,623.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-07-02,2021-07-05,2021-07-12,3443,創意,3443,創意,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2967746113479592,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,454.00,445.00,463.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-07-09,2021-07-12,2021-07-19,3323,加百裕,3323,加百裕,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2814554526176942,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,58.50,62.20,53.10,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-07-23,2021-07-26,2021-08-02,5299,杰力,5299,杰力,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.2561957065943694,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,244.00,265.00,248.00,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-07-30,2021-08-02,2021-08-09,2441,超豐,2441,超豐,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.29108495148734836,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,96.40,91.70,94.20,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-08-06,2021-08-09,2021-08-16,6257,矽格,6257,矽格,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3152685346889151,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,72.00,69.90,60.70,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-08-13,2021-08-16,2021-08-23,3481,群創,3481,群創,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.31871846454587777,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,19.75,19.65,18.35,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-08-20,2021-08-23,2021-08-30,9921,巨大,9921,巨大,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.37620904359423585,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,301.00,302.50,332.50,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-08-27,2021-08-30,2021-09-06,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4028470808276907,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,142.50,140.00,118.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-09-03,2021-09-06,2021-09-13,6491,晶碩,6491,晶碩,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.34754018520577257,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,538.00,537.00,547.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-09-10,2021-09-13,2021-09-22,2338,光罩,2338,光罩,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3368697771886141,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,86.50,81.90,79.90,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-09-17,2021-09-22,2021-09-29,2338,光罩,2338,光罩,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3502751162621702,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,80.10,79.90,76.70,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-09-24,2021-09-27,2021-10-04,2377,微星,2377,微星,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.39924126119872594,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,142.00,137.50,127.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-10-01,2021-10-04,2021-10-12,1102,亞泥,1102,亞泥,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.41564188305539784,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,45.50,45.45,45.45,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-10-08,2021-10-12,2021-10-19,2357,華碩,2357,華碩,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3178846138157066,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,338.50,338.00,339.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-10-15,2021-10-18,2021-10-25,3293,鈊象,3293,鈊象,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3870794110643702,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,712.00,702.00,699.00,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-10-22,2021-10-25,2021-11-01,3293,鈊象,3293,鈊象,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3768588995510494,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,683.00,699.00,715.00,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-10-29,2021-11-01,2021-11-08,9945,潤泰新,9945,潤泰新,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.32895472106138013,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,71.80,70.90,67.50,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-11-05,2021-11-08,2021-11-15,6788,華景電,6788,華景電,TPEx,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3711522099774855,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,236.00,224.00,276.00,TPEx,TPEx,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-11-12,2021-11-15,2021-11-22,2603,長榮,2603,長榮,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3944404467866126,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,114.50,112.00,119.50,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-11-19,2021-11-22,2021-11-29,2609,陽明,2609,陽明,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.4185443217566625,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,109.00,110.50,110.00,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
2021-11-26,2021-11-29,2021-12-06,2345,智邦,2345,智邦,TWSE,next_day_close_entry_fixed_5td_exit,missing_selected_stock_ohlc_path_needs_bounded_radar_fill,0.3485396382826796,0.45*RS20_rank_pct - 0.18*BIAS60_percentile - 0.12*volatility_pctile + 0.12*low_base + 0.08*quality_support + 0.05*route_support_or_neutral,bounded_selected_ticker_only_no_full_market_download,official_unadjusted_ohlc_entry_close_exit_close,blocked_do_not_fabricate,287.00,290.50,283.50,TWSE,TWSE,selected_ticker_month_or_bounded_day_official_route,official_unadjusted_ohlcv_selected_ticker,True,False,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,,0,False,False,False,False,False,False,False,True,False
