market,date,missing_keys,unique_tickers,estimated_response_bytes,network_authorized,network_authority_status
TWSE,2023-08-02,58,58,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-04,54,54,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-07,56,56,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-08,60,60,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-09,60,60,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-10,59,59,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-11,57,57,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-14,65,65,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-15,65,65,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-16,65,65,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-17,65,65,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-18,61,61,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-21,66,66,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-22,68,68,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-23,68,68,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-24,67,67,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-25,64,64,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-28,68,68,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-29,69,69,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-30,69,69,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-08-31,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-01,68,68,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-04,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-05,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-06,275,275,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-07,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-08,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-11,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-12,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-13,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-14,71,71,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-15,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-18,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-19,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-20,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-21,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-22,70,70,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-25,71,71,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-26,73,73,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-27,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-09-28,72,72,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-02,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-03,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-04,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-05,80,80,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-06,75,75,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-11,80,80,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-12,80,80,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-13,80,80,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-16,81,81,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-17,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-18,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-19,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-20,81,81,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-23,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-24,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-25,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-26,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-27,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-30,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-10-31,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-01,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-02,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-03,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-06,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-07,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-08,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-09,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-10,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-13,86,86,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-14,86,86,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-15,86,86,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-16,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-17,82,82,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-20,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-21,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-22,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-23,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-24,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-27,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-28,299,299,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-29,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-11-30,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-01,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-04,87,87,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-05,87,87,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-06,87,87,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-07,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-08,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-11,87,87,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-12,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-13,87,87,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-14,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-15,83,83,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-18,86,86,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-19,86,86,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-20,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-21,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-22,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-25,86,86,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-26,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-27,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-28,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2023-12-29,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-02,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-03,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-04,85,85,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-05,84,84,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-08,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-09,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-10,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-11,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-12,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-15,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-16,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-17,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-18,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-19,88,88,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-22,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-23,91,91,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-24,91,91,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-25,92,92,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-26,92,92,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-29,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-30,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-01-31,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-01,93,93,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-02,92,92,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-05,92,92,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-15,92,92,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-16,89,89,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-19,97,97,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-20,97,97,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-21,97,97,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-22,97,97,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-23,94,94,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-26,97,97,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-27,97,97,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-02-29,96,96,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-01,95,95,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-04,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-05,103,103,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-06,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-07,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-08,99,99,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-11,103,103,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-12,103,103,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-13,104,104,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-14,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-15,101,101,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-18,101,101,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-19,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-20,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-21,101,101,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-22,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-25,104,104,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-26,104,104,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-27,104,104,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-28,103,103,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-03-29,101,101,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-01,103,103,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-02,104,104,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-03,102,102,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-08,105,105,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-09,106,106,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-10,106,106,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-11,105,105,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-12,103,103,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-15,108,108,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-16,109,109,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-17,108,108,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-18,105,105,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-19,101,101,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-22,108,108,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-23,110,110,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-24,111,111,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-25,111,111,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-26,109,109,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-29,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-04-30,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-02,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-03,112,112,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-06,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-07,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-08,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-09,114,114,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-10,1,1,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-13,114,114,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-14,115,115,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-15,115,115,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-16,112,112,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-17,113,113,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-20,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-21,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-22,117,117,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-23,115,115,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-24,112,112,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-27,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-28,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-29,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-30,117,117,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-05-31,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-03,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-04,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-05,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-06,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-07,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-11,120,120,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-12,361,361,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-13,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-14,115,115,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-17,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-18,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-19,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-20,117,117,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-21,116,116,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-24,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-25,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-26,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-27,119,119,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-06-28,118,118,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-01,121,121,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-02,121,121,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-03,121,121,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-04,122,122,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-05,120,120,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-08,127,127,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-09,127,127,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-10,127,127,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-11,126,126,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-12,125,125,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-15,130,130,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-16,130,130,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-17,130,130,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-18,128,128,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-19,128,128,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-22,132,132,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-23,132,132,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-26,130,130,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-29,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-30,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-07-31,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-01,134,134,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-02,132,132,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-05,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-06,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-07,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-08,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-09,135,135,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-12,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-13,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-14,142,142,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-15,142,142,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-16,137,137,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-19,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-20,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-21,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-22,384,384,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-23,142,142,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-26,147,147,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-27,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-28,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-29,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-08-30,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-02,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-03,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-04,146,146,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-05,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-06,145,145,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-09,146,146,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-10,146,146,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-11,146,146,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-12,143,143,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-13,142,142,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-16,143,143,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-18,144,144,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-19,139,139,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-20,139,139,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-23,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-24,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-25,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-26,140,140,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-27,139,139,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-09-30,143,143,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-01,143,143,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-04,141,141,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-07,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-08,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-09,147,147,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-11,143,143,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-14,149,149,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-15,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-16,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-17,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-18,147,147,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-21,152,152,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-22,152,152,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-23,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-24,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-25,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-28,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-29,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-10-30,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-01,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-04,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-05,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-06,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-07,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-08,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-11,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-12,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-13,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-14,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-15,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-18,149,149,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-19,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-20,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-21,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-22,149,149,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-25,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-26,149,149,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-27,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-28,148,148,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-11-29,147,147,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-02,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-03,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-04,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-05,150,150,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-06,149,149,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-09,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-10,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-11,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-12,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-13,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-16,153,153,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-17,153,153,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-18,153,153,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-19,152,152,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-20,151,151,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-23,154,154,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-24,154,154,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-25,155,155,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-26,154,154,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-27,154,154,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-30,158,158,187089,False,audit_only_wait_strategy_center_decision
TWSE,2024-12-31,158,158,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-02,157,157,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-03,155,155,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-06,159,159,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-07,159,159,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-08,159,159,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-09,158,158,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-10,156,156,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-13,159,159,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-14,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-15,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-16,159,159,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-17,158,158,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-20,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-21,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-01-22,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-02-03,161,161,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-02-04,161,161,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-02-05,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-02-06,160,160,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-02-07,157,157,187089,False,audit_only_wait_strategy_center_decision
TWSE,2025-02-10,167,167,187089,False,audit_only_wait_strategy_center_decision
