family,market,date,status,wanted_tickers,filtered_rows,http_status,response_bytes,source_url,response_sha256,retrieval_time_utc,error
securities_lending,TPEx,2023-06-26,accepted,511,152,200,85119,https://www.tpex.org.tw/www/zh-tw/margin/sbl,659fbba56cfdfb94345f07508449c8f4df4d180332fcb2e8c37583a405ecf2c6,2026-07-11T08:55:02+00:00,
margin_short,TPEx,2023-06-26,accepted,511,144,200,90798,https://www.tpex.org.tw/www/zh-tw/margin/balance,31e27e6f30a1a1b8f8feb57e9d05e44bd63b1925b26c77e8bac91864946abcd3,2026-07-11T08:55:02+00:00,
securities_lending,TWSE,2023-06-27,failed,511,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230627&response=json,a7ef8b42ab8197edbd66187cc096144e45fdbf4ce6c6ab14443003e073e646f3,2026-07-11T08:55:03+00:00,parse_JSONDecodeError
institutional,TWSE,2023-06-27,failed,511,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230627&selectType=ALLBUT0999&response=json,2480f9d45e3b54d8e6d73ee83b010fd7284994225658b40fe723c8a78ac06c8d,2026-07-11T08:55:03+00:00,parse_JSONDecodeError
institutional,TPEx,2023-06-26,accepted,511,152,200,122693,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,39ed4cd55c590dece5e923dd38edebb78c4eff37c6469b67fe6ed76740a44847,2026-07-11T08:55:02+00:00,
margin_short,TWSE,2023-06-27,failed,511,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230627&selectType=ALL&response=json,fa25385e50b063107416b49167309bc0eff2b26b9a57c225d50e258067c282f6,2026-07-11T08:55:03+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-06-27,accepted,511,144,200,90791,https://www.tpex.org.tw/www/zh-tw/margin/balance,66bab61f3522af22994c4196e093c27758953333de8449277081c12ae1a77b22,2026-07-11T08:55:03+00:00,
institutional,TPEx,2023-06-27,accepted,511,152,200,123792,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,f501c65f4a4e1c7f00a48e2325137bc5978ac48c4372f6e8bda3cae88ff222b3,2026-07-11T08:55:03+00:00,
securities_lending,TPEx,2023-06-27,accepted,511,152,200,85266,https://www.tpex.org.tw/www/zh-tw/margin/sbl,3f552324b193ef0b66d7b9a8b2f7ab614a08de3abb6551d96de0e7b91d8ce405,2026-07-11T08:55:04+00:00,
margin_short,TWSE,2023-06-28,failed,511,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230628&selectType=ALL&response=json,1156613a6c4076f47609fb113a4952c0d851a57ed716b9071917f1e6ea765c0a,2026-07-11T08:55:04+00:00,parse_JSONDecodeError
institutional,TWSE,2023-06-28,failed,511,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230628&selectType=ALLBUT0999&response=json,b735fd101ccd2086dd54e843a2a6a86647e0945d9c05079dbf253adde4fda9f7,2026-07-11T08:55:04+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-06-28,accepted,511,152,200,85055,https://www.tpex.org.tw/www/zh-tw/margin/sbl,09b107d8216354ca525e41d0c8b4ca6838c64ced2ab24ef8e579ba334dd92190,2026-07-11T08:55:04+00:00,
margin_short,TPEx,2023-06-28,accepted,511,144,200,90587,https://www.tpex.org.tw/www/zh-tw/margin/balance,7fdf88607a31b4218d949a7677a46b8e9cf8356506c7c40fc4f2488c70b38f7f,2026-07-11T08:55:04+00:00,
institutional,TWSE,2023-06-29,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230629&selectType=ALLBUT0999&response=json,a783f163402a52d90139a5e3e765e108af4e770bf1889fe05e73ce6166ea3642,2026-07-11T08:55:05+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-06-29,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230629&selectType=ALL&response=json,cddae6e588a0edc69c09865d5c5467d40f72f449be29f1a12ff0f1be8e9d7c3b,2026-07-11T08:55:05+00:00,parse_JSONDecodeError
securities_lending,TWSE,2023-06-29,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230629&response=json,7cd6184753c8aa4e2742a60db43427a7bcca589eaf5a64b7a098f924a954acaa,2026-07-11T08:55:05+00:00,parse_JSONDecodeError
securities_lending,TWSE,2023-06-28,failed,511,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230628&response=json,e90519cbcd5e085844f52e318841de0b5b74770e8626f681c3a30a6e0a342116,2026-07-11T08:55:04+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-06-29,accepted,518,150,200,90630,https://www.tpex.org.tw/www/zh-tw/margin/balance,f01c667c5e0c286b3aeeb986203cd818b2b6015b68ffcd3fc23973c44f3f402d,2026-07-11T08:55:05+00:00,
institutional,TWSE,2023-06-30,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230630&selectType=ALLBUT0999&response=json,4faafe591c910d730639eb7a567e2853cd2ce0e5aad156a15b7f3ae8df252c08,2026-07-11T08:55:06+00:00,parse_JSONDecodeError
institutional,TPEx,2023-06-29,accepted,518,156,200,120073,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,0c4a09efd05f01df925819221fdfb3a4df721d9debc92d8343f6c810cdf3937f,2026-07-11T08:55:05+00:00,
institutional,TPEx,2023-06-28,accepted,511,151,200,120766,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,3944c76f2759b471a4bd4d677ed3fbadbca334ac407cac02576f7f2379bf839f,2026-07-11T08:55:04+00:00,
margin_short,TWSE,2023-06-30,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230630&selectType=ALL&response=json,ebc710fe8de7c55a386fecf54c5c1b4c6dde40d56e9154c0f510e532cca1871e,2026-07-11T08:55:06+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-06-29,accepted,518,157,200,85093,https://www.tpex.org.tw/www/zh-tw/margin/sbl,fc29ddaece0c830f0bdb3754fa101c3c78829af406166b83bc23558a96fdb41c,2026-07-11T08:55:05+00:00,
securities_lending,TWSE,2023-06-30,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230630&response=json,261c4698fee666c37591c80eefa040f40950742a853c18cec4397c9ca3085d99,2026-07-11T08:55:06+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-06-30,accepted,518,150,200,90677,https://www.tpex.org.tw/www/zh-tw/margin/balance,54c92aecefea481859ef72a75e980678b98b5a3f2cb89e7d8bf32ee56fd04d2f,2026-07-11T08:55:06+00:00,
securities_lending,TPEx,2023-06-30,accepted,518,158,200,85696,https://www.tpex.org.tw/www/zh-tw/margin/sbl,72210f24f891c717cdb734c87d11d7ceb19b815245f6d0ea818028fab8900eed,2026-07-11T08:55:07+00:00,
securities_lending,TWSE,2023-07-03,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230703&response=json,dd613645e878511546b0f7f50d20c8a40891b06a22c43625b7b7c5a3be422afd,2026-07-11T08:55:07+00:00,parse_JSONDecodeError
institutional,TPEx,2023-06-30,accepted,518,157,200,121774,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,669e7c3395253779078be4c1f268daec71ccf581d496a89a9d00e796f305af7f,2026-07-11T08:55:06+00:00,
margin_short,TPEx,2023-07-03,accepted,518,150,200,90842,https://www.tpex.org.tw/www/zh-tw/margin/balance,497e4b20d209beae189d5413c4f5c115b2960d9d201fc7c6d785184c56753ba2,2026-07-11T08:55:07+00:00,
institutional,TWSE,2023-07-03,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230703&selectType=ALLBUT0999&response=json,8e4ee05e7db59bf472086cd761140735a0dcbd54c1b616b07b8fef86484eaeb6,2026-07-11T08:55:07+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-07-03,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230703&selectType=ALL&response=json,3a0a435af4681e409a81462ddb562821056aff91ecaa1c515cebb239db704824,2026-07-11T08:55:07+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-03,accepted,518,158,200,85441,https://www.tpex.org.tw/www/zh-tw/margin/sbl,aabf5ce1c6917f4a5b825bd946dd608f478f50aa6967ca8b2398fe0d7e44d7c7,2026-07-11T08:55:07+00:00,
institutional,TWSE,2023-07-04,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230704&selectType=ALLBUT0999&response=json,606ae6a0b67c0c5d7ef0f80e0c8f3ec49a788a659aca63544aed6161612947bc,2026-07-11T08:55:08+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-07-04,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230704&selectType=ALL&response=json,f0bebe4a0fb9de1fda91120eee3dfa7196e61e25b0b89f3aa4684cdbd82e1e51,2026-07-11T08:55:08+00:00,parse_JSONDecodeError
institutional,TPEx,2023-07-03,accepted,518,158,200,125544,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,2559caa1f6b0c6faa14c1e394b02ad6614f14e0e2327d8b5353128481bd9e572,2026-07-11T08:55:07+00:00,
securities_lending,TWSE,2023-07-04,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230704&response=json,211be74132149cd399e1bbca8a24b7737d9e122f6b7d80a338b90807ac1ea4a4,2026-07-11T08:55:08+00:00,parse_JSONDecodeError
institutional,TPEx,2023-07-04,accepted,518,157,200,122757,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,f90f83ceb581257cb0c367f2219738716f6a039a62749856573f805b18e8cdcb,2026-07-11T08:55:08+00:00,
institutional,TWSE,2023-07-05,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230705&selectType=ALLBUT0999&response=json,386c83a7346ddcce8626a0efa9ff5bad2d6432c36ac84cbd1ef059b5ae1e1e42,2026-07-11T08:55:08+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-07-05,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230705&selectType=ALL&response=json,4ebcc3f35105afeaa0640786873fb58be5717ed8ac900b4ac0a7645f98faf727,2026-07-11T08:55:09+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-07-04,accepted,518,150,200,90816,https://www.tpex.org.tw/www/zh-tw/margin/balance,f473d558a5d48430039e87292671bb2fc8dbe396e49828beaa61c19cc7b2a5e0,2026-07-11T08:55:08+00:00,
securities_lending,TWSE,2023-07-05,failed,518,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230705&response=json,b7332530a72dd610869b7198d2649f77b087ff6b57351ffc81e16a572e7658a1,2026-07-11T08:55:09+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-04,accepted,518,158,200,85397,https://www.tpex.org.tw/www/zh-tw/margin/sbl,72fcd4ec2bbd13471c48c7f567e245d7f8087237c18c460b44d955d1701c933e,2026-07-11T08:55:08+00:00,
institutional,TWSE,2023-07-06,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230706&selectType=ALLBUT0999&response=json,8f85071436c8dc1fc7538012d04b1d4ec17c3292240898d5bc26003e5bab1f9a,2026-07-11T08:55:10+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-05,accepted,518,158,200,85107,https://www.tpex.org.tw/www/zh-tw/margin/sbl,14cd1f74589a6c234949af61f1ce61d4bc2dc5a4ab3e482129bf6d07d7ea6d25,2026-07-11T08:55:09+00:00,
margin_short,TWSE,2023-07-06,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230706&selectType=ALL&response=json,e0712a042ee9358a56976a9ebda3a28466d44ff553b7daca875bb842700a203e,2026-07-11T08:55:10+00:00,parse_JSONDecodeError
institutional,TPEx,2023-07-05,accepted,518,157,200,123881,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,f4b50e9e5be1e549e424e9765c45afc09752b4275d227e75a0c8c97e46923ad1,2026-07-11T08:55:09+00:00,
margin_short,TPEx,2023-07-05,accepted,518,150,200,90851,https://www.tpex.org.tw/www/zh-tw/margin/balance,43ef2b3200797ffca47b253916bb882e41975a9d87ad3b1060c8570f7cbb9ffb,2026-07-11T08:55:09+00:00,
institutional,TPEx,2023-07-06,accepted,521,156,200,124923,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,aeb3a8db472c8c3ded9140b15d0db5384096c53f47895033141dcd1941b4cf84,2026-07-11T08:55:10+00:00,
securities_lending,TWSE,2023-07-06,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230706&response=json,eb675b9e252e9caf00429c196df4cef52fd91a721e929b3be76f62abed230e72,2026-07-11T08:55:10+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-07,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230707&selectType=ALLBUT0999&response=json,dccc2afc773de980467d42c950ba4ae93721cb019472ca2671f5e285b19a501a,2026-07-11T08:55:11+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-07-07,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230707&selectType=ALL&response=json,4d5ba126f83b88e97c5aced89cdf9ceb3ced4bfffab022e2f79ae2c4debcbcad,2026-07-11T08:55:11+00:00,parse_JSONDecodeError
securities_lending,TWSE,2023-07-07,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230707&response=json,72fa55e0e4b01e1ac3ea6a33e07ec5ab0cbe52db3a8de49e566529a7ad46d2db,2026-07-11T08:55:11+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-10,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230710&selectType=ALLBUT0999&response=json,c4fb5393660be2931854045b521a297b9ff9777d7ecdee0882c640db665beb02,2026-07-11T08:55:12+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-07-10,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230710&selectType=ALL&response=json,3056e071bd3c162003067ffeb4130131664457a59f85ff7b679469163448e371,2026-07-11T08:55:12+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-06,accepted,521,158,200,86037,https://www.tpex.org.tw/www/zh-tw/margin/sbl,2fb11eece62b26b10c746bc50ccfc3318b37fb00e657d6b38f007bbf45f1f9e3,2026-07-11T08:55:10+00:00,
securities_lending,TWSE,2023-07-10,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230710&response=json,9abe74eaa4a1afb7ce2679322bb097bfd9e7bc4cc73e50c3509ef7c38c71a0b1,2026-07-11T08:55:12+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-07,accepted,521,158,200,86252,https://www.tpex.org.tw/www/zh-tw/margin/sbl,a7b019510ecaf833cb0ca92846dc187de832df799e7c6beae625f2ecfc0045d3,2026-07-11T08:55:11+00:00,
securities_lending,TPEx,2023-07-10,accepted,521,158,200,86043,https://www.tpex.org.tw/www/zh-tw/margin/sbl,d18a225b8eeec319082aa90926c26c0d91162226556c9e40cca6d888fc692542,2026-07-11T08:55:13+00:00,
margin_short,TPEx,2023-07-06,accepted,521,150,200,90942,https://www.tpex.org.tw/www/zh-tw/margin/balance,c86d62102a5e97a9062aee566f3d027da905af3da531f24d0c085f6bcbc61c40,2026-07-11T08:55:10+00:00,
margin_short,TPEx,2023-07-10,accepted,521,150,200,91019,https://www.tpex.org.tw/www/zh-tw/margin/balance,9f248ca1b9b950095822cafd44a4cf21e75cf51da0ba9a1c5f75b126a0429508,2026-07-11T08:55:13+00:00,
institutional,TPEx,2023-07-07,accepted,521,156,200,126537,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,21fea2976fa7d9de47f2d593cf5514222b1a167fb73b79541d7e0aee569a566e,2026-07-11T08:55:11+00:00,
institutional,TWSE,2023-07-11,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230711&selectType=ALLBUT0999&response=json,e9cbefbb87c334d2237862c4272572b3fe235496c612a4ae8a6c6535466b0b5a,2026-07-11T08:55:13+00:00,parse_JSONDecodeError
institutional,TPEx,2023-07-10,accepted,521,157,200,126632,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,c37d3980093edae352958432adca43dd1700893b9b1e7fa57a7c25ca901d252b,2026-07-11T08:55:12+00:00,
margin_short,TWSE,2023-07-11,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230711&selectType=ALL&response=json,8fb028e02b67df790f08aff0229da79bc4ce407a282a2f5e21851e6cfa73400a,2026-07-11T08:55:13+00:00,parse_JSONDecodeError
securities_lending,TWSE,2023-07-11,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230711&response=json,b40bb65e6f24bd63dbc2ef7d49802c775ea36483310c30ee57c12b6779326aea,2026-07-11T08:55:14+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-07-11,accepted,521,150,200,91044,https://www.tpex.org.tw/www/zh-tw/margin/balance,74a53743f2a3b194f839ed4fd53b4f5c6b8ff369fe03d89e2cf2db4ad21bbfe8,2026-07-11T08:55:14+00:00,
margin_short,TWSE,2023-07-12,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230712&selectType=ALL&response=json,b631622535377f470060a9295131ca7f40f1cd4bcd9bff443e3ddefc6e29e39d,2026-07-11T08:55:14+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-12,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230712&selectType=ALLBUT0999&response=json,ca2151ceecc52f279a96dbd199fe79e6208933a4d2c1f261368a6e3ccb2f30ed,2026-07-11T08:55:14+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-11,accepted,521,158,200,86052,https://www.tpex.org.tw/www/zh-tw/margin/sbl,a9b9041c6313457c7e565b8cf8587ecb9d04255641f24e53a54f0e8257ce09cc,2026-07-11T08:55:14+00:00,
institutional,TPEx,2023-07-11,accepted,521,158,200,124609,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,51adadb1a990f8e198194e9b5c95706d813250d64a398829254bd67cefb1903d,2026-07-11T08:55:14+00:00,
margin_short,TPEx,2023-07-07,accepted,521,150,200,91047,https://www.tpex.org.tw/www/zh-tw/margin/balance,50c36d76e39ed4bf22a07884d61859e5f1ad26cd5967ec67e88e78a19c8b9b18,2026-07-11T08:55:11+00:00,
institutional,TPEx,2023-07-12,accepted,521,156,200,125871,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,dd7d97f4d6c6b55721d96d2565f09baf826fceb1f3d119743fc22b78d454cec2,2026-07-11T08:55:14+00:00,
securities_lending,TWSE,2023-07-12,failed,521,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230712&response=json,f8d25f7b7f5b215c79483249ad33eab8b3771e969d7223389e54b73f579ee23b,2026-07-11T08:55:14+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-07-12,accepted,521,150,200,90999,https://www.tpex.org.tw/www/zh-tw/margin/balance,03c9d07efbe05df28b0961bf065711d9dd65b0c98b60022fc9b3cd3d41da264c,2026-07-11T08:55:15+00:00,
securities_lending,TPEx,2023-07-12,accepted,521,158,200,85854,https://www.tpex.org.tw/www/zh-tw/margin/sbl,c88f209792440f61f6fc18cdbd6c8d39c6ff28fba45cc95195b8f1fad7f93d38,2026-07-11T08:55:15+00:00,
institutional,TPEx,2023-07-13,accepted,526,159,200,127281,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,61e3378feaa40590d0fe43bc5f75f5b707d2e11d636475d3c404e047c5161976,2026-07-11T08:55:15+00:00,
securities_lending,TWSE,2023-07-13,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230713&response=json,09c6042681e88941513034372867c5953bc92d9fabf94ed9c2821adfff7796df,2026-07-11T08:55:15+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-13,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230713&selectType=ALLBUT0999&response=json,15851915a5f9812c37310dfa2126922c03664d59ebc0856865159d17962d4ae8,2026-07-11T08:55:15+00:00,parse_JSONDecodeError
margin_short,TWSE,2023-07-13,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230713&selectType=ALL&response=json,778662e67e49b6a3c19e1585ed8c90ad5adf34baae9f7dffdaf8b30b50c06518,2026-07-11T08:55:15+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-07-13,accepted,526,151,200,91077,https://www.tpex.org.tw/www/zh-tw/margin/balance,6600985be2557ec6f00384f05c1f704ce029f304c33718b606d35f589d28eb70,2026-07-11T08:55:16+00:00,
margin_short,TWSE,2023-07-14,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230714&selectType=ALL&response=json,5244b6d285f204210e95a93e3f15375e27e8d4b8426a5478ac60742c21000c56,2026-07-11T08:55:16+00:00,parse_JSONDecodeError
securities_lending,TWSE,2023-07-14,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230714&response=json,e8beb5cbe282a35b56feef3865abee9363768b2648771789210cc02f487b3128,2026-07-11T08:55:16+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-17,failed,523,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230717&selectType=ALLBUT0999&response=json,b6fc1e6bbd9f48b9889ef8be553fb369cdde840a05b306dee4b4771b83fa2368,2026-07-11T08:55:17+00:00,parse_JSONDecodeError
securities_lending,TPEx,2023-07-13,accepted,526,159,200,86021,https://www.tpex.org.tw/www/zh-tw/margin/sbl,b207f07942f2ec1795d5813d0d4054364005686f9b8fcdb423386738366764cc,2026-07-11T08:55:16+00:00,
margin_short,TWSE,2023-07-17,failed,523,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230717&selectType=ALL&response=json,204a6417798dbb2bf545746da0385964a47a6c794403482faed5517e4b4437b5,2026-07-11T08:55:17+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-14,failed,526,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230714&selectType=ALLBUT0999&response=json,b2b0b25d8cafda8309b9f833ce4b3d34d800108fe4b05f7c4bfa6469cf45097a,2026-07-11T08:55:16+00:00,parse_JSONDecodeError
securities_lending,TWSE,2023-07-17,failed,523,0,307,800,https://www.twse.com.tw/rwd/zh/lending/TWT72U?date=20230717&response=json,6199e13ac9fe72589b5b3e75724e2ee9529910640d4778c10ab384f794510f14,2026-07-11T08:55:17+00:00,parse_JSONDecodeError
margin_short,TPEx,2023-07-14,accepted,526,151,200,90949,https://www.tpex.org.tw/www/zh-tw/margin/balance,82c683e5c152c548b7686e477789ff94ffb38adf58c788cbde3b985785892817,2026-07-11T08:55:16+00:00,
securities_lending,TPEx,2023-07-14,accepted,526,159,200,85602,https://www.tpex.org.tw/www/zh-tw/margin/sbl,a8adc5c5745c133237c4e5b4b579eacb4ddd6fb3e5538c495468d069154635a3,2026-07-11T08:55:17+00:00,
institutional,TPEx,2023-07-14,accepted,526,157,200,124807,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,d7c5b9bad2fb572603c7513df3f3e19d0e8d98acd7e9ec63af8d3099be2169b0,2026-07-11T08:55:16+00:00,
institutional,TPEx,2023-07-17,accepted,523,158,200,127812,https://www.tpex.org.tw/www/zh-tw/insti/dailyTrade,677d2a387629cc7eb17722dfcbbf295dcebaa173791462e95739af2786210a91,2026-07-11T08:55:18+00:00,
margin_short,TWSE,2023-07-18,failed,523,0,307,800,https://www.twse.com.tw/rwd/zh/marginTrading/MI_MARGN?date=20230718&selectType=ALL&response=json,c6e880cb1a80fbd7c1e801401f08138b56332cf05967924941e5df7bbabf2f25,2026-07-11T08:55:18+00:00,parse_JSONDecodeError
institutional,TWSE,2023-07-18,failed,523,0,307,800,https://www.twse.com.tw/rwd/zh/fund/T86?date=20230718&selectType=ALLBUT0999&response=json,d3e044bbdd90c71bead3e3b808a19007b615406f702617deb87d43aa776cb9ec,2026-07-11T08:55:18+00:00,parse_JSONDecodeError
