ticker,market,requested_start,requested_end,actual_start,actual_end,trusted_nonofficial_adjusted_ready,official_adjusted_ready,official_raw_plus_corporate_action_guard_complete,source_quality,blocked_reason
6712,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6756,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6757,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6753,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6742,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6768,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6763,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6770,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6781,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6782,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6799,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6796,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6761,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6752,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6805,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6789,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6788,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6806,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,6806.TW:200:;6806.TWO:404:HTTP_404
6831,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6830,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6811,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6829,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6863,TWSE,2022-07-11,2026-07-09,2023-03-23,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6873,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6841,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6890,TWSE,2022-07-11,2026-07-09,2024-06-12,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6937,TWSE,2022-07-11,2026-07-09,2023-03-30,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6877,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6944,TWSE,2022-07-11,2026-07-09,2023-04-27,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6962,TWSE,2022-07-11,2026-07-09,2024-11-26,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6913,TPEx,2022-07-11,2026-07-09,2022-10-06,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6903,TPEx,2022-07-11,2026-07-09,2022-07-19,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
6894,TPEx,2022-07-11,2026-07-09,2022-08-01,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7722,TWSE,2022-07-11,2026-07-09,2024-01-26,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7610,TWSE,2022-07-11,2026-07-09,2023-03-16,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7749,TWSE,2022-07-11,2026-07-09,2025-06-13,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7402,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7750,TWSE,2022-07-11,2026-07-09,2024-06-18,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7744,TPEx,2022-07-11,2026-07-09,2024-09-25,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7734,TPEx,2022-07-11,2026-07-09,2024-03-14,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7795,TWSE,2022-07-11,2026-07-09,2024-12-09,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7769,TWSE,2022-07-11,2026-07-09,2024-11-01,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7728,TPEx,2022-07-11,2026-07-09,2024-03-18,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
7751,TPEx,2022-07-11,2026-07-09,2024-06-13,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8011,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8021,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8028,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8016,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8033,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8032,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8039,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8046,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8042,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8043,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8034,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8040,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8050,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8064,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8070,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8048,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8072,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8081,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8069,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8074,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8088,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8086,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8076,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8091,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8103,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8096,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8112,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8110,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8089,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8150,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8131,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8114,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8111,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8210,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8222,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8155,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8249,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8227,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8147,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8234,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8255,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8271,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8261,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8374,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8422,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8289,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8358,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8390,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8467,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8454,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8299,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8478,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8926,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8464,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8436,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8932,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9105,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9802,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8927,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8996,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9904,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9917,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9907,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9910,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9914,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9921,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
8936,TPEx,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9933,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9938,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9945,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9958,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9939,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
9941,TWSE,2022-07-11,2026-07-09,2022-07-11,2026-07-09,True,False,False,trusted_nonofficial_yahoo_research_grade,
1704,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,1704.TW:200:;1704.TWO:404:HTTP_404
2311,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2311.TW:200:;2311.TWO:404:HTTP_404
2325,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2325.TW:200:;2325.TWO:404:HTTP_404
2448,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2448.TW:404:HTTP_404;2448.TWO:404:HTTP_404
2809,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2809.TW:404:HTTP_404;2809.TWO:404:HTTP_404
2456,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2456.TW:404:HTTP_404;2456.TWO:404:HTTP_404
2823,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2823.TW:404:HTTP_404;2823.TWO:404:HTTP_404
2888,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,2888.TW:404:HTTP_404;2888.TWO:404:HTTP_404
3698,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,3698.TW:404:HTTP_404;3698.TWO:404:HTTP_404
5264,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,5264.TW:404:HTTP_404;5264.TWO:404:HTTP_404
6288,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,6288.TW:404:HTTP_404;6288.TWO:200:
6806,TWSE,2022-07-11,2026-07-09,,,False,False,False,blocked,6806.TW:200:;6806.TWO:404:HTTP_404
