strategy,ticker,holding_start,holding_end,trading_day_marks,source_ledger,authority_status
old_ai7_relative_00631l_timing,00631L,2026-04-02 00:00:00,2026-04-16 00:00:00,27,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,00631L,2026-04-02 00:00:00,2026-04-07 00:00:00,6,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2015-07-16 00:00:00,2015-08-03 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2015-09-02 00:00:00,2015-09-29 00:00:00,57,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2016-04-19 00:00:00,2016-05-12 00:00:00,51,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2016-04-21 00:00:00,2016-05-12 00:00:00,45,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2016-08-09 00:00:00,2016-08-26 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2017-04-25 00:00:00,2017-05-19 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2017-09-01 00:00:00,2017-09-20 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2017-12-06 00:00:00,2017-12-21 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2020-11-13 00:00:00,2021-02-02 00:00:00,171,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2021-06-07 00:00:00,2021-06-24 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2021-06-08 00:00:00,2021-06-24 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2021-07-22 00:00:00,2021-08-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2022-01-07 00:00:00,2022-01-24 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2022-03-29 00:00:00,2022-04-15 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2022-06-24 00:00:00,2022-09-01 00:00:00,150,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2022-07-11 00:00:00,2022-09-01 00:00:00,117,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2022-07-12 00:00:00,2022-09-01 00:00:00,114,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2024-07-18 00:00:00,2024-08-06 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2025-05-06 00:00:00,2025-11-05 00:00:00,381,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2025-07-03 00:00:00,2025-11-05 00:00:00,258,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2025-12-03 00:00:00,2025-12-18 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2026-01-21 00:00:00,2026-03-09 00:00:00,78,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2026-01-22 00:00:00,2026-03-09 00:00:00,75,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2026-03-31 00:00:00,2026-05-19 00:00:00,99,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2026-04-08 00:00:00,2026-05-19 00:00:00,87,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2308,2026-04-17 00:00:00,2026-05-19 00:00:00,66,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2015-09-07 00:00:00,2015-11-06 00:00:00,129,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2016-03-29 00:00:00,2016-04-18 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2016-08-30 00:00:00,2016-11-09 00:00:00,147,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2016-09-20 00:00:00,2016-11-09 00:00:00,108,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2016-10-27 00:00:00,2016-11-11 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2016-12-28 00:00:00,2017-06-12 00:00:00,315,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2017-07-17 00:00:00,2017-08-14 00:00:00,63,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2019-04-16 00:00:00,2019-05-10 00:00:00,54,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2021-06-25 00:00:00,2021-07-21 00:00:00,57,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2022-03-21 00:00:00,2022-04-11 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2022-03-29 00:00:00,2022-04-15 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2022-05-11 00:00:00,2022-06-23 00:00:00,93,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2022-05-16 00:00:00,2022-06-23 00:00:00,84,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2023-08-10 00:00:00,2023-08-25 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2024-04-25 00:00:00,2024-07-17 00:00:00,174,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2317,2024-10-01 00:00:00,2024-11-15 00:00:00,90,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2015-10-01 00:00:00,2015-11-11 00:00:00,87,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2016-02-16 00:00:00,2016-04-18 00:00:00,126,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2016-03-29 00:00:00,2016-04-18 00:00:00,39,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2017-09-07 00:00:00,2017-09-26 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2019-07-19 00:00:00,2019-08-07 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2020-07-28 00:00:00,2020-09-04 00:00:00,87,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2020-07-29 00:00:00,2020-09-04 00:00:00,84,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2020-09-11 00:00:00,2020-09-28 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2020-11-24 00:00:00,2021-02-24 00:00:00,177,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2021-02-03 00:00:00,2021-03-02 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2023-01-17 00:00:00,2023-02-24 00:00:00,63,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2024-02-29 00:00:00,2024-04-19 00:00:00,105,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2330,2024-08-20 00:00:00,2024-09-04 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2015-08-05 00:00:00,2015-08-20 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2015-09-07 00:00:00,2015-09-24 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2016-02-01 00:00:00,2016-03-28 00:00:00,99,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2016-02-16 00:00:00,2016-03-28 00:00:00,87,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2016-05-19 00:00:00,2016-08-05 00:00:00,162,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2016-08-26 00:00:00,2016-09-12 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2016-12-16 00:00:00,2017-02-17 00:00:00,117,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2017-05-23 00:00:00,2017-08-14 00:00:00,174,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2017-07-24 00:00:00,2017-08-14 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2020-04-07 00:00:00,2020-06-15 00:00:00,147,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2020-08-19 00:00:00,2020-09-09 00:00:00,48,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2021-11-09 00:00:00,2022-01-25 00:00:00,165,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2022-03-02 00:00:00,2022-03-17 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2022-06-20 00:00:00,2022-07-05 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2022-06-24 00:00:00,2022-07-11 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2024-01-11 00:00:00,2024-02-27 00:00:00,81,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2024-04-03 00:00:00,2024-04-22 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2024-09-27 00:00:00,2024-11-15 00:00:00,96,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2025-03-06 00:00:00,2025-03-21 00:00:00,36,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2382,2026-06-09 00:00:00,2026-06-29 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2015-06-15 00:00:00,2015-07-08 00:00:00,51,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2015-06-18 00:00:00,2015-07-08 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
old_ai7_relative_00631l_timing,2454,2015-11-10 00:00:00,2015-11-27 00:00:00,42,C:\Users\zergv\Documents\Codex\2026-05-30\ep05-chat-ai-stock-backtest-lab\outputs\vnext_p1_p2_00631l_old_ai7_relative_ma_slope_switch_contract_20260719\corrected_NAV_daily_wealth_ledger.csv.gz,actual_daily_holding_ledger
