event_id,ticker,name,event_date,previous_status,new_status,transition_type,source_snapshot_date,source_url,source_type,verification_status,matched_announcement_date,matched_announcement_url,matched_keywords,matched_excerpt,notes
tpex_transition_002093,8077,冠華,2015-02-14,altered,normal,altered_to_normal,2015-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002094,8077,冠華,2015-02-24,normal,altered,normal_to_altered,2015-02-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002095,8077,冠華,2015-07-21,altered,normal,altered_to_normal,2015-07-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002096,8077,洛碁,2022-04-07,normal,altered,normal_to_altered,2022-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002097,8077,洛碁,2022-11-17,altered,altered+periodic+cycle_030,status_change,2022-11-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002098,8077,洛碁,2023-01-18,altered+periodic+cycle_030,normal,altered_to_normal,2023-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002099,8077,洛碁,2023-01-30,normal,altered+periodic+cycle_030,normal_to_altered,2023-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002100,8077,洛碁,2023-02-02,altered+periodic+cycle_030,suspended,status_change,2023-02-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002101,8077,洛碁,2023-02-13,suspended,altered+periodic+cycle_030,status_change,2023-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002102,8077,洛碁,2023-04-10,altered+periodic+cycle_030,altered,status_change,2023-04-10,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002103,8077,洛碁,2023-08-17,altered,normal,altered_to_normal,2023-08-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002104,8079,誠遠,2016-08-25,normal,suspended,normal_to_suspended,2016-08-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002105,8079,誠遠,2016-09-01,suspended,normal,suspended_to_normal,2016-08-31,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002106,8080,奧斯特,2018-05-18,normal,altered+periodic+cycle_030,normal_to_altered,2018-05-18,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002107,8080,奧斯特,2018-05-24,altered+periodic+cycle_030,altered+periodic+cycle_045,status_change,2018-05-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002108,8080,奧斯特,2018-06-07,altered+periodic+cycle_045,altered+periodic+cycle_030,status_change,2018-06-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002109,8080,奧斯特,2018-09-21,altered+periodic+cycle_030,altered+periodic+cycle_045,status_change,2018-09-21,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002110,8080,奧斯特,2018-10-08,altered+periodic+cycle_045,altered+periodic+cycle_030,status_change,2018-10-08,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002111,8080,奧斯特,2019-01-31,altered+periodic+cycle_030,normal,altered_to_normal,2019-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002112,8080,奧斯特,2019-02-11,normal,altered+periodic+cycle_030,normal_to_altered,2019-02-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002113,8080,奧斯特,2019-11-19,altered+periodic+cycle_030,suspended,status_change,2019-11-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002114,8080,永利聯合,2020-01-17,suspended,altered+periodic+cycle_030,status_change,2020-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002115,8080,永利聯合,2020-01-21,altered+periodic+cycle_030,normal,altered_to_normal,2020-01-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002116,8080,永利聯合,2020-01-30,normal,altered+periodic+cycle_030,normal_to_altered,2020-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002117,8080,永利聯合,2020-12-30,altered+periodic+cycle_030,suspended,status_change,2020-12-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002118,8080,永利聯合,2021-01-11,suspended,altered+periodic+cycle_030,status_change,2021-01-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002119,8080,永利聯合,2021-02-06,altered+periodic+cycle_030,normal,altered_to_normal,2021-02-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002120,8080,永利聯合,2021-02-17,normal,altered+periodic+cycle_030,normal_to_altered,2021-02-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002121,8080,永利聯合,2021-04-07,altered+periodic+cycle_030,suspended,status_change,2021-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002122,8080,永利聯合,2021-10-07,suspended,altered+periodic+cycle_030,status_change,2021-10-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002123,8080,永利聯合,2021-12-30,altered+periodic+cycle_030,altered+periodic+cycle_045,status_change,2021-12-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002124,8080,永利聯合,2022-01-14,altered+periodic+cycle_045,altered+periodic+cycle_030,status_change,2022-01-14,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002125,8080,永利聯合,2022-01-26,altered+periodic+cycle_030,suspended,status_change,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002126,8080,永利聯合,2022-01-27,suspended,normal,suspended_to_normal,2022-01-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002127,8080,永利聯合,2022-02-07,normal,suspended,normal_to_suspended,2022-02-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002128,8080,永利聯合,2022-02-14,suspended,altered+periodic+cycle_030,status_change,2022-02-14,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002129,8080,永利聯合,2022-04-07,altered+periodic+cycle_030,suspended,status_change,2022-04-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002130,8080,永利聯合,2022-05-05,suspended,altered+periodic+cycle_030,status_change,2022-05-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002131,8080,永利聯合,2022-11-17,altered+periodic+cycle_030,altered,status_change,2022-11-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002132,8080,永利聯合,2023-01-18,altered,normal,altered_to_normal,2023-01-17,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002133,8080,永利聯合,2023-01-30,normal,altered,normal_to_altered,2023-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002134,8080,印鉐,2023-10-11,altered,suspended,status_change,2023-10-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002135,8080,印鉐,2024-01-24,suspended,normal,suspended_to_normal,2024-01-23,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002136,8082,眾星,2015-01-05,normal,altered+periodic+cycle_030,normal_to_altered,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002137,8082,眾星,2015-02-14,altered+periodic+cycle_030,normal,altered_to_normal,2015-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002138,8082,眾星,2015-02-24,normal,altered+periodic+cycle_030,normal_to_altered,2015-02-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002139,8082,漢承泰,2015-10-19,altered+periodic+cycle_030,altered+periodic,status_change,2015-10-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002140,8082,漢承泰,2016-02-04,altered+periodic,normal,altered_to_normal,2016-02-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002141,8082,漢承泰,2016-02-15,normal,altered+periodic,normal_to_altered,2016-02-15,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002142,8082,漢承泰,2016-05-03,altered+periodic,altered+periodic+cycle_030,status_change,2016-05-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002143,8082,漢承泰,2016-05-31,altered+periodic+cycle_030,altered+periodic+cycle_30,status_change,2016-05-31,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002144,8082,漢承泰,2016-06-06,altered+periodic+cycle_30,altered+periodic+cycle_030,status_change,2016-06-06,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002145,8082,漢承泰,2016-09-24,altered+periodic+cycle_030,normal,altered_to_normal,2016-09-23,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002146,8085,福華,2021-12-16,normal,suspended,normal_to_suspended,2021-12-16,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002147,8085,福華,2021-12-25,suspended,normal,suspended_to_normal,2021-12-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002148,8091,翔名,2017-12-07,normal,suspended,normal_to_suspended,2017-12-07,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002149,8091,翔名,2017-12-15,suspended,normal,suspended_to_normal,2017-12-14,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002150,8093,保銳,2022-08-25,normal,suspended,normal_to_suspended,2022-08-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002151,8093,保銳,2022-09-03,suspended,normal,suspended_to_normal,2022-09-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002152,8093,保銳,2025-11-19,normal,altered,normal_to_altered,2025-11-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002153,8093,保銳,2025-12-31,altered,suspended,status_change,2025-12-31,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002154,8097,常珵,2015-01-05,normal,altered,normal_to_altered,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002155,8097,常珵,2015-02-14,altered,normal,altered_to_normal,2015-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002156,8097,常珵,2015-02-24,normal,altered,normal_to_altered,2015-02-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002157,8097,常珵,2015-05-20,altered,normal,altered_to_normal,2015-05-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002158,8107,大億科,2016-02-19,normal,suspended,normal_to_suspended,2016-02-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002159,8107,大億科,2016-03-04,suspended,normal,suspended_to_normal,2016-03-03,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002160,8107,大億科,2017-09-25,normal,suspended,normal_to_suspended,2017-09-25,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002161,8107,大億科,2017-10-06,suspended,normal,suspended_to_normal,2017-10-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002162,8111,立碁,2015-01-29,normal,suspended,normal_to_suspended,2015-01-29,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002163,8111,立碁,2015-02-10,suspended,normal,suspended_to_normal,2015-02-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002164,8176,智捷,2016-10-20,normal,suspended,normal_to_suspended,2016-10-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002165,8176,智捷,2016-11-03,suspended,normal,suspended_to_normal,2016-11-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002166,8266,中日新,2015-01-05,normal,altered,normal_to_altered,2015-01-05,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002167,8266,中日新,2015-02-14,altered,normal,altered_to_normal,2015-02-13,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002168,8266,中日新,2015-02-24,normal,altered,normal_to_altered,2015-02-24,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002169,8266,中日新,2015-04-03,altered,normal,altered_to_normal,2015-04-02,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002170,8266,中日新,2016-11-09,normal,suspended,normal_to_suspended,2016-11-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002171,8266,中日新,2016-11-15,suspended,normal,suspended_to_normal,2016-11-14,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,end_of_observed_abnormal_sequence; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002172,8277,商丞,2025-11-19,normal,altered,normal_to_altered,2025-11-19,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002173,8277,商丞,2025-11-26,altered,altered+cycle_010,status_change,2025-11-26,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002174,8277,商丞,2025-12-10,altered+cycle_010,altered,status_change,2025-12-10,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002175,8287,英格爾,2018-04-09,normal,altered+periodic+cycle_030,normal_to_altered,2018-04-09,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002176,8287,英格爾,2019-01-31,altered+periodic+cycle_030,normal,altered_to_normal,2019-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002177,8287,英格爾,2019-02-11,normal,altered+periodic+cycle_030,normal_to_altered,2019-02-11,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002178,8287,英格爾,2020-01-21,altered+periodic+cycle_030,normal,altered_to_normal,2020-01-20,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,gap_gt_7_days_implied_resolution; Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002179,8287,英格爾,2020-01-30,normal,altered+periodic+cycle_030,normal_to_altered,2020-01-30,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
tpex_transition_002180,8287,英格爾,2020-05-04,altered+periodic+cycle_030,suspended,status_change,2020-05-04,https://www.tpex.org.tw/www/zh-tw/afterTrading/chtm,inferred_from_daily_status_snapshot,unverified_candidate,,,,,Inferred from TPEx afterTrading/chtm daily abnormal status snapshots; not an official explicit transition event.
