date,symbol,ticker,name,day_trading_buy_volume,day_trading_sell_volume,day_trading_total_volume,total_trading_volume,day_trading_volume_ratio,day_trading_ratio_5d_avg,day_trading_ratio_20d_avg,day_trading_ratio_5d_change,day_trading_ratio_20d_change,day_trading_overheat_flag,data_source,source_url,data_quality_status
2023-07-21,2382,2382.TW,廣達,,,84405000,136948872,61.6325,55.9028,49.1879,5.7297,12.4446,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230721&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-21,2454,2454.TW,聯發科,,,4571000,11982886,38.1461,22.7477,18.2572,15.3984,19.8889,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230721&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-21,6669,6669.TW,緯穎,,,4109000,6567197,62.5686,53.7997,49.3542,8.7689,13.2144,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230721&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,0050,0050.TW,元大台灣50,,,1288000,10275826,12.5343,7.4880,6.5369,5.0463,5.9974,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,00631L,00631L.TW,元大台灣50正2,,,982000,2908091,33.7679,27.3062,21.0464,6.4617,12.7215,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,2308,2308.TW,台達電,,,1889000,6395526,29.5363,26.9333,24.2751,2.6030,5.2612,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,2317,2317.TW,鴻海,,,6778000,19896359,34.0665,32.0208,24.5181,2.0457,9.5484,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,2330,2330.TW,台積電,,,5645000,27656825,20.4109,15.0204,14.2849,5.3905,6.1260,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,2382,2382.TW,廣達,,,76111000,123367316,61.6946,57.2775,50.3232,4.4171,11.3714,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,2454,2454.TW,聯發科,,,1851000,7662267,24.1573,23.4193,18.9555,0.7380,5.2018,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-24,6669,6669.TW,緯穎,,,2862000,4693639,60.9761,56.0363,50.5957,4.9398,10.3804,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230724&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,0050,0050.TW,元大台灣50,,,1094000,7215119,15.1626,9.3963,7.0558,5.7663,8.1068,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,00631L,00631L.TW,元大台灣50正2,,,858000,2949909,29.0856,28.5560,21.4146,0.5296,7.6710,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,2308,2308.TW,台達電,,,1887000,10658916,17.7035,24.0462,24.2901,-6.3427,-6.5866,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,2317,2317.TW,鴻海,,,22308000,61862737,36.0605,33.5117,24.6316,2.5488,11.4289,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,2330,2330.TW,台積電,,,2794000,22767807,12.2717,14.0882,14.3900,-1.8165,-2.1183,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,2382,2382.TW,廣達,,,99587000,160270155,62.1370,57.7554,51.4056,4.3816,10.7314,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,2454,2454.TW,聯發科,,,1388000,7473142,18.5732,22.2704,18.9811,-3.6972,-0.4079,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-25,6669,6669.TW,緯穎,,,2327000,4277000,54.4073,56.5967,51.4283,-2.1894,2.9790,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230725&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,0050,0050.TW,元大台灣50,,,568000,4653101,12.2069,10.4062,7.2767,1.8007,4.9302,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,00631L,00631L.TW,元大台灣50正2,,,912000,2635016,34.6108,31.0786,22.2988,3.5322,12.3120,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,2308,2308.TW,台達電,,,1203000,4797542,25.0753,22.7682,24.8438,2.3071,0.2315,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,2317,2317.TW,鴻海,,,6059000,30223635,20.0472,31.2749,24.1594,-11.2277,-4.1122,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,2330,2330.TW,台積電,,,2041000,15147698,13.4740,13.9143,14.4744,-0.4403,-1.0004,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,2382,2382.TW,廣達,,,81191000,129313937,62.7860,59.3941,52.2638,3.3919,10.5222,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,2454,2454.TW,聯發科,,,1137000,7778681,14.6169,21.9663,19.0962,-7.3494,-4.4793,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-26,6669,6669.TW,緯穎,,,2081000,3598176,57.8349,58.3884,52.4804,-0.5535,5.3545,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230726&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,0050,0050.TW,元大台灣50,,,319000,4193242,7.6075,10.3042,7.1916,-2.6967,0.4159,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,00631L,00631L.TW,元大台灣50正2,,,640000,2523550,25.3611,30.9171,22.4522,-5.5560,2.9089,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,2308,2308.TW,台達電,,,1031000,4462797,23.1021,24.2420,25.0678,-1.1399,-1.9657,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,2317,2317.TW,鴻海,,,8231000,32278647,25.4998,28.0258,25.0307,-2.5260,0.4691,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,2330,2330.TW,台積電,,,1220000,13004888,9.3811,13.6395,13.6720,-4.2584,-4.2909,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,2382,2382.TW,廣達,,,65470000,103274520,63.3941,62.3288,53.3048,1.0653,10.0893,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,2454,2454.TW,聯發科,,,769000,4857149,15.8323,22.2652,18.7681,-6.4329,-2.9358,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-27,6669,6669.TW,緯穎,,,3676000,5911302,62.1860,59.5946,54.0807,2.5914,8.1053,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230727&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,0050,0050.TW,元大台灣50,,,352000,2941994,11.9647,11.8952,7.3774,0.0695,4.5873,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,00631L,00631L.TW,元大台灣50正2,,,1273000,2962303,42.9733,33.1597,23.5510,9.8136,19.4223,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,2308,2308.TW,台達電,,,3297000,7813935,42.1938,27.5222,26.3559,14.6716,15.8379,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,2317,2317.TW,鴻海,,,4225000,23255646,18.1676,26.7683,24.9898,-8.6007,-6.8222,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,2330,2330.TW,台積電,,,3564000,19009675,18.7483,14.8572,14.0115,3.8911,4.7368,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,2382,2382.TW,廣達,,,52797000,93328483,56.5712,61.3166,54.3024,-4.7454,2.2688,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,2454,2454.TW,聯發科,,,1033000,4310361,23.9655,19.4290,19.2957,4.5365,4.6698,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,3231,3231.TW,緯創,,,134477000,209454069,64.2036,59.9875,52.8973,4.2161,11.3063,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-28,6669,6669.TW,緯穎,,,2486000,5171300,48.0730,56.6955,55.7103,-8.6225,-7.6373,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230728&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,0050,0050.TW,元大台灣50,,,838000,7751452,10.8109,11.5505,7.7439,-0.7396,3.0670,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,00631L,00631L.TW,元大台灣50正2,,,1302000,4768159,27.3061,31.8674,24.2601,-4.5613,3.0460,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,2308,2308.TW,台達電,,,11953000,23859972,50.0965,31.6342,27.6327,18.4623,22.4638,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,2317,2317.TW,鴻海,,,5659000,30730719,18.4148,23.6380,25.5498,-5.2232,-7.1350,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,2330,2330.TW,台積電,,,3601000,28409339,12.6754,13.3101,14.0413,-0.6347,-1.3659,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,2382,2382.TW,廣達,,,67038000,128680484,52.0965,59.3970,54.7701,-7.3005,-2.6736,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,2454,2454.TW,聯發科,,,3931000,17202994,22.8507,19.1677,19.6060,3.6830,3.2447,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,3231,3231.TW,緯創,,,85899000,180369879,47.6238,57.3642,52.4266,-9.7404,-4.8028,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-07-31,6669,6669.TW,緯穎,,,3062000,5961048,51.3668,54.7736,55.2218,-3.4068,-3.8550,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230731&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,0050,0050.TW,元大台灣50,,,350000,4681935,7.4755,10.0131,7.9031,-2.5376,-0.4276,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,00631L,00631L.TW,元大台灣50正2,,,784000,2340464,33.4976,32.7498,24.9891,0.7478,8.5085,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,2308,2308.TW,台達電,,,8576000,16914591,50.7018,38.2339,28.4450,12.4679,22.2568,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,2317,2317.TW,鴻海,,,6316000,24113256,26.1931,21.6645,26.3582,4.5286,-0.1651,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,2330,2330.TW,台積電,,,1827000,18916866,9.6580,12.7874,13.7353,-3.1294,-4.0773,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,2382,2382.TW,廣達,,,80331000,130080293,61.7549,59.3205,55.1632,2.4344,6.5917,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,2454,2454.TW,聯發科,,,4304000,14701465,29.2760,21.3083,20.3328,7.9677,8.9432,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,3231,3231.TW,緯創,,,167548000,279733814,59.8955,59.6677,52.9269,0.2278,6.9686,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-01,6669,6669.TW,緯穎,,,2383000,4049186,58.8513,55.6624,55.3632,3.1889,3.4881,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230801&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,0050,0050.TW,元大台灣50,,,1114000,13214168,8.4303,9.2578,7.9759,-0.8275,0.4544,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,00631L,00631L.TW,元大台灣50正2,,,1016000,7178499,14.1534,28.6583,24.8597,-14.5049,-10.7063,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,2308,2308.TW,台達電,,,10324000,25265818,40.8615,41.3911,29.4938,-0.5296,11.3677,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,2317,2317.TW,鴻海,,,5721000,34095728,16.7792,21.0109,26.6446,-4.2317,-9.8654,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,2330,2330.TW,台積電,,,1743000,34495766,5.0528,11.1031,13.1871,-6.0503,-8.1343,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,2382,2382.TW,廣達,,,101805000,166914370,60.9924,58.9618,56.0455,2.0306,4.9469,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,2454,2454.TW,聯發科,,,2068000,9248789,22.3597,22.8568,20.3991,-0.4971,1.9606,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,3231,3231.TW,緯創,,,105718000,188333349,56.1334,57.8348,53.2255,-1.7014,2.9079,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-02,6669,6669.TW,緯穎,,,2953000,5329626,55.4073,55.1769,55.1707,0.2304,0.2366,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230802&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,0050,0050.TW,元大台灣50,,,349000,7590841,4.5976,8.6558,7.9962,-4.0582,-3.3986,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,00631L,00631L.TW,元大台灣50正2,,,968000,4361477,22.1943,28.0249,25.2808,-5.8306,-3.0865,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,2308,2308.TW,台達電,,,3750000,10975526,34.1669,43.6041,30.0250,-9.4372,4.1419,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,2317,2317.TW,鴻海,,,8536000,40122815,21.2747,20.1659,26.3680,1.1088,-5.0933,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,2330,2330.TW,台積電,,,2055000,29320685,7.0087,10.6286,13.0056,-3.6199,-5.9969,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,2382,2382.TW,廣達,,,89380000,140707799,63.5217,58.9873,56.9286,4.5344,6.5931,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,2454,2454.TW,聯發科,,,1806000,7295888,24.7537,24.6411,20.7171,0.1126,4.0366,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,3231,3231.TW,緯創,,,209973000,346017575,60.6828,57.7078,54.0858,2.9750,6.5970,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-04,6669,6669.TW,緯穎,,,3709000,6172157,60.0924,54.7582,56.1180,5.3342,3.9744,true,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230804&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
2023-08-07,0050,0050.TW,元大台灣50,,,251000,4928020,5.0933,7.2815,7.9897,-2.1882,-2.8964,false,twse_twtb4u_day_trading_stock_day_volume,https://www.twse.com.tw/rwd/zh/dayTrading/TWTB4U?date=20230807&selectType=All&response=json,official_twse_twtb4u_total_volume_only_stock_day_denominator_buy_sell_volume_unavailable
