date,symbol,ticker,name,margin_buy,margin_sell,margin_balance,margin_balance_change,short_sell,short_cover,short_balance,short_balance_change,securities_lending_balance,securities_lending_balance_change,margin_balance_5d_change_pct,margin_balance_20d_change_pct,short_balance_5d_change_pct,short_balance_20d_change_pct,lending_balance_5d_change_pct,lending_balance_20d_change_pct,margin_overheat_flag,short_lending_pressure_flag,data_source,source_url,data_quality_status
2021-12-15,2330,2330.TW,台積電,513,452,24540,46,0,0,0,0,,,1.2167,,-100.0000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211215&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-15,2382,2382.TW,廣達,94,43,2958,51,1,1,33,0,,,2.1762,,-29.7872,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211215&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-15,2454,2454.TW,聯發科,204,75,6735,129,3,23,520,-20,,,0.0000,,-7.4733,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211215&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-15,3231,3231.TW,緯創,143,87,11409,20,1,4,151,-3,,,-0.4971,,0.0000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211215&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-15,6669,6669.TW,緯穎,23,16,285,7,0,7,27,-7,,,-36.2416,,42.1053,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211215&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,0050,0050.TW,元大台灣50,21,39,664,-18,4,3,106,1,,,-2.4963,,-17.1875,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,00631L,00631L.TW,元大台灣50正2,188,169,1667,18,2,28,1014,-26,,,-27.5217,,-3.1519,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,2308,2308.TW,台達電,52,80,3322,-28,3,4,655,-1,,,-6.9468,,-4.5190,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,2317,2317.TW,鴻海,1196,853,52912,327,1,21,228,-20,,,1.1470,,-22.7119,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,2330,2330.TW,台積電,692,633,24578,38,28,0,28,28,,,2.4339,,-33.3333,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,2382,2382.TW,廣達,631,82,3507,549,15,0,48,15,,,20.7645,,4.3478,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,2454,2454.TW,聯發科,171,316,6589,-146,16,6,530,10,,,-2.9030,,-3.1079,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,3231,3231.TW,緯創,70,155,11324,-85,0,0,151,0,,,-1.1177,,0.0000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-16,6669,6669.TW,緯穎,21,9,297,12,0,0,27,0,,,11.2360,,-22.8571,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211216&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,0050,0050.TW,元大台灣50,8,37,635,-29,2,1,107,1,,,-7.9710,,-17.0543,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,00631L,00631L.TW,元大台灣50正2,44,91,1620,-47,3,4,1013,-1,,,-31.8469,,-3.1549,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,2308,2308.TW,台達電,12,57,3276,-46,13,1,667,12,,,-5.2358,,0.4518,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,2317,2317.TW,鴻海,408,372,52871,-41,4,6,226,-2,,,0.4866,,-18.1159,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,2330,2330.TW,台積電,207,964,23805,-773,98,3,123,95,,,-2.1216,,1266.6667,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,2382,2382.TW,廣達,150,70,3582,75,4,14,38,-10,,,21.6299,,-7.3171,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,2454,2454.TW,聯發科,107,132,6564,-25,5,6,529,-1,,,-6.0944,,-4.3400,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,3231,3231.TW,緯創,61,29,11356,32,3,0,154,3,,,0.5312,,0.6536,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-17,6669,6669.TW,緯穎,2,9,290,-7,0,0,27,0,,,4.3165,,-22.8571,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211217&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,0050,0050.TW,元大台灣50,43,20,658,23,0,7,100,-7,,,-5.1873,,-21.2598,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,00631L,00631L.TW,元大台灣50正2,123,64,1679,59,25,4,1034,21,,,-30.0125,,-1.3359,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,2308,2308.TW,台達電,86,57,3305,29,1,15,653,-14,,,-1.6662,,-0.1529,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,2317,2317.TW,鴻海,829,227,53470,599,16,4,238,12,,,1.3342,,-7.3930,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,2330,2330.TW,台積電,849,254,24389,584,12,70,65,-58,,,-1.6374,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,2382,2382.TW,廣達,101,100,3583,1,1,6,33,-5,,,19.8729,,13.7931,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,2454,2454.TW,聯發科,255,54,6762,198,5,11,523,-6,,,-1.4142,,-4.5620,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,3231,3231.TW,緯創,182,147,11364,8,0,1,153,-1,,,-0.5078,,0.6579,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-20,6669,6669.TW,緯穎,10,6,294,4,0,3,24,-3,,,3.8869,,-29.4118,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211220&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,0050,0050.TW,元大台灣50,16,10,664,6,1,0,101,1,,,-2.4963,,-13.6752,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,00631L,00631L.TW,元大台灣50正2,66,101,1644,-35,10,0,1044,10,,,0.9828,,-0.0957,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,2308,2308.TW,台達電,17,102,3220,-85,4,1,656,3,,,-2.8951,,0.3058,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,2317,2317.TW,鴻海,274,925,52796,-674,5,2,241,3,,,0.2602,,-0.8230,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,2330,2330.TW,台積電,788,62,25110,721,10,7,68,3,,,2.5149,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,2382,2382.TW,廣達,93,96,3578,-5,13,1,45,12,,,23.0822,,36.3636,,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,2454,2454.TW,聯發科,143,508,6396,-366,79,5,597,74,,,-3.1789,,10.5556,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,3231,3231.TW,緯創,476,171,11352,-12,0,0,153,0,,,-0.3249,,-0.6494,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-21,6669,6669.TW,緯穎,7,22,279,-15,0,1,23,-1,,,0.3597,,-32.3529,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211221&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,0050,0050.TW,元大台灣50,10,6,668,4,5,0,106,5,,,-2.0528,,0.9524,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,00631L,00631L.TW,元大台灣50正2,38,91,1591,-53,1,9,1036,-8,,,-3.5173,,-0.3846,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,2308,2308.TW,台達電,16,25,3209,-11,0,1,655,-1,,,-4.2090,,-0.1524,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,2317,2317.TW,鴻海,399,162,52908,112,0,18,223,-18,,,0.6142,,-10.0806,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,2330,2330.TW,台積電,324,688,24743,-367,5,8,65,-3,,,0.8272,,,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,2382,2382.TW,廣達,280,88,3770,192,3,2,46,1,,,27.4510,,39.3939,,,,true,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,2454,2454.TW,聯發科,61,90,6367,-29,14,0,611,14,,,-5.4640,,17.5000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,3231,3231.TW,緯創,151,172,11329,-23,0,0,153,0,,,-0.7012,,1.3245,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-22,6669,6669.TW,緯穎,17,40,255,-24,2,0,25,2,,,-10.5263,,-7.4074,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211222&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,0050,0050.TW,元大台灣50,33,96,605,-63,15,2,119,13,,,-8.8855,,12.2642,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,00631L,00631L.TW,元大台灣50正2,56,240,1401,-190,21,17,1040,4,,,-15.9568,,2.5641,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,2308,2308.TW,台達電,98,90,3217,8,1,1,655,0,,,-3.1607,,0.0000,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,2317,2317.TW,鴻海,258,414,52740,-168,12,3,232,9,,,-0.3251,,1.7544,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,2330,2330.TW,台積電,354,770,24310,-433,6,12,59,-6,,,-1.0904,,110.7143,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,2382,2382.TW,廣達,170,84,3856,86,6,0,52,6,,,9.9515,,8.3333,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,2454,2454.TW,聯發科,89,161,6286,-81,12,28,595,-16,,,-4.5986,,12.2642,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,3231,3231.TW,緯創,1058,368,12014,685,0,1,152,-1,,,6.0933,,0.6623,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-23,6669,6669.TW,緯穎,9,14,250,-5,0,0,25,0,,,-15.8249,,-7.4074,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211223&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,0050,0050.TW,元大台灣50,68,36,637,32,7,2,124,5,,,0.3150,,15.8879,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,00631L,00631L.TW,元大台灣50正2,252,161,1492,91,0,0,1040,0,,,-7.9012,,2.6654,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,2308,2308.TW,台達電,36,45,3207,-10,0,1,654,-1,,,-2.1062,,-1.9490,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,2317,2317.TW,鴻海,224,353,52566,-174,7,5,234,2,,,-0.5769,,3.5398,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,2330,2330.TW,台積電,752,343,24705,395,18,3,74,15,,,3.7807,,-39.8374,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,2382,2382.TW,廣達,129,164,3821,-35,1,0,53,1,,,6.6723,,39.4737,,,,false,true,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,2454,2454.TW,聯發科,642,350,6561,275,48,9,634,39,,,-0.0457,,19.8488,,,,false,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
2021-12-24,3231,3231.TW,緯創,1081,260,12819,805,5,0,157,5,,,12.8831,,1.9481,,,,true,false,twse_mi_margn_margin_short_shares,https://www.twse.com.tw/exchangeReport/MI_MARGN?date=20211224&selectType=ALL&response=open_data,official_twse_mi_margn_margin_short_lending_unavailable
