date,symbol,ticker,name,foreign_net_buy_shares,foreign_net_buy_twd,investment_trust_net_buy_shares,investment_trust_net_buy_twd,dealer_net_buy_shares,dealer_net_buy_twd,total_institutional_net_buy_twd,foreign_consecutive_buy_days,foreign_consecutive_sell_days,trust_consecutive_buy_days,trust_consecutive_sell_days,data_source,source_url,data_quality_status
2025-09-03,2330,2330.TW,台積電,1142840,,-134400,,-280229,,,4,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250903&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-03,2382,2382.TW,廣達,-1408636,,-268341,,148934,,,0,17,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250903&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-03,2454,2454.TW,聯發科,1370972,,197187,,7356,,,2,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250903&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-03,3231,3231.TW,緯創,-1943734,,-548000,,12397,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250903&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-03,6669,6669.TW,緯穎,-200443,,111000,,21392,,,0,2,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250903&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,0050,0050.TW,元大台灣50,9639388,,-6300000,,5546569,,,1,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,00631L,00631L.TW,元大台灣50正2,603904,,0,,918657,,,6,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,2308,2308.TW,台達電,-27467,,484255,,254689,,,0,1,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,2317,2317.TW,鴻海,9462144,,-463644,,-22017,,,6,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,2330,2330.TW,台積電,6852337,,-103133,,-101216,,,5,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,2382,2382.TW,廣達,-2266891,,-221576,,99279,,,0,18,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,2454,2454.TW,聯發科,525770,,41992,,11846,,,3,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,3231,3231.TW,緯創,2786428,,3176840,,330978,,,1,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-04,6669,6669.TW,緯穎,-296853,,157999,,20079,,,0,3,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250904&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,0050,0050.TW,元大台灣50,8170182,,300000,,5154943,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,00631L,00631L.TW,元大台灣50正2,1242045,,0,,921754,,,7,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,2308,2308.TW,台達電,4836494,,783255,,295366,,,1,0,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,2317,2317.TW,鴻海,17085201,,-354797,,468498,,,7,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,2330,2330.TW,台積電,11887505,,-147052,,348574,,,6,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,2382,2382.TW,廣達,-1282391,,-303638,,137196,,,0,19,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,2454,2454.TW,聯發科,4433847,,-70280,,61277,,,4,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,3231,3231.TW,緯創,-1182757,,1980840,,-88097,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-05,6669,6669.TW,緯穎,146762,,32999,,24844,,,1,0,4,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250905&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,0050,0050.TW,元大台灣50,16162131,,-2300000,,1611082,,,3,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,00631L,00631L.TW,元大台灣50正2,1522749,,0,,-221346,,,8,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,2308,2308.TW,台達電,-2211603,,493532,,-18943,,,0,1,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,2317,2317.TW,鴻海,835209,,-994237,,-329618,,,8,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,2330,2330.TW,台積電,12400202,,30943,,127296,,,7,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,2382,2382.TW,廣達,-1080044,,-734242,,-20157,,,0,20,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,2454,2454.TW,聯發科,737389,,-56165,,-193976,,,5,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,3231,3231.TW,緯創,1355503,,-144479,,-339964,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-08,6669,6669.TW,緯穎,-139973,,140796,,82946,,,0,1,5,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250908&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,0050,0050.TW,元大台灣50,17503069,,-490000,,5549277,,,4,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,00631L,00631L.TW,元大台灣50正2,935694,,0,,660437,,,9,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,2308,2308.TW,台達電,-1248805,,1133755,,216382,,,0,2,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,2317,2317.TW,鴻海,33473099,,724896,,113635,,,9,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,2330,2330.TW,台積電,13808348,,-96660,,976330,,,8,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,2382,2382.TW,廣達,2430748,,-522532,,-19393,,,1,0,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,2454,2454.TW,聯發科,4793778,,-413571,,480389,,,6,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,3231,3231.TW,緯創,7648939,,44840,,-184532,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-09,6669,6669.TW,緯穎,-1000675,,39999,,-37322,,,0,2,6,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250909&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,0050,0050.TW,元大台灣50,20763451,,-579000,,8157842,,,5,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,00631L,00631L.TW,元大台灣50正2,172775,,0,,2160083,,,10,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,2308,2308.TW,台達電,-3268466,,588793,,121888,,,0,3,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,2317,2317.TW,鴻海,42860289,,-34306,,-107628,,,10,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,2330,2330.TW,台積電,14652535,,-137363,,1570883,,,9,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,2382,2382.TW,廣達,9470540,,-162019,,-150673,,,2,0,0,6,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,2454,2454.TW,聯發科,-156278,,-308331,,-65248,,,0,1,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,3231,3231.TW,緯創,25038648,,1622000,,848258,,,3,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-10,6669,6669.TW,緯穎,368671,,110300,,78520,,,1,0,7,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250910&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,0050,0050.TW,元大台灣50,11379253,,0,,6065139,,,6,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,00631L,00631L.TW,元大台灣50正2,140653,,0,,2012197,,,11,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,2308,2308.TW,台達電,-2414510,,-153781,,-250957,,,0,4,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,2317,2317.TW,鴻海,70509309,,-1192760,,217766,,,11,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,2330,2330.TW,台積電,10035672,,-595954,,-910076,,,10,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,2382,2382.TW,廣達,-5463350,,-746784,,-288529,,,0,1,0,7,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,2454,2454.TW,聯發科,635841,,-184110,,-84584,,,1,0,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,3231,3231.TW,緯創,14221565,,2054582,,-530483,,,4,0,3,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-11,6669,6669.TW,緯穎,161369,,48941,,-121434,,,2,0,8,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250911&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,0050,0050.TW,元大台灣50,12623077,,-2900000,,-1006594,,,7,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,00631L,00631L.TW,元大台灣50正2,-26469,,0,,687528,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,2308,2308.TW,台達電,-1287776,,165209,,21809,,,0,5,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,2317,2317.TW,鴻海,27784978,,-277693,,285595,,,12,0,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,2330,2330.TW,台積電,10814447,,-324071,,718071,,,11,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,2382,2382.TW,廣達,8143660,,-117206,,-74201,,,1,0,0,8,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,2454,2454.TW,聯發科,114386,,-208560,,197336,,,2,0,0,6,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,3231,3231.TW,緯創,6695913,,-53319,,-43641,,,5,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-12,6669,6669.TW,緯穎,-288837,,49998,,-10367,,,0,1,9,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250912&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,0050,0050.TW,元大台灣50,-6883692,,-1300000,,-7039328,,,0,1,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,00631L,00631L.TW,元大台灣50正2,-50940,,0,,-142054,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,2308,2308.TW,台達電,-344271,,-423253,,-227531,,,0,6,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,2317,2317.TW,鴻海,5727413,,17695,,567131,,,13,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,2330,2330.TW,台積電,-836185,,-645217,,537108,,,0,1,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,2382,2382.TW,廣達,72718,,790497,,-61945,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,2454,2454.TW,聯發科,331587,,52844,,22523,,,3,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,3231,3231.TW,緯創,1904560,,-206000,,234069,,,6,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-15,6669,6669.TW,緯穎,-128120,,-7000,,-10957,,,0,2,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250915&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,0050,0050.TW,元大台灣50,-4651795,,-2200000,,-3541766,,,0,2,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,00631L,00631L.TW,元大台灣50正2,30611,,0,,566770,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,2308,2308.TW,台達電,-563106,,-256485,,-218146,,,0,7,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,2317,2317.TW,鴻海,1653187,,5512886,,-802258,,,14,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,2330,2330.TW,台積電,13670817,,-899406,,-721380,,,1,0,0,6,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,2382,2382.TW,廣達,-2180042,,284764,,-41000,,,0,1,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,2454,2454.TW,聯發科,1959551,,469763,,173843,,,4,0,2,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,3231,3231.TW,緯創,-1454609,,-2272978,,-1763248,,,0,1,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-16,6669,6669.TW,緯穎,-128754,,-171001,,-3006,,,0,3,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250916&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,0050,0050.TW,元大台灣50,-22307588,,700000,,-20642198,,,0,3,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,00631L,00631L.TW,元大台灣50正2,-43021,,0,,-236056,,,0,1,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,2308,2308.TW,台達電,-1290972,,-65736,,141729,,,0,8,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,2317,2317.TW,鴻海,240977,,-257172,,-1506932,,,15,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,2330,2330.TW,台積電,-4367449,,-561477,,580574,,,0,1,0,7,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,2382,2382.TW,廣達,949588,,-83331,,-153000,,,1,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,2454,2454.TW,聯發科,-342885,,-62854,,-245670,,,0,1,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,3231,3231.TW,緯創,6562725,,-904639,,-324538,,,1,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-17,6669,6669.TW,緯穎,-71643,,-108105,,-28042,,,0,4,0,3,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250917&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,0050,0050.TW,元大台灣50,-13519578,,0,,-15946,,,0,4,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,00631L,00631L.TW,元大台灣50正2,-69711,,0,,592996,,,0,2,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,2308,2308.TW,台達電,15259,,-174000,,691661,,,1,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,2317,2317.TW,鴻海,25382929,,-3173643,,1919184,,,16,0,0,2,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,2330,2330.TW,台積電,907018,,-91166,,915686,,,1,0,0,8,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,2382,2382.TW,廣達,9554955,,409004,,430032,,,2,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,2454,2454.TW,聯發科,-131257,,56439,,22361,,,0,2,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,3231,3231.TW,緯創,3667524,,-2324000,,-36219,,,2,0,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-18,6669,6669.TW,緯穎,146582,,-127000,,30058,,,1,0,0,4,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250918&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-19,0050,0050.TW,元大台灣50,-27123197,,-1000000,,-3038461,,,0,5,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-19,00631L,00631L.TW,元大台灣50正2,88721,,0,,-101784,,,1,0,0,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-19,2308,2308.TW,台達電,-4336301,,-125426,,-12306,,,0,1,0,5,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-19,2317,2317.TW,鴻海,9614358,,224773,,403153,,,17,0,1,0,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-19,2330,2330.TW,台積電,-8573274,,-1326051,,688874,,,0,1,0,9,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
2025-09-19,2382,2382.TW,廣達,5955325,,-353157,,59145,,,3,0,0,1,twse_t86_shares_only,https://www.twse.com.tw/rwd/zh/fund/T86?date=20250919&selectType=ALLBUT0999&response=json,official_twse_t86_shares_only_twd_unavailable
