ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end,institutional_ready_dates,institutional_20d_ready,margin_short_ready_dates,margin_short_20d_ready,securities_lending_ready_dates,securities_lending_20d_ready,foreign_ownership_ready_dates,foreign_ownership_20d_ready,all_mandatory_chip_20d_ready
8996,高力,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3260,威剛,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
4938,和碩,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
2605,新興,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3264,欣銓,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
8358,金居,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
2441,超豐,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
2618,長榮航,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
6290,良維,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
2637,慧洋-KY,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
1514,亞力,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
4979,華星光,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3236,千如,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3563,牧德,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,19,False,20,True,20,True,20,True,False
6414,樺漢,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
6282,康舒,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
6196,帆宣,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3030,德律,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3715,定穎投控,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
6257,矽格,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
3324,雙鴻,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18,20,True,20,True,20,True,20,True,True
6515,穎崴,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18,19,False,20,True,20,True,20,True,False
5309,系統電,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
5536,聖暉*,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2504,國產,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
6691,洋基工程,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,19,False,20,True,20,True,20,True,False
6739,竹陞科技,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,0,False,20,True,20,True,False
3044,健鼎,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2301,光寶科,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
6944,兆聯實業,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,19,False,17,False,20,True,20,True,False
2520,冠德,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2308,台達電,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3037,欣興,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2368,金像電,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
5522,遠雄,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2883,凱基金,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8042,金山電,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3090,日電貿,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8033,雷虎,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3167,大量,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3017,奇鋐,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
5340,建榮,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8043,蜜望實,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8039,台虹,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
6805,富世達,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3305,昇貿,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3443,創意,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2492,華新科,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3265,台星科,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2402,毅嘉,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3105,穩懋,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3163,波若威,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8210,勤誠,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
3189,景碩,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
2329,華泰,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8021,尖點,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
6182,合晶,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24,20,True,20,True,20,True,20,True,True
8112,至上,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
2345,智邦,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
3030,德律,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6196,帆宣,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6239,力成,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6903,巨漢,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
7769,鴻勁,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,19,False,0,False,0,False,20,True,False
4971,IET-KY,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
2441,超豐,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
3663,鑫科,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
8150,南茂,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6291,沛亨,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6290,良維,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
2376,技嘉,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
3036,文曄,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
8131,福懋科,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
2409,友達,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
3563,牧德,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,19,False,20,True,20,True,20,True,False
2404,漢唐,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6282,康舒,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6510,精測,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
3363,上詮,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6223,旺矽,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
5274,信驊,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6753,龍德造船,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,19,False,20,True,20,True,20,True,False
6139,亞翔,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
5289,宜鼎,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
6188,廣明,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
8064,東捷,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
1608,華榮,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
2618,長榮航,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31,20,True,20,True,20,True,20,True,True
8033,雷虎,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3264,欣銓,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3491,昇達科,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2308,台達電,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2474,可成,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
5347,世界,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3211,順達,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3374,精材,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2368,金像電,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
6285,啟碁,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2455,全新,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
6531,愛普*,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
8271,宇瞻,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
4749,新應材,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
4772,台特化,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3044,健鼎,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
4916,事欣科,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
5269,祥碩,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
6182,合晶,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
6415,矽力*-KY,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
1477,聚陽,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
6209,今國光,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
6274,台燿,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
1590,亞德客-KY,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3689,湧德,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3019,亞光,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3090,日電貿,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2313,華通,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3105,穩懋,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2412,中華電,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
8996,高力,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
3583,辛耘,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08,20,True,20,True,20,True,20,True,True
2467,志聖,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2382,廣達,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
4979,華星光,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
8131,福懋科,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
6282,康舒,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
6257,矽格,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
1605,華新,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3017,奇鋐,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
4958,臻鼎-KY,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3265,台星科,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
6213,聯茂,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2301,光寶科,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
7751,竑騰,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,0,False,20,True,20,True,False
6446,藥華藥,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
5289,宜鼎,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3036,文曄,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3402,漢科,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2383,台光電,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
1503,士電,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3624,光頡,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2481,強茂,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3236,千如,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2634,漢翔,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
5234,達興材料,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
6788,華景電,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
1795,美時,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2371,大同,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
6548,長科*,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
6284,佳邦,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
8088,品安,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
8064,東捷,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3138,耀登,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
3081,聯亞,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2327,國巨*,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2347,聯強,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
2402,毅嘉,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15,20,True,20,True,20,True,20,True,True
1513,中興電,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
6239,力成,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
1514,亞力,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
6190,萬泰科,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2618,長榮航,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
4768,晶呈科技,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2049,上銀,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
3711,日月光投控,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2324,仁寶,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
3019,亞光,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2645,長榮航太,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2312,金寶,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
8271,宇瞻,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2884,玉山金,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
8046,南電,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2363,矽統,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
6640,均華,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2883,凱基金,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
6188,廣明,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
8021,尖點,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
4533,協易機,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
8358,金居,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
3305,昇貿,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
6515,穎崴,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
6215,和椿,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
5269,祥碩,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
4967,十銓,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2375,凱美,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
5483,中美晶,TPEx,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
1590,亞德客-KY,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
3406,玉晶光,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
3715,定穎投控,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
2492,華新科,TWSE,2026-01-23,20,20,2025-12-24,2026-01-22,20,True,20,True,20,True,20,True,True
3036,文曄,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
3481,群創,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2329,華泰,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
3044,健鼎,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
8150,南茂,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
8096,擎亞,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
6548,長科*,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
6223,旺矽,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2359,所羅門,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
3289,宜特,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
6138,茂達,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
1785,光洋科,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
5425,台半,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2383,台光電,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
3533,嘉澤,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2409,友達,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2027,大成鋼,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
3231,緯創,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
6126,信音,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2345,智邦,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
4585,達明,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,0,False,19,False,20,True,False
2441,超豐,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2451,創見,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2481,強茂,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
6139,亞翔,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
5388,中磊,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2486,一詮,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2344,華邦電,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
4583,台灣精銳,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
8088,品安,TPEx,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
2395,研華,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
6505,台塑化,TWSE,2026-01-30,20,20,2026-01-02,2026-01-29,20,True,20,True,20,True,20,True,True
3362,先進光,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
5530,龍巖,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
8091,翔名,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
8436,大江,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6284,佳邦,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6026,福邦證,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
8255,朋程,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
4167,松瑞藥,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6488,環球晶,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
3317,尼克森,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
3088,艾訊,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
4123,晟德,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
3689,湧德,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6903,巨漢,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
3663,鑫科,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
8064,東捷,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6290,良維,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
5478,智冠,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6664,群翊,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
4714,永捷,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6016,康和證,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6435,大中,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
5904,寶雅,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
3217,優群,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6894,衛司特,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
5347,世界,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
4749,新應材,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
6841,長佳智能,TPEx,2026-02-06,20,20,2026-01-09,2026-02-05,20,True,20,True,20,True,20,True,True
