ticker,name,market,segment_start_snapshot,warmup_required_sessions,warmup_actual_sessions,warmup_start,warmup_end
2412,中華電,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
2478,大毅,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
2354,鴻準,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
1609,大亞,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
2327,國巨*,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
6944,兆聯實業,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
3706,神達,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
1210,大成,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
8088,品安,TPEx,2025-10-23,20,20,2025-09-22,2025-10-22
5309,系統電,TPEx,2025-10-23,20,20,2025-09-22,2025-10-22
4772,台特化,TPEx,2025-10-23,20,20,2025-09-22,2025-10-22
8261,富鼎,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
8103,瀚荃,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
1504,東元,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
6197,佳必琪,TWSE,2025-10-23,20,20,2025-09-22,2025-10-22
6173,信昌電,TPEx,2025-10-23,20,20,2025-09-22,2025-10-22
2308,台達電,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
8996,高力,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
1519,華城,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
8150,南茂,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
3035,智原,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
3515,華擎,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
6284,佳邦,TPEx,2025-10-31,20,20,2025-09-30,2025-10-30
6449,鈺邦,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
2454,聯發科,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
6239,力成,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
8046,南電,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
2451,創見,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
2474,可成,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
6182,合晶,TPEx,2025-10-31,20,20,2025-09-30,2025-10-30
8070,長華*,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
8271,宇瞻,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
3189,景碩,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
3037,欣興,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
4967,十銓,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
3363,上詮,TPEx,2025-10-31,20,20,2025-09-30,2025-10-30
3260,威剛,TPEx,2025-10-31,20,20,2025-09-30,2025-10-30
6278,台表科,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
6531,愛普*,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
6488,環球晶,TPEx,2025-10-31,20,20,2025-09-30,2025-10-30
1216,統一,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
3013,晟銘電,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
6139,亞翔,TWSE,2025-10-31,20,20,2025-09-30,2025-10-30
1514,亞力,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2882,國泰金,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2891,中信金,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2912,統一超,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2892,第一金,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2412,中華電,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2886,兆豐金,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
3374,精材,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
2353,宏碁,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
3162,精確,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
6147,頎邦,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
4915,致伸,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
5347,世界,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
3706,神達,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
3529,力旺,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
8261,富鼎,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
1504,東元,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
3217,優群,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
2312,金寶,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
6213,聯茂,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
5469,瀚宇博,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
2368,金像電,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
6763,綠界科技*,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
6191,精成科,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
5289,宜鼎,TPEx,2025-11-07,20,20,2025-10-08,2025-11-06
6446,藥華藥,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
3443,創意,TWSE,2025-11-07,20,20,2025-10-08,2025-11-06
3711,日月光投控,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
6805,富世達,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2360,致茂,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
8046,南電,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2374,佳能,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2481,強茂,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2356,英業達,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2637,慧洋-KY,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2880,華南金,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2478,大毅,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2347,聯強,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
3293,鈊象,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
2377,微星,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
6282,康舒,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2495,普安,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
3702,大聯大,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2455,全新,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
4749,新應材,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
9802,鈺齊-KY,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2345,智邦,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2376,技嘉,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2731,雄獅,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
4979,華星光,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
3406,玉晶光,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
3680,家登,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
3167,大量,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
3264,欣銓,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
6257,矽格,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
6515,穎崴,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2439,美律,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2329,華泰,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
8088,品安,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
5439,高技,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
1785,光洋科,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
5284,jpp-KY,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2486,一詮,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
8358,金居,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
8103,瀚荃,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2327,國巨*,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
6669,緯穎,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
2027,大成鋼,TWSE,2025-11-14,20,20,2025-10-16,2025-11-13
4991,環宇-KY,TPEx,2025-11-14,20,20,2025-10-16,2025-11-13
1513,中興電,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2886,兆豐金,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6121,新普,TPEx,2025-11-21,20,20,2025-10-23,2025-11-20
1514,亞力,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2892,第一金,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2379,瑞昱,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2059,川湖,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
5876,上海商銀,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6446,藥華藥,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2474,可成,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6191,精成科,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
8210,勤誠,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
3017,奇鋐,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2606,裕民,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2383,台光電,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6290,良維,TPEx,2025-11-21,20,20,2025-10-23,2025-11-20
6278,台表科,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
8021,尖點,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2428,興勤,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
8111,立碁,TPEx,2025-11-21,20,20,2025-10-23,2025-11-20
3189,景碩,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
3044,健鼎,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6223,旺矽,TPEx,2025-11-21,20,20,2025-10-23,2025-11-20
6691,洋基工程,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
3105,穩懋,TPEx,2025-11-21,20,20,2025-10-23,2025-11-20
2441,超豐,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
1560,中砂,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
5880,合庫金,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
3037,欣興,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6890,來億-KY,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
2449,京元電子,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
8039,台虹,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
8271,宇瞻,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
6531,愛普*,TWSE,2025-11-21,20,20,2025-10-23,2025-11-20
8150,南茂,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
8112,至上,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
2454,聯發科,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
2890,永豐金,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
8299,群聯,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
3481,群創,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
5289,宜鼎,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
1815,富喬,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
6548,長科*,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
2344,華邦電,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
2634,漢翔,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
3081,聯亞,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
3260,威剛,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
3013,晟銘電,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
3491,昇達科,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
2421,建準,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
2329,華泰,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
3363,上詮,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
8131,福懋科,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
2451,創見,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
3715,定穎投控,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
3264,欣銓,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
6805,富世達,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
6510,精測,TPEx,2025-11-28,20,20,2025-10-31,2025-11-27
6781,AES-KY,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
2884,玉山金,TWSE,2025-11-28,20,20,2025-10-31,2025-11-27
6209,今國光,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
2641,正德,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
2887,台新新光金,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
3665,貿聯-KY,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
2374,佳能,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
2356,英業達,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
8358,金居,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
5439,高技,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
2327,國巨*,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
6683,雍智科技,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
3357,臺慶科,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
6173,信昌電,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
2375,凱美,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
4991,環宇-KY,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
8039,台虹,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
3163,波若威,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
5340,建榮,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
3706,神達,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
2449,京元電子,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
3236,千如,TPEx,2025-12-05,20,20,2025-11-07,2025-12-04
8033,雷虎,TWSE,2025-12-05,20,20,2025-11-07,2025-12-04
2360,致茂,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2303,聯電,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
5469,瀚宇博,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2892,第一金,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2467,志聖,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2371,大同,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6121,新普,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
6691,洋基工程,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6781,AES-KY,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2472,立隆電,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
1560,中砂,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
3551,世禾,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
8028,昇陽半導體,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
4904,遠傳,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6191,精成科,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
3533,嘉澤,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
8042,金山電,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
6669,緯穎,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2404,漢唐,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6531,愛普*,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
5347,世界,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
2368,金像電,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
5274,信驊,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
5284,jpp-KY,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6584,南俊國際,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
6739,竹陞科技,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
3443,創意,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6239,力成,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6274,台燿,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
1785,光洋科,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
3090,日電貿,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
6442,光聖,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
2383,台光電,TWSE,2025-12-12,20,20,2025-11-14,2025-12-11
3624,光頡,TPEx,2025-12-12,20,20,2025-11-14,2025-12-11
3653,健策,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
1795,美時,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
2880,華南金,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
2610,華航,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
1815,富喬,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
6788,華景電,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
2634,漢翔,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3131,弘塑,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
3711,日月光投控,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3045,台灣大,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6415,矽力*-KY,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
2645,長榮航太,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
2606,裕民,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6903,巨漢,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
8996,高力,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3260,威剛,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
4938,和碩,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
2605,新興,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3264,欣銓,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
8358,金居,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
2441,超豐,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
2618,長榮航,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6290,良維,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
2637,慧洋-KY,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
1514,亞力,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
4979,華星光,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
3236,千如,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
3563,牧德,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6414,樺漢,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6282,康舒,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6196,帆宣,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3030,德律,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3715,定穎投控,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
6257,矽格,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
3324,雙鴻,TPEx,2025-12-19,20,20,2025-11-21,2025-12-18
6515,穎崴,TWSE,2025-12-19,20,20,2025-11-21,2025-12-18
5309,系統電,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
5536,聖暉*,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
2504,國產,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
6691,洋基工程,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
6739,竹陞科技,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
3044,健鼎,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2301,光寶科,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
6944,兆聯實業,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2520,冠德,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2308,台達電,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3037,欣興,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2368,金像電,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
5522,遠雄,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2883,凱基金,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
8042,金山電,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
3090,日電貿,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
8033,雷虎,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3167,大量,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3017,奇鋐,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
5340,建榮,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
8043,蜜望實,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
8039,台虹,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
6805,富世達,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3305,昇貿,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3443,創意,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2492,華新科,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3265,台星科,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
2402,毅嘉,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3105,穩懋,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
3163,波若威,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
8210,勤誠,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
3189,景碩,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
2329,華泰,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
8021,尖點,TWSE,2025-12-26,20,20,2025-11-27,2025-12-24
6182,合晶,TPEx,2025-12-26,20,20,2025-11-27,2025-12-24
8112,至上,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
2345,智邦,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
3030,德律,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6196,帆宣,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6239,力成,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6903,巨漢,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
7769,鴻勁,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
4971,IET-KY,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
2441,超豐,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
3663,鑫科,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
8150,南茂,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6291,沛亨,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
6290,良維,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
2376,技嘉,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
3036,文曄,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
8131,福懋科,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
2409,友達,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
3563,牧德,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
2404,漢唐,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6282,康舒,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6510,精測,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
3363,上詮,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
6223,旺矽,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
5274,信驊,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
6753,龍德造船,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
6139,亞翔,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
5289,宜鼎,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
6188,廣明,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
8064,東捷,TPEx,2026-01-02,20,20,2025-12-03,2025-12-31
1608,華榮,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
2618,長榮航,TWSE,2026-01-02,20,20,2025-12-03,2025-12-31
8033,雷虎,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
3264,欣銓,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
3491,昇達科,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
2308,台達電,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
2474,可成,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
5347,世界,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
3211,順達,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
3374,精材,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
2368,金像電,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
6285,啟碁,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
2455,全新,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
6531,愛普*,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
8271,宇瞻,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
4749,新應材,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
4772,台特化,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
3044,健鼎,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
4916,事欣科,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
5269,祥碩,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
6182,合晶,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
6415,矽力*-KY,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
1477,聚陽,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
6209,今國光,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
6274,台燿,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
1590,亞德客-KY,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
3689,湧德,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
3019,亞光,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
3090,日電貿,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
2313,華通,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
3105,穩懋,TPEx,2026-01-09,20,20,2025-12-10,2026-01-08
2412,中華電,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
8996,高力,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
3583,辛耘,TWSE,2026-01-09,20,20,2025-12-10,2026-01-08
2467,志聖,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
2382,廣達,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
4979,華星光,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15
8131,福懋科,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
6282,康舒,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
6257,矽格,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
1605,華新,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
3017,奇鋐,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
4958,臻鼎-KY,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
3265,台星科,TPEx,2026-01-16,20,20,2025-12-17,2026-01-15
6213,聯茂,TWSE,2026-01-16,20,20,2025-12-17,2026-01-15
