timestamp,step,status,detail
2026-07-03T14:50:22+08:00,probe_twse_twt85u_anchor,retrieved,2021-02-01 accepted=22
2026-07-03T14:50:22+08:00,probe_twse_twt85u_anchor,retrieved,2021-02-26 accepted=22
2026-07-03T14:50:23+08:00,probe_twse_twt85u_anchor,retrieved,2021-03-02 accepted=22
2026-07-03T14:50:23+08:00,probe_twse_twt85u_anchor,retrieved,2021-03-31 accepted=23
2026-07-03T14:50:24+08:00,probe_twse_twt85u_anchor,retrieved,2021-04-01 accepted=23
2026-07-03T14:50:24+08:00,probe_twse_twt85u_anchor,retrieved,2021-04-29 accepted=22
2026-07-03T14:50:24+08:00,probe_twse_twt85u_anchor,retrieved,2021-05-03 accepted=22
2026-07-03T14:50:25+08:00,probe_twse_twt85u_anchor,retrieved,2021-05-31 accepted=22
2026-07-03T14:50:25+08:00,probe_twse_twt85u_anchor,retrieved,2021-06-01 accepted=22
2026-07-03T14:50:25+08:00,probe_twse_twt85u_anchor,retrieved,2021-06-30 accepted=21
2026-07-03T14:50:25+08:00,probe_twse_twt85u_anchor,retrieved,2021-07-01 accepted=21
2026-07-03T14:50:25+08:00,probe_twse_twt85u_anchor,retrieved,2021-07-30 accepted=21
2026-07-03T14:50:26+08:00,probe_twse_twt85u_anchor,retrieved,2021-08-02 accepted=21
2026-07-03T14:50:26+08:00,probe_twse_twt85u_anchor,retrieved,2021-08-31 accepted=19
2026-07-03T14:50:26+08:00,probe_twse_twt85u_anchor,retrieved,2021-09-01 accepted=19
2026-07-03T14:50:26+08:00,probe_twse_twt85u_anchor,retrieved,2021-09-30 accepted=18
2026-07-03T14:50:26+08:00,probe_twse_twt85u_anchor,retrieved,2021-10-01 accepted=18
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2021-10-29 accepted=19
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2021-11-01 accepted=19
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2021-11-30 accepted=19
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2021-12-01 accepted=19
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2021-12-30 accepted=18
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2022-01-03 accepted=18
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2022-01-26 accepted=19
2026-07-03T14:50:27+08:00,probe_twse_twt85u_anchor,retrieved,2022-02-07 accepted=19
2026-07-03T14:50:28+08:00,probe_twse_twt85u_anchor,retrieved,2022-02-25 accepted=19
2026-07-03T14:50:28+08:00,probe_twse_twt85u_anchor,retrieved,2022-03-01 accepted=19
2026-07-03T14:50:28+08:00,probe_twse_twt85u_anchor,retrieved,2022-03-31 accepted=18
2026-07-03T14:50:28+08:00,probe_twse_twt85u_anchor,retrieved,2022-04-01 accepted=18
2026-07-03T14:50:28+08:00,probe_twse_twt85u_anchor,retrieved,2022-04-29 accepted=19
2026-07-03T14:50:28+08:00,probe_twse_twt85u_anchor,retrieved,2022-05-03 accepted=19
2026-07-03T14:50:29+08:00,probe_twse_twt85u_anchor,retrieved,2022-05-31 accepted=17
2026-07-03T14:50:29+08:00,probe_twse_twt85u_anchor,retrieved,2022-06-01 accepted=17
2026-07-03T14:50:29+08:00,probe_twse_twt85u_anchor,retrieved,2022-06-30 accepted=17
2026-07-03T14:50:29+08:00,probe_twse_twt85u_anchor,retrieved,2022-07-01 accepted=17
2026-07-03T14:50:29+08:00,probe_twse_twt85u_anchor,retrieved,2022-07-29 accepted=18
2026-07-03T14:50:29+08:00,probe_twse_twt85u_anchor,retrieved,2022-08-01 accepted=18
2026-07-03T14:50:30+08:00,probe_twse_twt85u_anchor,retrieved,2022-08-31 accepted=15
2026-07-03T14:50:30+08:00,probe_twse_twt85u_anchor,retrieved,2022-09-01 accepted=15
2026-07-03T14:50:30+08:00,probe_twse_twt85u_anchor,retrieved,2022-09-30 accepted=12
2026-07-03T14:50:30+08:00,probe_twse_twt85u_anchor,retrieved,2022-10-03 accepted=13
2026-07-03T14:50:30+08:00,probe_twse_twt85u_anchor,retrieved,2022-10-31 accepted=13
2026-07-03T14:50:30+08:00,probe_twse_twt85u_anchor,retrieved,2022-11-01 accepted=13
2026-07-03T14:50:31+08:00,probe_twse_twt85u_anchor,retrieved,2022-11-30 accepted=13
2026-07-03T14:50:31+08:00,probe_twse_twt85u_anchor,retrieved,2022-12-01 accepted=13
2026-07-03T14:50:31+08:00,probe_twse_twt85u_anchor,retrieved,2022-12-30 accepted=13
2026-07-03T14:50:31+08:00,probe_twse_twt85u_anchor,retrieved,2023-01-03 accepted=13
2026-07-03T14:50:31+08:00,probe_twse_twt85u_anchor,retrieved,2023-01-31 accepted=13
2026-07-03T14:50:31+08:00,probe_twse_twt85u_anchor,retrieved,2023-02-01 accepted=13
2026-07-03T14:50:32+08:00,probe_twse_twt85u_anchor,retrieved,2023-02-24 accepted=13
2026-07-03T14:50:32+08:00,probe_twse_twt85u_anchor,retrieved,2023-03-01 accepted=13
2026-07-03T14:50:32+08:00,probe_twse_twt85u_anchor,retrieved,2023-03-31 accepted=15
2026-07-03T14:50:32+08:00,probe_twse_twt85u_anchor,retrieved,2023-04-06 accepted=15
2026-07-03T14:50:32+08:00,probe_twse_twt85u_anchor,retrieved,2023-04-28 accepted=16
2026-07-03T14:50:32+08:00,probe_twse_twt85u_anchor,retrieved,2023-05-02 accepted=16
2026-07-03T14:50:33+08:00,probe_twse_twt85u_anchor,retrieved,2023-05-31 accepted=12
2026-07-03T14:50:33+08:00,probe_twse_twt85u_anchor,retrieved,2023-06-01 accepted=12
2026-07-03T14:50:33+08:00,probe_twse_twt85u_anchor,retrieved,2023-06-30 accepted=14
2026-07-03T14:50:34+08:00,probe_twse_twt85u_anchor,retrieved,2023-07-03 accepted=14
2026-07-03T14:50:34+08:00,probe_twse_twt85u_anchor,retrieved,2023-07-31 accepted=14
2026-07-03T14:50:34+08:00,probe_twse_twt85u_anchor,retrieved,2023-08-01 accepted=14
2026-07-03T14:50:35+08:00,probe_twse_twt85u_anchor,retrieved,2023-08-31 accepted=14
2026-07-03T14:50:36+08:00,probe_twse_twt85u_anchor,retrieved,2023-09-01 accepted=14
2026-07-03T14:50:36+08:00,probe_twse_twt85u_anchor,retrieved,2023-09-28 accepted=13
2026-07-03T14:50:36+08:00,probe_twse_twt85u_anchor,retrieved,2023-10-02 accepted=13
2026-07-03T14:50:36+08:00,probe_twse_twt85u_anchor,retrieved,2023-10-31 accepted=14
2026-07-03T14:50:36+08:00,probe_twse_twt85u_anchor,retrieved,2023-11-01 accepted=14
2026-07-03T14:50:36+08:00,probe_twse_twt85u_anchor,retrieved,2023-11-30 accepted=13
2026-07-03T14:50:37+08:00,probe_twse_twt85u_anchor,retrieved,2023-12-01 accepted=13
2026-07-03T14:50:38+08:00,probe_twse_twt85u_anchor,retrieved,2023-12-29 accepted=14
2026-07-03T14:50:38+08:00,probe_twse_twt85u_anchor,retrieved,2024-01-02 accepted=14
2026-07-03T14:50:38+08:00,probe_twse_twt85u_anchor,retrieved,2024-01-31 accepted=13
2026-07-03T14:50:38+08:00,probe_twse_twt85u_anchor,retrieved,2024-02-01 accepted=13
2026-07-03T14:50:39+08:00,probe_twse_twt85u_anchor,retrieved,2024-02-29 accepted=13
2026-07-03T14:50:39+08:00,probe_twse_twt85u_anchor,retrieved,2024-03-01 accepted=13
2026-07-03T14:50:39+08:00,probe_twse_twt85u_anchor,retrieved,2024-03-29 accepted=14
2026-07-03T14:50:39+08:00,probe_twse_twt85u_anchor,retrieved,2024-04-01 accepted=14
2026-07-03T14:50:39+08:00,probe_twse_twt85u_anchor,retrieved,2024-04-30 accepted=13
2026-07-03T14:50:40+08:00,probe_twse_twt85u_anchor,retrieved,2024-05-03 accepted=12
2026-07-03T14:50:40+08:00,probe_twse_twt85u_anchor,retrieved,2024-05-31 accepted=13
2026-07-03T14:50:41+08:00,probe_twse_twt85u_anchor,retrieved,2024-06-03 accepted=13
2026-07-03T14:50:42+08:00,probe_twse_twt85u_anchor,retrieved,2024-06-28 accepted=13
2026-07-03T14:50:42+08:00,probe_twse_twt85u_anchor,retrieved,2024-07-01 accepted=13
2026-07-03T14:50:42+08:00,probe_twse_twt85u_anchor,retrieved,2024-07-31 accepted=13
2026-07-03T14:50:43+08:00,probe_twse_twt85u_anchor,retrieved,2024-08-01 accepted=13
2026-07-03T14:50:44+08:00,probe_twse_twt85u_anchor,retrieved,2024-08-30 accepted=12
2026-07-03T14:50:46+08:00,probe_twse_twt85u_anchor,retrieved,2024-09-02 accepted=12
2026-07-03T14:50:46+08:00,probe_twse_twt85u_anchor,retrieved,2024-09-30 accepted=12
2026-07-03T14:50:46+08:00,probe_twse_twt85u_anchor,retrieved,2024-10-01 accepted=12
2026-07-03T14:50:46+08:00,probe_twse_twt85u_anchor,retrieved,2024-10-30 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2024-11-01 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2024-11-29 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2024-12-02 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2024-12-31 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2025-01-02 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2025-01-22 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2025-02-03 accepted=12
2026-07-03T14:50:47+08:00,probe_twse_twt85u_anchor,retrieved,2025-02-27 accepted=12
2026-07-03T14:50:48+08:00,probe_twse_twt85u_anchor,retrieved,2025-03-03 accepted=13
2026-07-03T14:50:48+08:00,probe_twse_twt85u_anchor,retrieved,2025-03-31 accepted=14
2026-07-03T14:50:48+08:00,probe_twse_twt85u_anchor,retrieved,2025-04-01 accepted=14
2026-07-03T14:50:48+08:00,probe_twse_twt85u_anchor,retrieved,2025-04-30 accepted=14
2026-07-03T14:50:48+08:00,probe_twse_twt85u_anchor,retrieved,2025-05-02 accepted=14
2026-07-03T14:50:48+08:00,probe_twse_twt85u_anchor,retrieved,2025-05-29 accepted=13
2026-07-03T14:50:51+08:00,probe_twse_twt85u_anchor,retrieved,2025-06-02 accepted=13
2026-07-03T14:50:51+08:00,probe_twse_twt85u_anchor,retrieved,2025-06-30 accepted=14
2026-07-03T14:50:51+08:00,probe_twse_twt85u_anchor,retrieved,2025-07-01 accepted=14
2026-07-03T14:50:51+08:00,probe_twse_twt85u_anchor,retrieved,2025-07-31 accepted=14
2026-07-03T14:50:51+08:00,probe_twse_twt85u_anchor,retrieved,2025-08-01 accepted=14
2026-07-03T14:50:52+08:00,probe_twse_twt85u_anchor,retrieved,2025-08-29 accepted=14
2026-07-03T14:50:52+08:00,probe_twse_twt85u_anchor,retrieved,2025-09-01 accepted=14
2026-07-03T14:50:52+08:00,probe_twse_twt85u_anchor,retrieved,2025-09-30 accepted=13
2026-07-03T14:50:52+08:00,probe_twse_twt85u_anchor,retrieved,2025-10-01 accepted=13
2026-07-03T14:50:53+08:00,probe_twse_twt85u_anchor,retrieved,2025-10-31 accepted=13
2026-07-03T14:50:53+08:00,probe_twse_twt85u_anchor,retrieved,2025-11-03 accepted=12
2026-07-03T14:50:53+08:00,probe_twse_twt85u_anchor,retrieved,2025-11-28 accepted=12
2026-07-03T14:50:53+08:00,probe_twse_twt85u_anchor,retrieved,2025-12-01 accepted=12
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2025-12-31 accepted=12
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2026-01-02 accepted=12
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2026-01-30 accepted=12
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2026-02-02 accepted=12
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2026-02-26 accepted=13
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2026-03-02 accepted=13
2026-07-03T14:50:56+08:00,probe_twse_twt85u_anchor,retrieved,2026-03-31 accepted=13
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-04-01 accepted=13
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-04-30 accepted=13
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-05-04 accepted=13
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-05-29 accepted=13
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-06-01 accepted=13
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-06-30 accepted=12
2026-07-03T14:50:57+08:00,probe_twse_twt85u_anchor,retrieved,2026-07-01 accepted=12
2026-07-03T14:50:58+08:00,probe_twse_twt85u_anchor,retrieved,2026-07-02 accepted=12
2026-07-03T14:50:58+08:00,probe_additional_source,retrieved,tpex_cmode_current accepted=20
2026-07-03T14:50:59+08:00,probe_additional_source,retrieved,twse_announcement_punish_date_probe accepted=32
2026-07-03T14:50:59+08:00,probe_additional_source,retrieved,tpex_disposal_information_current accepted=29
2026-07-03T14:50:59+08:00,probe_additional_source,retrieved,twse_daily_material_information_current accepted=26
2026-07-03T14:50:59+08:00,probe_additional_source,retrieved,tpex_daily_material_information_current accepted=9
2026-07-03T14:50:59+08:00,probe_additional_source,retrieved_but_ignored_historical_params,tpex_spendi_history_no_param_support accepted=0
2026-07-03T14:50:59+08:00,write_outputs,completed_partial,accepted_events=5994 attempts=425
