family,ticker,route_scope,source_url,source_hash,cache_path,cache_reused,requested_rows,accepted_rows,blocked_rows,status
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230801&selectType=ALLBUT0999,008051f96e2641e50c23d2044f6f1ebea3573a465025dbbc4306a294a8f2c4d9,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230802&selectType=ALLBUT0999,42eafda211b3bbcbbfab3cb20dd8c03ce24e9f10e558c6a87df90ebacb530219,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230804&selectType=ALLBUT0999,61c95e762e481e916d1294166aa24ac78976360aac5e8427f15108ed37849249,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230807&selectType=ALLBUT0999,5bb1cc00985263ad7a7769e9389e5544aa37fdf5dfb4ff045042e713fe03c605,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230808&selectType=ALLBUT0999,0ab899ca1b645a3cc9b37b397256194b55cd5cc3a3884b41dbb0ae9e96e50875,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230809&selectType=ALLBUT0999,5035ed18b4c613d5a0a4474bc586c6227a99af0211aa998f45e7707e1481e79e,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230810&selectType=ALLBUT0999,af8c2cac5f5fa46e88f972e9e706fbe44eaf4ecec807b7250fe606dc63152883,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230912&selectType=ALLBUT0999,2d03b8439c1b820b225153610ee9a874f9132c5c4c546eda38768e69b1a92a49,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230913&selectType=ALLBUT0999,b14a0e5eef33c5622ee8c6f344b49f169e5a968e56983da63356f200630e1ed9,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230914&selectType=ALLBUT0999,698a2dc4129b2843e10a0e2c74e91e9996a29c32b1aed9b66d8c69f111702888,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230915&selectType=ALLBUT0999,a90e489dc8092dc21d0e833212fd6d3bad527ccbe95eaa43eaeced59fec590b4,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230918&selectType=ALLBUT0999,0d68889236a69acf98edc09dc6b3f282c2542816b2caa3a16d7522defd002a3e,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230919&selectType=ALLBUT0999,a7b8a00765b205cfb24d4ffa0041bf40809052fb490b56bf4aab907d717c19ba,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230920&selectType=ALLBUT0999,75310e14976dfb117fdad9f7d4e32f8f7fa41207180f3d1f4622b37e100f3b43,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230921&selectType=ALLBUT0999,81d9a08f8b3b360f2c894aa846e9c81d3a1a5912ab07848c2c00db1bab4e1b29,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230922&selectType=ALLBUT0999,b1e6aaed7bc47d08831542cc813463bf9c5438b151e642f108f935e9b2e30ebc,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230925&selectType=ALLBUT0999,694b52010b01c466ff0fbd5c8e76ed0a1d5e690c5907f11332b1aafb8d86016f,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230926&selectType=ALLBUT0999,b02b4b91e99639c480b29312bd5ab42240fc67ce1938f02304b82f5b38142ee6,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230927&selectType=ALLBUT0999,1803a74dea3a060898ae1b5688e576d32302e7ef1f8a7aefc02458e2893ccbb3,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20230928&selectType=ALLBUT0999,e25865cf88caa2c0fcde0b50397d931fe5677e4f2ffcf76c87d7aac56a5455a5,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231002&selectType=ALLBUT0999,0bbc0e8eb724af28fdb2a6c26aa263c8270c2192edd7b212cf951be3cf820cff,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231003&selectType=ALLBUT0999,5342f60a68aaa55a088823fec57719a02754f1339be87580d6f1c0c81facfe7c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231004&selectType=ALLBUT0999,f78a478719157457cbf705cf5cacd24637ec761daeb41c981205132a067bd763,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231005&selectType=ALLBUT0999,05b5a202a249f651de4410b46637f2e6a72ae1bcfd0798c063e2915838a02381,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231006&selectType=ALLBUT0999,f2fd6a8968c55f8734c0e8f69d28ad1f3e9c19fd10f757d6ca5890b50670ca37,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231011&selectType=ALLBUT0999,35614620b9213fc9233256d05257b4e7917daaeda3fbf02f552ca059c92984c0,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231012&selectType=ALLBUT0999,19ed8684ce307ef813466cf6237d6981ebebe53e40c61657a36a940d36dfbc31,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231117&selectType=ALLBUT0999,e98bfa3e8250f1e1d99461de62cb0063d8a4fe075e246bb2d23706743d708f92,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231120&selectType=ALLBUT0999,69d4c58b01356816255c972fe40c7e0de0c66c50061f9462c1dbd98ddddea938,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231121&selectType=ALLBUT0999,d95cd160b17ee969a6860d26f1b5a2febf96ab9227d4f39ec0a8eeb74e162cac,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231122&selectType=ALLBUT0999,d3d8f9b65d7c71c0dae5f455a9cd719a411e76b9d31baccd8e40b22366887050,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231123&selectType=ALLBUT0999,e2d4760b48315a31f0fc9d6e0d63f0a65dfcfd4ea17dd268d564384fe58ea4f1,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231124&selectType=ALLBUT0999,42d30b94ad5580d4698522f7c4a540ac7e753e832371802a6471535a6a14363c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231127&selectType=ALLBUT0999,65d0ef98b1bf0d12f6b31b61abe185a637e1438c733d5d43a8078cff8d24cc3d,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231128&selectType=ALLBUT0999,5113e100418b815cc4827c1e1b1db2eecea39294bf8ede2769a5c2637ccf3d23,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231129&selectType=ALLBUT0999,9668c76cc49146a954063be4060159aad81e33bbc8e3c7b3dbad305577fe9146,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231130&selectType=ALLBUT0999,1f7d1b3701156f0dd21eeda0c9ca4786977e94e384b0fdb4689affffda8fd304,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231201&selectType=ALLBUT0999,6f24b37cb453f8de1b4c1def251278ce46d94637574194d313c5f102d31724ed,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231204&selectType=ALLBUT0999,4e8457fb56a1f21a27d3e2261358a80e0e35417c7bd73861170ba0dca59d1c6b,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231205&selectType=ALLBUT0999,a8033901a8b6dcf02c7b658d89cded6ad61a87537afeb1f8802af12471affac3,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231206&selectType=ALLBUT0999,9a55c8662482971cf3b31124e19aecbd1d9a3876b313074f16a2adf7d4c774fb,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231207&selectType=ALLBUT0999,f798197436a03f436a72babc3c5a3a121887a701638132e158ed00531e0aaa76,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231208&selectType=ALLBUT0999,040bacb8c6acbc97f4e8d4d15cc205588da4076775744253b95b6f40ef22e884,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231211&selectType=ALLBUT0999,8b77105025e0c505d0351bb643d7cd05dcdbe901f41d197758b43ac45881071d,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231212&selectType=ALLBUT0999,541b4a8e97cbdcfede66a6d2a563710311d0b4b68c083f41a016102b1513728e,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231213&selectType=ALLBUT0999,78c821bc254e1531b9641e640a891f9cd177834cf24fc91c7535a72b85ad2365,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20231214&selectType=ALLBUT0999,97b34cfabc785b5215c99ac4d12c7c6c0ac1ef79747708dab87e041be9447503,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240626&selectType=ALLBUT0999,027ad28c8857e98680fbf83c30b217f53e8e7159d6184872a4718a50c890950a,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240627&selectType=ALLBUT0999,54b5a0493e0c8dba69cef2226c953c5efe7e481b410e6d56b3c10bb6202b9e18,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240628&selectType=ALLBUT0999,3531d29f324c709cabde066317c8886329c1b7b5150bccb20c7368705012cd68,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240701&selectType=ALLBUT0999,6bb534f84116f49e84ca84860a7c5ab5345e29ba4b9e74ac0b4876b86565c4a7,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240702&selectType=ALLBUT0999,7024936b57eaf0be7681d7f523d83a33704db4643e616857a4a618869f114c33,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240703&selectType=ALLBUT0999,0b026a964368ad89c03251e0134fbf02fc57c6ee3f9b777111d851e0eb5213e3,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240704&selectType=ALLBUT0999,7a571d120ae58026745e1c4b3e5c90689f8d87469bb8d6518dfe52851c5e1890,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240705&selectType=ALLBUT0999,55aee567548766b9f4aac5d59c5404cee88aa90c6d5d9e49fcb7a1d1f30bf1e9,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240708&selectType=ALLBUT0999,6ba9ac874740e3947087ff5b636d1b7a112df60399b4da4d868e89aecc3eab89,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240709&selectType=ALLBUT0999,8d4e4a4aeac781d9259c2a0080b256e88471044ec32a3e530ae75834c6db0a7a,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240710&selectType=ALLBUT0999,74d37dc6777c2c63c96a2c948901447a6dbc1d659ea5e52607bb8c84128edb0c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240711&selectType=ALLBUT0999,a03220d1c0e21144f0117ec2a3957885774b057cb920b2716e1a672c82b9fd95,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240712&selectType=ALLBUT0999,1b9c06ac9a477344e84ba3178725442c254542bc5f88ff62deaaa0273f9cfc2b,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240715&selectType=ALLBUT0999,b30a99441735522ea6422791ed5c9b21d0a8d274901b45c3a909c837715afeb6,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240716&selectType=ALLBUT0999,ce5bfbc40b9073f9a5605b3917573b6412de28731b758e37f8bad826697001f7,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240717&selectType=ALLBUT0999,8e70fd02e76d7b3b2f647f08fde3bda694cd0db97dd88705bda4ecf77131813c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240718&selectType=ALLBUT0999,bb5114e06c04a720b30767836197e66953b6ae179d8f50bbb1a107a96d9b4351,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240719&selectType=ALLBUT0999,7ce897aee6a32caca0a0e845111c90e3d9638b8dc159131bfd125e21a27961b2,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240722&selectType=ALLBUT0999,641f147288da41630de0457ee50d6d273a7a2004f78022fa281f40fde99c32ae,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240723&selectType=ALLBUT0999,89f09aeb7a0d3afd5357294a6cdeca5dab173d3b246528d61dbce9264d21b70b,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240729&selectType=ALLBUT0999,629fbd6d40bf3b235216c0be6c7f64de599906b833d0686a6d00fb853e486b0b,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240730&selectType=ALLBUT0999,c0124a217d75901a13c882f20edbe4123aacfcbac0f88ac100773ba4af63281c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240731&selectType=ALLBUT0999,7a259e5738feaa8bacca03fb858c922bf1f5691f89d3705bf93e1ceba1e2a8ec,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240801&selectType=ALLBUT0999,fcdc9107355cecc499816d38369dec38457bc7981085baea6e7667c437147a2c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240802&selectType=ALLBUT0999,a1af72e680c2c9a5906196ef7a9f4641dfba9cc24109dd58e183baacd77c4cb6,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240805&selectType=ALLBUT0999,6524ae7b635b0bd69ea80287e995497023435c5f35ef9ebd9d891a882cab17fb,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240806&selectType=ALLBUT0999,9f8974c1823aac0c132fe6b0dd0aabd99df13ecc63017a811f3e19d7d7512373,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240807&selectType=ALLBUT0999,8a3e127c31a8b9ab0a6ca5dd40a2643290a48ee792688cd47292367653057147,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240808&selectType=ALLBUT0999,2a2a6ba0e679598fdc235c75040c9e292984342a9116702665fd2aa80e55c929,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240809&selectType=ALLBUT0999,2dbb397d1971ce1442e1266d34ccafd9b43bb2e15298735d05789486cdaccb7b,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240812&selectType=ALLBUT0999,1b6d2221d01c1efa5db8dd377425d13bb2409dbb23875de90bb3107ee3cafd7d,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240813&selectType=ALLBUT0999,dde2be4edc766a3ce031f809085d9c6f9a8d9489eb182229e59b4e07c9a8819e,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240814&selectType=ALLBUT0999,fa709fdc56c5a06029067a747ac25f70ecd0e4f3d11f20dbe7270aec0d2d78ad,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240815&selectType=ALLBUT0999,953174b91ce3f76db033096ad6b34c8a01fc9de3a13fc2ba0824b74096344a3c,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240816&selectType=ALLBUT0999,0a2d1ecdb97ef0ab4589e6eed106a0479d915e7ed6336c9c8791c2fa5321e07a,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240819&selectType=ALLBUT0999,c45f1835283823ce1beec194a7b1aab4ec0ed6d5b2bd088d1049e96548f428a7,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240820&selectType=ALLBUT0999,b646ccfbf83f7eb82bf265dd3873cbf60c1bfd43ebae59cb0eb8edad167a8628,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240821&selectType=ALLBUT0999,7f9ffc5618dca977e19b3a156f8e9f7c8cafbb9ebf70da93d0f5b6775a9dfc3b,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240822&selectType=ALLBUT0999,f86ca7dfa774968a5c6ccb955458126a1e913a36e6fbc118c43ad064d18da92d,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240823&selectType=ALLBUT0999,de76a7d94d427956188a86670371efbdc5d960d09575f53d5c85340255c3ad3d,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240826&selectType=ALLBUT0999,a513abdd4a48ab6c6f1805760bb3e64e51c7677e2b66adc4ce79afa573827aae,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240827&selectType=ALLBUT0999,dc35e8f6013be13ab7574061356e00799183fc9e054d0293e6a41bbc7abfe6bb,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240828&selectType=ALLBUT0999,de371dfa3ed9234d98ca360a609feb2ecc07957b0b274358972ee85fb103311f,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240829&selectType=ALLBUT0999,8b3e54f65547bb905355ca37f7201512d2c042e1c3fe9ac20dbbb09c8e1c8363,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20240930&selectType=ALLBUT0999,1e88f37227888c3e8b60ef25b5b1d0e99340ba45a0ba8bd029998510f06736be,existing_compact,True,1,1,0,reused
foreign_ownership,bounded_4_ticker_scope,exact_primary80_chip_20d_warmup_reuse,https://www.twse.com.tw/fund/MI_QFIIS?response=json&date=20241001&selectType=ALLBUT0999,aad71d4635b9cdc5308d8ef0d881c5eef513a6a81abf660074629eadff80a198,existing_compact,True,1,1,0,reused
