date,market,blocked_reason,row_count
2023-09-20,TPEx,zero_or_missing_trade_fields,16
2023-09-21,TWSE,non_common_stock_security_code,219
2023-09-21,TWSE,zero_or_missing_trade_fields,3
2023-09-21,TPEx,non_common_stock_security_code,9500
2023-09-21,TPEx,zero_or_missing_trade_fields,12
2023-09-22,TWSE,non_common_stock_security_code,219
2023-09-22,TWSE,zero_or_missing_trade_fields,4
2023-09-22,TPEx,non_common_stock_security_code,9492
2023-09-22,TPEx,zero_or_missing_trade_fields,18
2023-09-25,TWSE,non_common_stock_security_code,219
2023-09-25,TWSE,zero_or_missing_trade_fields,3
2023-09-25,TPEx,non_common_stock_security_code,9518
2023-09-25,TPEx,zero_or_missing_trade_fields,20
2023-09-26,TWSE,non_common_stock_security_code,219
2023-09-26,TWSE,zero_or_missing_trade_fields,1
2023-09-26,TPEx,non_common_stock_security_code,9555
2023-09-26,TPEx,zero_or_missing_trade_fields,18
2023-09-27,TWSE,non_common_stock_security_code,219
2023-09-27,TWSE,zero_or_missing_trade_fields,8
2023-09-27,TPEx,non_common_stock_security_code,9565
2023-09-27,TPEx,zero_or_missing_trade_fields,15
2023-09-28,TWSE,non_common_stock_security_code,219
2023-09-28,TWSE,zero_or_missing_trade_fields,5
2023-09-28,TPEx,non_common_stock_security_code,9446
2023-09-28,TPEx,zero_or_missing_trade_fields,20
2023-10-02,TWSE,non_common_stock_security_code,219
2023-10-02,TWSE,zero_or_missing_trade_fields,2
2023-10-02,TPEx,non_common_stock_security_code,9486
2023-10-02,TPEx,zero_or_missing_trade_fields,20
2023-10-03,TWSE,non_common_stock_security_code,219
2023-10-03,TWSE,zero_or_missing_trade_fields,2
2023-10-03,TPEx,non_common_stock_security_code,9547
2023-10-03,TPEx,zero_or_missing_trade_fields,26
2023-10-04,TWSE,non_common_stock_security_code,219
2023-10-04,TWSE,zero_or_missing_trade_fields,4
2023-10-04,TPEx,non_common_stock_security_code,9538
2023-10-04,TPEx,zero_or_missing_trade_fields,25
2023-10-05,TWSE,non_common_stock_security_code,219
2023-10-05,TWSE,zero_or_missing_trade_fields,4
2023-10-05,TPEx,non_common_stock_security_code,9564
2023-10-05,TPEx,zero_or_missing_trade_fields,18
2023-10-06,TWSE,non_common_stock_security_code,219
2023-10-06,TWSE,zero_or_missing_trade_fields,4
2023-10-06,TPEx,non_common_stock_security_code,9373
2023-10-06,TPEx,zero_or_missing_trade_fields,15
2023-10-11,TWSE,non_common_stock_security_code,219
2023-10-11,TWSE,zero_or_missing_trade_fields,1
2023-10-11,TPEx,non_common_stock_security_code,9374
2023-10-11,TPEx,zero_or_missing_trade_fields,16
2023-10-12,TWSE,non_common_stock_security_code,219
2023-10-12,TWSE,zero_or_missing_trade_fields,1
2023-10-12,TPEx,non_common_stock_security_code,9389
2023-10-12,TPEx,zero_or_missing_trade_fields,14
2023-10-13,TWSE,non_common_stock_security_code,219
2023-10-13,TWSE,zero_or_missing_trade_fields,2
2023-10-13,TPEx,non_common_stock_security_code,9350
2023-10-13,TPEx,zero_or_missing_trade_fields,19
2023-10-16,TWSE,non_common_stock_security_code,220
2023-10-16,TWSE,zero_or_missing_trade_fields,4
2023-10-16,TPEx,non_common_stock_security_code,9372
2023-10-16,TPEx,zero_or_missing_trade_fields,19
2023-10-17,TWSE,non_common_stock_security_code,220
2023-10-17,TWSE,zero_or_missing_trade_fields,2
2023-10-17,TPEx,non_common_stock_security_code,9390
2023-10-17,TPEx,zero_or_missing_trade_fields,11
2023-10-18,TWSE,non_common_stock_security_code,220
2023-10-18,TWSE,zero_or_missing_trade_fields,1
2023-10-18,TPEx,non_common_stock_security_code,9430
2023-10-18,TPEx,zero_or_missing_trade_fields,13
2023-10-19,TWSE,non_common_stock_security_code,220
2023-10-19,TWSE,zero_or_missing_trade_fields,2
2023-10-19,TPEx,non_common_stock_security_code,9411
2023-10-19,TPEx,zero_or_missing_trade_fields,17
2023-10-20,TWSE,non_common_stock_security_code,220
2023-10-20,TWSE,zero_or_missing_trade_fields,4
2023-10-20,TPEx,non_common_stock_security_code,9342
2023-10-20,TPEx,zero_or_missing_trade_fields,12
2023-10-23,TWSE,non_common_stock_security_code,220
2023-10-23,TWSE,zero_or_missing_trade_fields,3
2023-10-23,TPEx,non_common_stock_security_code,9376
2023-10-23,TPEx,zero_or_missing_trade_fields,18
2023-10-24,TWSE,non_common_stock_security_code,220
2023-10-24,TWSE,zero_or_missing_trade_fields,1
2023-10-24,TPEx,non_common_stock_security_code,9394
2023-10-24,TPEx,zero_or_missing_trade_fields,17
2023-10-25,TWSE,non_common_stock_security_code,220
2023-10-25,TWSE,zero_or_missing_trade_fields,1
2023-10-25,TPEx,non_common_stock_security_code,9402
2023-10-25,TPEx,zero_or_missing_trade_fields,11
2023-10-26,TWSE,non_common_stock_security_code,220
2023-10-26,TWSE,zero_or_missing_trade_fields,3
2023-10-26,TPEx,non_common_stock_security_code,9423
2023-10-26,TPEx,zero_or_missing_trade_fields,16
2023-10-27,TWSE,non_common_stock_security_code,220
2023-10-27,TWSE,zero_or_missing_trade_fields,6
2023-10-27,TPEx,non_common_stock_security_code,9393
2023-10-27,TPEx,zero_or_missing_trade_fields,17
2023-10-30,TWSE,non_common_stock_security_code,220
2023-10-30,TWSE,zero_or_missing_trade_fields,4
2023-10-30,TPEx,non_common_stock_security_code,9459
2023-10-30,TPEx,zero_or_missing_trade_fields,20
2023-10-31,TWSE,non_common_stock_security_code,220
2023-10-31,TWSE,zero_or_missing_trade_fields,5
2023-10-31,TPEx,non_common_stock_security_code,9469
2023-10-31,TPEx,zero_or_missing_trade_fields,13
2023-11-01,TWSE,non_common_stock_security_code,222
2023-11-01,TWSE,zero_or_missing_trade_fields,4
2023-11-01,TPEx,non_common_stock_security_code,9492
2023-11-01,TPEx,zero_or_missing_trade_fields,27
2023-11-02,TWSE,non_common_stock_security_code,222
2023-11-02,TWSE,zero_or_missing_trade_fields,2
2023-11-02,TPEx,non_common_stock_security_code,9538
2023-11-02,TPEx,zero_or_missing_trade_fields,17
2023-11-03,TWSE,non_common_stock_security_code,222
2023-11-03,TWSE,zero_or_missing_trade_fields,4
2023-11-03,TPEx,non_common_stock_security_code,9500
2023-11-03,TPEx,zero_or_missing_trade_fields,16
2023-11-06,TWSE,non_common_stock_security_code,222
2023-11-06,TWSE,zero_or_missing_trade_fields,1
2023-11-06,TPEx,non_common_stock_security_code,9536
2023-11-06,TPEx,zero_or_missing_trade_fields,13
2023-11-07,TWSE,non_common_stock_security_code,222
2023-11-07,TWSE,zero_or_missing_trade_fields,5
2023-11-07,TPEx,non_common_stock_security_code,9527
2023-11-07,TPEx,zero_or_missing_trade_fields,16
2023-11-08,TWSE,non_common_stock_security_code,223
2023-11-08,TWSE,zero_or_missing_trade_fields,4
2023-11-08,TPEx,non_common_stock_security_code,9505
2023-11-08,TPEx,zero_or_missing_trade_fields,12
2023-11-09,TWSE,non_common_stock_security_code,223
2023-11-09,TPEx,non_common_stock_security_code,9503
2023-11-09,TPEx,zero_or_missing_trade_fields,15
2023-11-10,TWSE,non_common_stock_security_code,223
2023-11-10,TWSE,zero_or_missing_trade_fields,3
2023-11-10,TPEx,non_common_stock_security_code,9432
2023-11-10,TPEx,zero_or_missing_trade_fields,14
2023-11-13,TWSE,non_common_stock_security_code,223
2023-11-13,TWSE,zero_or_missing_trade_fields,2
2023-11-13,TPEx,non_common_stock_security_code,9461
2023-11-13,TPEx,zero_or_missing_trade_fields,10
2023-11-14,TWSE,non_common_stock_security_code,223
2023-11-14,TWSE,zero_or_missing_trade_fields,4
2023-11-14,TPEx,non_common_stock_security_code,9534
2023-11-14,TPEx,zero_or_missing_trade_fields,12
2023-11-15,TWSE,non_common_stock_security_code,223
2023-11-15,TPEx,non_common_stock_security_code,9530
2023-11-15,TPEx,zero_or_missing_trade_fields,10
2023-11-16,TWSE,non_common_stock_security_code,223
2023-11-16,TWSE,zero_or_missing_trade_fields,2
2023-11-16,TPEx,non_common_stock_security_code,9526
2023-11-16,TPEx,zero_or_missing_trade_fields,9
2023-11-17,TWSE,non_common_stock_security_code,223
2023-11-17,TPEx,non_common_stock_security_code,9477
2023-11-17,TPEx,zero_or_missing_trade_fields,7
2023-11-20,TWSE,non_common_stock_security_code,223
2023-11-20,TPEx,non_common_stock_security_code,9511
2023-11-20,TPEx,zero_or_missing_trade_fields,8
2023-11-21,TWSE,non_common_stock_security_code,223
2023-11-21,TPEx,non_common_stock_security_code,9549
2023-11-21,TPEx,zero_or_missing_trade_fields,8
2023-11-22,TWSE,non_common_stock_security_code,223
2023-11-22,TWSE,zero_or_missing_trade_fields,2
2023-11-22,TPEx,non_common_stock_security_code,9526
2023-11-22,TPEx,zero_or_missing_trade_fields,5
2023-11-23,TWSE,non_common_stock_security_code,223
2023-11-23,TWSE,zero_or_missing_trade_fields,1
2023-11-23,TPEx,non_common_stock_security_code,9544
2023-11-23,TPEx,zero_or_missing_trade_fields,13
2023-11-24,TWSE,non_common_stock_security_code,223
2023-11-24,TWSE,zero_or_missing_trade_fields,3
2023-11-24,TPEx,non_common_stock_security_code,9499
2023-11-24,TPEx,zero_or_missing_trade_fields,14
2023-11-27,TWSE,non_common_stock_security_code,223
2023-11-27,TWSE,zero_or_missing_trade_fields,3
2023-11-27,TPEx,non_common_stock_security_code,9533
2023-11-27,TPEx,zero_or_missing_trade_fields,15
2023-11-28,TWSE,non_common_stock_security_code,223
2023-11-28,TPEx,non_common_stock_security_code,9594
2023-11-28,TPEx,zero_or_missing_trade_fields,10
2023-11-29,TWSE,non_common_stock_security_code,222
2023-11-29,TWSE,zero_or_missing_trade_fields,2
2023-11-29,TPEx,non_common_stock_security_code,9621
2023-11-29,TPEx,zero_or_missing_trade_fields,12
2023-11-30,TWSE,non_common_stock_security_code,222
2023-11-30,TPEx,non_common_stock_security_code,9659
2023-11-30,TPEx,zero_or_missing_trade_fields,7
2023-12-01,TWSE,non_common_stock_security_code,222
2023-12-01,TWSE,zero_or_missing_trade_fields,4
2023-12-01,TPEx,non_common_stock_security_code,9654
2023-12-01,TPEx,zero_or_missing_trade_fields,1
2023-12-04,TWSE,non_common_stock_security_code,222
2023-12-04,TWSE,zero_or_missing_trade_fields,1
2023-12-04,TPEx,non_common_stock_security_code,9691
2023-12-04,TPEx,zero_or_missing_trade_fields,4
2023-12-05,TWSE,non_common_stock_security_code,222
2023-12-05,TWSE,zero_or_missing_trade_fields,2
2023-12-05,TPEx,non_common_stock_security_code,9768
2023-12-05,TPEx,zero_or_missing_trade_fields,11
2023-12-06,TWSE,non_common_stock_security_code,221
2023-12-06,TWSE,zero_or_missing_trade_fields,1
2023-12-06,TPEx,non_common_stock_security_code,9800
2023-12-06,TPEx,zero_or_missing_trade_fields,5
2023-12-07,TWSE,non_common_stock_security_code,221
2023-12-07,TWSE,zero_or_missing_trade_fields,1
2023-12-07,TPEx,non_common_stock_security_code,9831
2023-12-07,TPEx,zero_or_missing_trade_fields,8
2023-12-08,TWSE,non_common_stock_security_code,221
2023-12-08,TPEx,non_common_stock_security_code,9754
2023-12-08,TPEx,zero_or_missing_trade_fields,9
2023-12-11,TWSE,non_common_stock_security_code,221
2023-12-11,TWSE,zero_or_missing_trade_fields,3
2023-12-11,TPEx,non_common_stock_security_code,9787
2023-12-11,TPEx,zero_or_missing_trade_fields,10
2023-12-12,TWSE,non_common_stock_security_code,221
2023-12-12,TPEx,non_common_stock_security_code,9840
2023-12-12,TPEx,zero_or_missing_trade_fields,4
2023-12-13,TWSE,non_common_stock_security_code,221
2023-12-13,TWSE,zero_or_missing_trade_fields,3
2023-12-13,TPEx,non_common_stock_security_code,9870
2023-12-13,TPEx,zero_or_missing_trade_fields,7
2023-12-14,TWSE,non_common_stock_security_code,221
2023-12-14,TPEx,non_common_stock_security_code,9911
2023-12-14,TPEx,zero_or_missing_trade_fields,6
2023-12-15,TWSE,non_common_stock_security_code,221
2023-12-15,TWSE,zero_or_missing_trade_fields,1
2023-12-15,TPEx,non_common_stock_security_code,9834
2023-12-15,TPEx,zero_or_missing_trade_fields,6
2023-12-18,TWSE,non_common_stock_security_code,221
2023-12-18,TWSE,zero_or_missing_trade_fields,3
2023-12-18,TPEx,non_common_stock_security_code,9871
2023-12-18,TPEx,zero_or_missing_trade_fields,7
2023-12-19,TWSE,non_common_stock_security_code,221
2023-12-19,TWSE,zero_or_missing_trade_fields,2
2023-12-19,TPEx,non_common_stock_security_code,9902
2023-12-19,TPEx,zero_or_missing_trade_fields,10
2023-12-20,TWSE,non_common_stock_security_code,221
2023-12-20,TWSE,zero_or_missing_trade_fields,2
2023-12-20,TPEx,non_common_stock_security_code,9969
2023-12-20,TPEx,zero_or_missing_trade_fields,11
2023-12-21,TWSE,non_common_stock_security_code,221
2023-12-21,TPEx,non_common_stock_security_code,10011
2023-12-21,TPEx,zero_or_missing_trade_fields,12
2023-12-22,TWSE,non_common_stock_security_code,221
2023-12-22,TWSE,zero_or_missing_trade_fields,3
2023-12-22,TPEx,non_common_stock_security_code,9951
2023-12-22,TPEx,zero_or_missing_trade_fields,11
2023-12-25,TWSE,non_common_stock_security_code,221
2023-12-25,TWSE,zero_or_missing_trade_fields,1
2023-12-25,TPEx,non_common_stock_security_code,9991
2023-12-25,TPEx,zero_or_missing_trade_fields,9
2023-12-26,TWSE,non_common_stock_security_code,221
2023-12-26,TPEx,non_common_stock_security_code,10012
2023-12-26,TPEx,zero_or_missing_trade_fields,14
2023-12-27,TWSE,non_common_stock_security_code,221
2023-12-27,TWSE,zero_or_missing_trade_fields,2
2023-12-27,TPEx,non_common_stock_security_code,10010
2023-12-27,TPEx,zero_or_missing_trade_fields,12
2023-12-28,TWSE,non_common_stock_security_code,221
2023-12-28,TPEx,non_common_stock_security_code,10026
2023-12-28,TPEx,zero_or_missing_trade_fields,16
2023-12-29,TWSE,non_common_stock_security_code,221
2023-12-29,TPEx,non_common_stock_security_code,10017
2023-12-29,TPEx,zero_or_missing_trade_fields,8
2024-01-02,TWSE,non_common_stock_security_code,221
2024-01-02,TPEx,non_common_stock_security_code,10090
2024-01-02,TPEx,zero_or_missing_trade_fields,14
2024-01-03,TWSE,non_common_stock_security_code,221
2024-01-03,TWSE,zero_or_missing_trade_fields,1
2024-01-03,TPEx,non_common_stock_security_code,10110
2024-01-03,TPEx,zero_or_missing_trade_fields,19
2024-01-04,TWSE,non_common_stock_security_code,221
2024-01-04,TWSE,zero_or_missing_trade_fields,2
2024-01-04,TPEx,non_common_stock_security_code,10145
2024-01-04,TPEx,zero_or_missing_trade_fields,20
2024-01-05,TWSE,non_common_stock_security_code,221
2024-01-05,TWSE,zero_or_missing_trade_fields,2
2024-01-05,TPEx,non_common_stock_security_code,10115
2024-01-05,TPEx,zero_or_missing_trade_fields,11
2024-01-08,TWSE,non_common_stock_security_code,221
2024-01-08,TWSE,zero_or_missing_trade_fields,3
2024-01-08,TPEx,non_common_stock_security_code,10143
2024-01-08,TPEx,zero_or_missing_trade_fields,11
2024-01-09,TWSE,non_common_stock_security_code,221
2024-01-09,TWSE,zero_or_missing_trade_fields,4
2024-01-09,TPEx,non_common_stock_security_code,10149
2024-01-09,TPEx,zero_or_missing_trade_fields,9
2024-01-10,TWSE,non_common_stock_security_code,221
2024-01-10,TWSE,zero_or_missing_trade_fields,2
2024-01-10,TPEx,non_common_stock_security_code,10103
2024-01-10,TPEx,zero_or_missing_trade_fields,15
2024-01-11,TWSE,non_common_stock_security_code,221
2024-01-11,TPEx,non_common_stock_security_code,10105
2024-01-11,TPEx,zero_or_missing_trade_fields,11
2024-01-12,TWSE,non_common_stock_security_code,221
2024-01-12,TWSE,zero_or_missing_trade_fields,4
2024-01-12,TPEx,non_common_stock_security_code,10042
2024-01-12,TPEx,zero_or_missing_trade_fields,10
2024-01-15,TWSE,non_common_stock_security_code,221
2024-01-15,TPEx,non_common_stock_security_code,10055
2024-01-15,TPEx,zero_or_missing_trade_fields,7
2024-01-16,TWSE,non_common_stock_security_code,221
2024-01-16,TWSE,zero_or_missing_trade_fields,1
2024-01-16,TPEx,non_common_stock_security_code,10088
2024-01-16,TPEx,zero_or_missing_trade_fields,16
2024-01-17,TWSE,non_common_stock_security_code,221
2024-01-17,TPEx,non_common_stock_security_code,10094
2024-01-17,TPEx,zero_or_missing_trade_fields,6
2024-01-18,TWSE,non_common_stock_security_code,221
2024-01-18,TWSE,zero_or_missing_trade_fields,6
2024-01-18,TPEx,non_common_stock_security_code,10129
2024-01-18,TPEx,zero_or_missing_trade_fields,11
2024-01-19,TWSE,non_common_stock_security_code,221
2024-01-19,TPEx,non_common_stock_security_code,10148
2024-01-19,TPEx,zero_or_missing_trade_fields,10
2024-01-22,TWSE,non_common_stock_security_code,221
2024-01-22,TWSE,zero_or_missing_trade_fields,7
2024-01-22,TPEx,non_common_stock_security_code,10167
2024-01-22,TPEx,zero_or_missing_trade_fields,10
2024-01-23,TWSE,non_common_stock_security_code,221
2024-01-23,TWSE,zero_or_missing_trade_fields,3
2024-01-23,TPEx,non_common_stock_security_code,10144
2024-01-23,TPEx,zero_or_missing_trade_fields,15
2024-01-24,TWSE,non_common_stock_security_code,221
2024-01-24,TWSE,zero_or_missing_trade_fields,2
2024-01-24,TPEx,non_common_stock_security_code,10121
2024-01-24,TPEx,zero_or_missing_trade_fields,16
2024-01-25,TWSE,non_common_stock_security_code,221
2024-01-25,TWSE,zero_or_missing_trade_fields,4
2024-01-25,TPEx,non_common_stock_security_code,10119
2024-01-25,TPEx,zero_or_missing_trade_fields,10
2024-01-26,TWSE,non_common_stock_security_code,221
2024-01-26,TWSE,zero_or_missing_trade_fields,6
2024-01-26,TPEx,non_common_stock_security_code,10046
2024-01-26,TPEx,zero_or_missing_trade_fields,11
2024-01-29,TWSE,non_common_stock_security_code,221
2024-01-29,TWSE,zero_or_missing_trade_fields,3
2024-01-29,TPEx,non_common_stock_security_code,10059
2024-01-29,TPEx,zero_or_missing_trade_fields,10
2024-01-30,TWSE,non_common_stock_security_code,221
2024-01-30,TWSE,zero_or_missing_trade_fields,2
2024-01-30,TPEx,non_common_stock_security_code,10076
2024-01-30,TPEx,zero_or_missing_trade_fields,13
2024-01-31,TWSE,non_common_stock_security_code,221
2024-01-31,TWSE,zero_or_missing_trade_fields,3
2024-01-31,TPEx,non_common_stock_security_code,10080
2024-01-31,TPEx,zero_or_missing_trade_fields,14
2024-02-01,TWSE,non_common_stock_security_code,221
2024-02-01,TPEx,non_common_stock_security_code,10125
2024-02-01,TPEx,zero_or_missing_trade_fields,10
2024-02-02,TWSE,non_common_stock_security_code,221
2024-02-02,TWSE,zero_or_missing_trade_fields,1
2024-02-02,TPEx,non_common_stock_security_code,10013
2024-02-02,TPEx,zero_or_missing_trade_fields,7
2024-02-05,TWSE,non_common_stock_security_code,221
2024-02-05,TPEx,non_common_stock_security_code,9724
2024-02-05,TPEx,zero_or_missing_trade_fields,9
2024-02-15,TWSE,non_common_stock_security_code,221
2024-02-15,TPEx,non_common_stock_security_code,9758
2024-02-15,TPEx,zero_or_missing_trade_fields,7
2024-02-16,TWSE,non_common_stock_security_code,221
2024-02-16,TPEx,non_common_stock_security_code,9735
2024-02-16,TPEx,zero_or_missing_trade_fields,6
2024-02-19,TWSE,non_common_stock_security_code,221
2024-02-19,TPEx,non_common_stock_security_code,9766
2024-02-19,TPEx,zero_or_missing_trade_fields,2
2024-02-20,TWSE,non_common_stock_security_code,221
2024-02-20,TWSE,zero_or_missing_trade_fields,1
2024-02-20,TPEx,non_common_stock_security_code,9846
2024-02-20,TPEx,zero_or_missing_trade_fields,10
2024-02-21,TWSE,non_common_stock_security_code,221
2024-02-21,TPEx,non_common_stock_security_code,9928
2024-02-21,TPEx,zero_or_missing_trade_fields,9
2024-02-22,TWSE,non_common_stock_security_code,221
2024-02-22,TPEx,non_common_stock_security_code,10017
2024-02-22,TPEx,zero_or_missing_trade_fields,9
2024-02-23,TWSE,non_common_stock_security_code,221
2024-02-23,TWSE,zero_or_missing_trade_fields,1
2024-02-23,TPEx,non_common_stock_security_code,10013
2024-02-23,TPEx,zero_or_missing_trade_fields,5
2024-02-26,TWSE,non_common_stock_security_code,221
2024-02-26,TPEx,non_common_stock_security_code,10086
2024-02-26,TPEx,zero_or_missing_trade_fields,7
2024-02-27,TWSE,non_common_stock_security_code,221
2024-02-27,TWSE,zero_or_missing_trade_fields,1
2024-02-27,TPEx,non_common_stock_security_code,10076
2024-02-27,TPEx,zero_or_missing_trade_fields,10
2024-02-29,TWSE,non_common_stock_security_code,221
2024-02-29,TWSE,zero_or_missing_trade_fields,2
2024-02-29,TPEx,non_common_stock_security_code,10179
2024-02-29,TPEx,zero_or_missing_trade_fields,5
2024-03-01,TWSE,non_common_stock_security_code,221
2024-03-01,TPEx,non_common_stock_security_code,10182
2024-03-01,TPEx,zero_or_missing_trade_fields,4
2024-03-04,TWSE,non_common_stock_security_code,221
2024-03-04,TWSE,zero_or_missing_trade_fields,2
2024-03-04,TPEx,non_common_stock_security_code,10229
2024-03-04,TPEx,zero_or_missing_trade_fields,5
2024-03-05,TWSE,non_common_stock_security_code,221
2024-03-05,TWSE,zero_or_missing_trade_fields,1
2024-03-05,TPEx,non_common_stock_security_code,10296
2024-03-05,TPEx,zero_or_missing_trade_fields,4
2024-03-06,TWSE,non_common_stock_security_code,221
2024-03-06,TWSE,zero_or_missing_trade_fields,3
2024-03-06,TPEx,non_common_stock_security_code,10341
2024-03-06,TPEx,zero_or_missing_trade_fields,4
2024-03-07,TWSE,non_common_stock_security_code,221
2024-03-07,TWSE,zero_or_missing_trade_fields,1
2024-03-07,TPEx,non_common_stock_security_code,10406
2024-03-07,TPEx,zero_or_missing_trade_fields,2
2024-03-08,TWSE,non_common_stock_security_code,221
2024-03-08,TPEx,non_common_stock_security_code,10365
2024-03-08,TPEx,zero_or_missing_trade_fields,5
2024-03-11,TWSE,non_common_stock_security_code,221
2024-03-11,TPEx,non_common_stock_security_code,10410
2024-03-11,TPEx,zero_or_missing_trade_fields,5
2024-03-12,TWSE,non_common_stock_security_code,221
2024-03-12,TPEx,non_common_stock_security_code,10444
2024-03-12,TPEx,zero_or_missing_trade_fields,6
2024-03-13,TWSE,non_common_stock_security_code,221
2024-03-13,TPEx,non_common_stock_security_code,10499
2024-03-13,TPEx,zero_or_missing_trade_fields,8
2024-03-14,TWSE,non_common_stock_security_code,221
2024-03-14,TWSE,zero_or_missing_trade_fields,2
2024-03-14,TPEx,non_common_stock_security_code,10570
2024-03-14,TPEx,zero_or_missing_trade_fields,5
2024-03-15,TWSE,non_common_stock_security_code,222
2024-03-15,TWSE,zero_or_missing_trade_fields,1
2024-03-15,TPEx,non_common_stock_security_code,10514
2024-03-15,TPEx,zero_or_missing_trade_fields,7
2024-03-18,TWSE,non_common_stock_security_code,222
2024-03-18,TWSE,zero_or_missing_trade_fields,2
2024-03-18,TPEx,non_common_stock_security_code,10533
2024-03-18,TPEx,zero_or_missing_trade_fields,5
2024-03-19,TWSE,non_common_stock_security_code,222
2024-03-19,TPEx,non_common_stock_security_code,10526
2024-03-19,TPEx,zero_or_missing_trade_fields,3
2024-03-20,TWSE,non_common_stock_security_code,223
2024-03-20,TWSE,zero_or_missing_trade_fields,1
2024-03-20,TPEx,non_common_stock_security_code,10548
2024-03-20,TPEx,zero_or_missing_trade_fields,6
2024-03-21,TWSE,non_common_stock_security_code,223
2024-03-21,TWSE,zero_or_missing_trade_fields,2
2024-03-21,TPEx,non_common_stock_security_code,10572
2024-03-21,TPEx,zero_or_missing_trade_fields,2
2024-03-22,TWSE,non_common_stock_security_code,223
2024-03-22,TPEx,non_common_stock_security_code,10497
2024-03-22,TPEx,zero_or_missing_trade_fields,5
2024-03-25,TWSE,non_common_stock_security_code,223
2024-03-25,TWSE,zero_or_missing_trade_fields,1
2024-03-25,TPEx,non_common_stock_security_code,10554
2024-03-26,TWSE,non_common_stock_security_code,223
2024-03-26,TWSE,zero_or_missing_trade_fields,3
2024-03-26,TPEx,non_common_stock_security_code,10592
2024-03-26,TPEx,zero_or_missing_trade_fields,6
2024-03-27,TWSE,non_common_stock_security_code,223
2024-03-27,TWSE,zero_or_missing_trade_fields,4
2024-03-27,TPEx,non_common_stock_security_code,10641
2024-03-27,TPEx,zero_or_missing_trade_fields,6
2024-03-28,TWSE,non_common_stock_security_code,223
2024-03-28,TWSE,zero_or_missing_trade_fields,1
2024-03-28,TPEx,non_common_stock_security_code,10729
2024-03-28,TPEx,zero_or_missing_trade_fields,5
2024-03-29,TWSE,non_common_stock_security_code,223
2024-03-29,TWSE,zero_or_missing_trade_fields,3
2024-03-29,TPEx,non_common_stock_security_code,10684
2024-03-29,TPEx,zero_or_missing_trade_fields,6
2024-04-01,TWSE,non_common_stock_security_code,224
2024-04-01,TWSE,zero_or_missing_trade_fields,1
2024-04-01,TPEx,non_common_stock_security_code,10738
2024-04-01,TPEx,zero_or_missing_trade_fields,3
2024-04-02,TWSE,non_common_stock_security_code,224
2024-04-02,TWSE,zero_or_missing_trade_fields,1
2024-04-02,TPEx,non_common_stock_security_code,10752
2024-04-02,TPEx,zero_or_missing_trade_fields,8
2024-04-03,TWSE,non_common_stock_security_code,224
2024-04-03,TWSE,zero_or_missing_trade_fields,3
2024-04-03,TPEx,non_common_stock_security_code,10584
2024-04-03,TPEx,zero_or_missing_trade_fields,9
2024-04-08,TWSE,non_common_stock_security_code,224
2024-04-08,TPEx,non_common_stock_security_code,10643
2024-04-08,TPEx,zero_or_missing_trade_fields,3
2024-04-09,TWSE,non_common_stock_security_code,224
2024-04-09,TWSE,zero_or_missing_trade_fields,1
2024-04-09,TPEx,non_common_stock_security_code,10642
2024-04-09,TPEx,zero_or_missing_trade_fields,4
2024-04-10,TWSE,non_common_stock_security_code,224
2024-04-10,TWSE,zero_or_missing_trade_fields,2
2024-04-10,TPEx,non_common_stock_security_code,10638
2024-04-10,TPEx,zero_or_missing_trade_fields,8
2024-04-11,TWSE,non_common_stock_security_code,224
2024-04-11,TWSE,zero_or_missing_trade_fields,3
2024-04-11,TPEx,non_common_stock_security_code,10664
2024-04-11,TPEx,zero_or_missing_trade_fields,5
2024-04-12,TWSE,non_common_stock_security_code,224
2024-04-12,TPEx,non_common_stock_security_code,10611
2024-04-12,TPEx,zero_or_missing_trade_fields,5
2024-04-15,TWSE,non_common_stock_security_code,224
2024-04-15,TWSE,zero_or_missing_trade_fields,2
2024-04-15,TPEx,non_common_stock_security_code,10673
2024-04-15,TPEx,zero_or_missing_trade_fields,9
2024-04-16,TWSE,non_common_stock_security_code,224
2024-04-16,TWSE,zero_or_missing_trade_fields,2
2024-04-16,TPEx,non_common_stock_security_code,10718
2024-04-16,TPEx,zero_or_missing_trade_fields,8
2024-04-17,TWSE,non_common_stock_security_code,224
2024-04-17,TWSE,zero_or_missing_trade_fields,2
2024-04-17,TPEx,non_common_stock_security_code,10779
2024-04-17,TPEx,zero_or_missing_trade_fields,3
2024-04-18,TWSE,non_common_stock_security_code,224
2024-04-18,TWSE,zero_or_missing_trade_fields,2
2024-04-18,TPEx,non_common_stock_security_code,10816
2024-04-18,TPEx,zero_or_missing_trade_fields,4
2024-04-19,TWSE,non_common_stock_security_code,224
2024-04-19,TWSE,zero_or_missing_trade_fields,2
2024-04-19,TPEx,non_common_stock_security_code,10809
2024-04-19,TPEx,zero_or_missing_trade_fields,5
2024-04-22,TWSE,non_common_stock_security_code,224
2024-04-22,TWSE,zero_or_missing_trade_fields,1
2024-04-22,TPEx,non_common_stock_security_code,10886
2024-04-22,TPEx,zero_or_missing_trade_fields,3
2024-04-23,TWSE,non_common_stock_security_code,224
2024-04-23,TWSE,zero_or_missing_trade_fields,1
2024-04-23,TPEx,non_common_stock_security_code,10910
2024-04-23,TPEx,zero_or_missing_trade_fields,8
