date,ticker,name,market,open,high,low,close,volume,turnover_value,source_quality,adjustment_policy,source_url,source_route
2023-08-18,1319,東陽,TWSE,62.5,64.7,61.0,61.4,16551811,1036381243,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230801&stockNo=1319&response=json,TWSE_STOCK_DAY
2023-01-13,5009,榮剛,TPEx,36.95,37.2,36.7,36.8,8184000,302529000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5009&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-16,5009,榮剛,TPEx,36.85,37.05,36.2,36.35,8001000,292328000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5009&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-02-03,5274,信驊,TPEx,2275.0,2500.0,2270.0,2500.0,966000,2306457000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5274&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-06,5274,信驊,TPEx,2485.0,2485.0,2320.0,2390.0,1001000,2395792000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5274&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-10,5274,信驊,TPEx,2240.0,2275.0,2195.0,2225.0,407000,909977000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5274&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-13,5274,信驊,TPEx,2220.0,2265.0,2175.0,2175.0,388000,855791000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5274&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-01-13,5321,美而快,TPEx,83.3,87.0,82.6,87.0,5601000,471675000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-16,5321,美而快,TPEx,87.0,87.0,84.6,85.5,4684000,401186000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-17,5321,美而快,TPEx,85.7,93.3,85.7,91.1,12196000,1108087000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-01-30,5321,美而快,TPEx,92.1,93.9,88.1,88.1,4520000,409176000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F01%2F01&response=json,TPEX_TRADING_STOCK
2023-02-02,5321,美而快,TPEx,94.1,95.5,88.6,88.7,5507000,505218000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-03,5321,美而快,TPEx,88.5,92.0,87.1,88.7,2572000,230118000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-02-06,5321,美而快,TPEx,89.2,92.0,88.5,88.5,2830000,254870000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5321&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-04-14,5353,台林,TPEx,51.0,51.8,49.25,50.9,6844000,344793000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5353&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-17,5353,台林,TPEx,50.9,54.2,50.4,51.5,5516000,287766000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5353&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-21,5353,台林,TPEx,50.1,50.9,47.85,48.35,2431000,118804000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5353&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-24,5353,台林,TPEx,48.65,51.4,47.8,51.1,2105000,104940000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5353&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-07-28,5439,高技,TPEx,107.5,109.0,104.0,107.0,4163000,444597000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-31,5439,高技,TPEx,109.5,115.0,108.5,108.5,8773000,977373000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-08-04,5439,高技,TPEx,103.5,106.0,99.9,105.0,4055000,415763000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-08-07,5439,高技,TPEx,105.0,108.5,103.0,108.5,3746000,399344000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-08-08,5439,高技,TPEx,107.5,110.0,104.5,109.5,3772000,403691000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-08-11,5439,高技,TPEx,106.5,108.0,100.0,100.0,6513000,669156000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-08-14,5439,高技,TPEx,97.6,101.0,96.4,98.0,3265000,322368000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5439&date=2023%2F08%2F01&response=json,TPEX_TRADING_STOCK
2023-05-05,6111,大宇資,TPEx,86.5,95.9,86.5,93.4,24671000,2260224000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6111&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-08,6111,大宇資,TPEx,95.3,95.8,91.3,93.9,13947000,1305432000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6111&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-12,6111,大宇資,TPEx,86.2,89.0,84.8,88.1,2222000,194904000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6111&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-05-15,6111,大宇資,TPEx,86.2,87.4,84.0,84.0,1730000,147538000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6111&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-12-08,6117,迎廣,TWSE,79.7,79.9,75.1,75.2,3710358,284644409,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-12-11,6117,迎廣,TWSE,75.8,75.8,71.0,71.5,2903863,210262428,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-12-15,6117,迎廣,TWSE,76.0,76.0,72.3,72.5,1895834,139447650,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-12-18,6117,迎廣,TWSE,71.5,74.1,71.2,73.8,913831,66925104,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-12-22,6117,迎廣,TWSE,72.8,78.2,72.3,78.2,13509262,1036358455,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-12-25,6117,迎廣,TWSE,81.0,84.2,74.8,77.5,39736028,3177429973,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-12-29,6117,迎廣,TWSE,77.5,78.1,73.6,76.7,7551245,570395761,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6117&response=json,TWSE_STOCK_DAY
2024-01-02,6117,迎廣,TWSE,76.5,77.2,73.5,77.2,5390466,404938353,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6117&response=json,TWSE_STOCK_DAY
2023-04-14,6122,擎邦,TPEx,34.2,34.75,33.0,33.0,11027000,371128000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6122&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-17,6122,擎邦,TPEx,33.0,34.6,32.8,34.0,8695000,294669000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6122&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-21,6122,擎邦,TPEx,33.25,33.25,29.95,29.95,6701000,208296000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6122&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-24,6122,擎邦,TPEx,30.4,30.7,29.15,29.2,4603000,137083000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6122&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-06-21,6125,廣運,TPEx,63.5,63.5,61.4,63.5,27644000,1739856000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6125&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-26,6125,廣運,TPEx,64.3,67.2,64.0,65.3,65445000,4289077000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6125&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-06-30,6125,廣運,TPEx,63.2,68.8,62.6,68.8,11072000,734240000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6125&date=2023%2F06%2F01&response=json,TPEX_TRADING_STOCK
2023-07-03,6125,廣運,TPEx,72.0,75.6,72.0,75.6,5013000,371751000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6125&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-05-12,6139,亞翔,TWSE,56.1,59.8,55.0,57.8,28843569,1638529331,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-05-15,6139,亞翔,TWSE,58.0,58.9,56.1,58.0,10290864,593099503,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-05-19,6139,亞翔,TWSE,63.3,65.4,62.2,63.9,9644680,615429027,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-05-22,6139,亞翔,TWSE,63.9,65.6,63.3,64.6,3639198,234969258,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230501&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-09-28,6139,亞翔,TWSE,115.5,117.5,113.0,117.5,12533059,1449653946,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230901&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-02,6139,亞翔,TWSE,119.5,119.5,110.5,114.5,14506112,1656046486,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-06,6139,亞翔,TWSE,116.5,118.5,104.5,106.5,16435966,1808327385,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-11,6139,亞翔,TWSE,110.0,110.0,104.5,105.5,7956070,852110015,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-20,6139,亞翔,TWSE,114.5,119.0,112.0,116.0,15806314,1821280683,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-23,6139,亞翔,TWSE,116.5,120.5,115.5,117.5,18449329,2170317573,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-27,6139,亞翔,TWSE,134.5,136.0,129.0,132.0,17730589,2351503262,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-10-30,6139,亞翔,TWSE,130.0,134.0,129.5,133.0,10976652,1450652008,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231001&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-11-03,6139,亞翔,TWSE,133.0,138.5,131.5,137.5,20036575,2714847143,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-11-06,6139,亞翔,TWSE,137.5,137.5,130.5,133.5,22027055,2945353830,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6139&response=json,TWSE_STOCK_DAY
2023-07-21,6150,撼訊,TPEx,104.5,114.5,104.0,113.5,11069000,1222697000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-24,6150,撼訊,TPEx,114.5,114.5,108.5,109.5,2001000,221129000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-28,6150,撼訊,TPEx,99.5,100.0,97.0,97.0,808000,79469000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-07-31,6150,撼訊,TPEx,98.0,98.0,88.4,91.4,1411000,130383000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6150&date=2023%2F07%2F01&response=json,TPEX_TRADING_STOCK
2023-04-21,6160,欣技,TPEx,31.3,32.2,29.3,29.55,6183000,188903000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6160&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-24,6160,欣技,TPEx,29.35,29.5,28.55,29.15,2959000,86060000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6160&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-04-28,6160,欣技,TPEx,30.8,31.7,30.6,31.1,4871000,151794000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6160&date=2023%2F04%2F01&response=json,TPEX_TRADING_STOCK
2023-05-02,6160,欣技,TPEx,31.6,31.9,30.45,30.7,4367000,136431000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6160&date=2023%2F05%2F01&response=json,TPEX_TRADING_STOCK
2023-11-03,6197,佳必琪,TWSE,88.6,94.8,88.3,90.9,9757247,894451182,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6197&response=json,TWSE_STOCK_DAY
2023-11-06,6197,佳必琪,TWSE,91.7,96.0,91.5,94.0,5161390,481154087,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6197&response=json,TWSE_STOCK_DAY
2023-11-10,6197,佳必琪,TWSE,88.9,88.9,86.9,87.2,1890779,165885613,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6197&response=json,TWSE_STOCK_DAY
2023-11-13,6197,佳必琪,TWSE,89.0,90.2,85.9,86.1,2451578,213922516,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231101&stockNo=6197&response=json,TWSE_STOCK_DAY
2023-03-31,6235,華孚,TWSE,70.4,77.3,70.3,77.3,59748674,4450768153,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230301&stockNo=6235&response=json,TWSE_STOCK_DAY
2023-04-06,6235,華孚,TWSE,78.3,82.1,78.0,82.1,82154596,6561142585,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=6235&response=json,TWSE_STOCK_DAY
2023-04-07,6235,華孚,TWSE,83.0,83.3,80.0,80.4,50506638,4107191254,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=6235&response=json,TWSE_STOCK_DAY
2023-04-13,6235,華孚,TWSE,84.8,91.2,84.2,86.3,66360177,5778630884,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20230401&stockNo=6235&response=json,TWSE_STOCK_DAY
2023-12-29,6239,力成,TWSE,142.0,143.0,140.0,141.0,3278818,463963776,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6239&response=json,TWSE_STOCK_DAY
2024-01-02,6239,力成,TWSE,140.5,140.5,136.5,136.5,8521222,1171706403,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6239&response=json,TWSE_STOCK_DAY
2024-01-09,6239,力成,TWSE,132.0,132.5,130.0,130.0,5562407,728191701,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6239&response=json,TWSE_STOCK_DAY
2023-02-24,6266,泰詠,TPEx,32.25,33.55,32.05,33.5,9335000,308988000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6266&date=2023%2F02%2F01&response=json,TPEX_TRADING_STOCK
2023-03-01,6266,泰詠,TPEx,34.0,34.9,32.8,34.5,14390000,488299000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6266&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-03,6266,泰詠,TPEx,33.5,34.1,33.3,33.4,3564000,119935000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6266&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-03-08,6266,泰詠,TPEx,33.95,35.35,33.95,34.65,4628000,160530000,official_unadjusted_ohlcv_tpex_trading_stock,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=6266&date=2023%2F03%2F01&response=json,TPEX_TRADING_STOCK
2023-12-29,6285,啟碁,TWSE,160.0,160.0,156.0,156.0,4808764,756003736,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20231201&stockNo=6285&response=json,TWSE_STOCK_DAY
2024-01-02,6285,啟碁,TWSE,155.5,158.0,154.0,157.5,5503893,859022090,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6285&response=json,TWSE_STOCK_DAY
2024-01-09,6285,啟碁,TWSE,153.5,156.0,150.0,151.0,5083445,771792209,official_unadjusted_ohlcv_twse_stock_day,unadjusted_ohlcv; adjusted_close_blocked_not_fabricated,https://www.twse.com.tw/exchangeReport/STOCK_DAY?date=20240101&stockNo=6285&response=json,TWSE_STOCK_DAY
