date,ticker,name,market,open,high,low,close,volume,turnover_value,source_route,source_url,source_quality,adjustment_policy
2025-05-20,6757,台灣虎航,TWSE,95.2,95.7,94.2,94.3,3719304,352532466,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-21,6757,台灣虎航,TWSE,94.9,95.1,94.2,94.4,3414195,322781993,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-22,6757,台灣虎航,TWSE,94.5,96.1,93.0,94.0,8694138,820224485,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-23,6757,台灣虎航,TWSE,93.9,95.0,93.1,93.6,3807640,357262918,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-26,6757,台灣虎航,TWSE,93.9,94.5,92.7,92.9,3332397,311528775,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-27,6757,台灣虎航,TWSE,92.8,93.1,91.8,92.0,3812091,351398310,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-28,6757,台灣虎航,TWSE,92.9,93.4,91.9,92.5,2642826,244367246,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-05-29,6757,台灣虎航,TWSE,93.1,96.5,92.3,96.2,16577514,1581848025,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250501&stockNo=6757&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-02,8089,康全電訊,TPEx,98.1,101.5,97.8,99.4,1512000,150735000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-03,8089,康全電訊,TPEx,100.0,101.5,98.4,99.7,1382000,137563000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-04,8089,康全電訊,TPEx,100.0,106.0,100.0,103.0,3356000,348423000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-05,8089,康全電訊,TPEx,104.0,105.0,100.5,102.5,1968000,200816000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-06,8089,康全電訊,TPEx,102.0,102.0,98.1,99.0,1826000,182282000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-09,8089,康全電訊,TPEx,99.0,99.2,97.1,98.2,1247000,122192000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-10,8089,康全電訊,TPEx,88.4,88.4,88.4,88.4,1011000,89397000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-11,8089,康全電訊,TPEx,80.5,84.6,80.4,82.3,4912000,404467000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-12,8089,康全電訊,TPEx,82.9,83.8,81.5,81.7,1554000,128268000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-13,8089,康全電訊,TPEx,82.4,82.4,78.2,79.1,1953000,155275000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-16,8089,康全電訊,TPEx,81.0,83.0,79.2,79.5,1340000,108991000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-17,8089,康全電訊,TPEx,80.2,81.2,79.8,79.9,578000,46471000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-18,8089,康全電訊,TPEx,79.9,81.5,79.0,80.6,543000,43642000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-19,8089,康全電訊,TPEx,79.3,81.5,79.2,81.5,486000,38931000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-20,8089,康全電訊,TPEx,81.3,87.2,81.0,83.2,1859000,157080000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-23,8089,康全電訊,TPEx,83.9,84.7,82.4,82.6,762000,63386000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-24,8089,康全電訊,TPEx,83.3,83.3,79.5,80.3,1049000,84820000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-25,8089,康全電訊,TPEx,80.5,81.4,80.5,80.9,347000,28112000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-26,8089,康全電訊,TPEx,80.7,81.4,80.5,81.0,522000,42175000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-27,8089,康全電訊,TPEx,81.0,81.3,79.5,79.5,573000,45915000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-30,8089,康全電訊,TPEx,79.2,79.9,78.5,79.5,398000,31514000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2024-12-31,8089,康全電訊,TPEx,79.0,79.3,78.2,78.7,539000,42420000,TPEx_afterTrading_tradingStock_selected_ticker_month,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=8089&date=2024/12/01&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-01,9921,巨大,TWSE,141.5,147.0,141.5,146.0,1574685,229408688,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-02,9921,巨大,TWSE,145.0,145.5,142.5,143.5,631224,90847754,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-07,9921,巨大,TWSE,129.5,129.5,129.5,129.5,400891,51915260,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-08,9921,巨大,TWSE,117.5,121.5,117.0,117.0,2653944,312393989,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-09,9921,巨大,TWSE,111.5,113.0,105.5,105.5,2832782,305387464,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-10,9921,巨大,TWSE,116.0,116.0,116.0,116.0,345339,40059324,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-11,9921,巨大,TWSE,117.0,123.5,113.0,123.5,2013059,242066095,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-14,9921,巨大,TWSE,123.5,130.0,123.0,128.0,1701917,216406127,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-15,9921,巨大,TWSE,129.0,136.0,129.0,133.5,1799582,241482432,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-16,9921,巨大,TWSE,134.0,136.5,130.0,134.0,1894853,252348322,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-17,9921,巨大,TWSE,133.0,133.0,129.0,131.5,1419376,185413965,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-18,9921,巨大,TWSE,132.5,133.0,131.0,131.5,451145,59405928,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-21,9921,巨大,TWSE,131.5,132.5,125.0,126.0,726193,92672618,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-22,9921,巨大,TWSE,125.0,129.0,123.0,127.5,813280,103044465,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-23,9921,巨大,TWSE,128.5,129.5,125.0,125.5,1558473,196966943,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-24,9921,巨大,TWSE,125.5,129.0,124.0,128.0,2198292,279332787,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-25,9921,巨大,TWSE,129.5,131.0,127.5,129.0,1056707,136326575,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-28,9921,巨大,TWSE,130.5,131.0,129.0,130.5,663749,86505459,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-29,9921,巨大,TWSE,129.5,131.5,129.0,131.5,1041514,135932359,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
2025-04-30,9921,巨大,TWSE,131.5,133.5,129.5,130.0,600174,78655068,TWSE_STOCK_DAY_selected_ticker_month,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20250401&stockNo=9921&response=json,official_exact_unadjusted_execution_ohlcv,official_raw_unadjusted_execution_price
